レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202604262401,2026-04-26,24,01R,,,2,410,2,120,1,150,,,2-1,870,4,1=2,200,1,1=2,190,2,2=3,260,5,1=3,200,3,2-1-3,2410,8,1=2=3,420,2
202604262402,2026-04-26,24,02R,,,2,200,2,130,6,350,,,2-6,1620,7,2=6,1150,4,2=6,200,3,2=3,120,1,3=6,400,8,2-6-3,4280,16,2=3=6,540,2
202604262403,2026-04-26,24,03R,,,1,290,1,140,4,120,,,1-4,690,3,1=4,310,1,1=4,120,1,1=3,210,4,3=4,220,5,1-4-3,1560,5,1=3=4,500,2
202604262404,2026-04-26,24,04R,,,1,270,1,100,4,170,,,1-4,370,1,1=4,220,1,1=4,160,2,1=5,240,5,4=5,120,1,1-4-5,950,1,1=4=5,300,1
202604262405,2026-04-26,24,05R,,,1,290,1,170,5,160,,,1-5,1370,6,1=5,840,3,1=5,330,5,1=2,280,4,2=5,570,9,1-5-2,5180,23,1=2=5,900,4
202604262406,2026-04-26,24,06R,,,6,130,6,210,3,790,,,6-3,960,5,3=6,590,4,3=6,250,4,2=6,210,3,2=3,590,9,6-3-2,3180,15,2=3=6,1290,6
202604262407,2026-04-26,24,07R,,,1,100,1,100,6,520,,,1-6,880,4,1=6,550,3,1=6,170,4,1=3,110,1,3=6,180,5,1-6-3,1300,5,1=3=6,320,2
202604262408,2026-04-26,24,08R,,,4,790,4,350,2,100,,,4-2,3030,10,2=4,1300,5,2=4,160,2,1=4,210,4,1=2,140,1,4-2-1,8000,28,1=2=4,400,3
202604262409,2026-04-26,24,09R,,,1,120,1,100,5,350,,,1-5,1100,5,1=5,590,2,1=5,210,4,1=3,120,1,3=5,290,6,1-5-3,1850,8,1=3=5,330,1
202604262410,2026-04-26,24,10R,,,1,120,1,100,3,150,,,1-3,410,1,1=3,380,2,1=3,170,3,1=4,130,1,3=4,390,6,1-3-4,1020,1,1=3=4,400,1
202604262411,2026-04-26,24,11R,,,1,150,1,100,3,120,,,1-3,280,1,1=3,270,1,1=3,120,1,1=4,210,5,3=4,170,3,1-3-4,850,3,1=3=4,490,2
202604262412,2026-04-26,24,12R,,,1,210,1,140,6,450,,,1-6,2760,11,1=6,2670,9,1=6,420,6,1=5,750,11,5=6,1010,14,1-6-5,12770,52,1=5=6,3370,16
202604262301,2026-04-26,23,01R,,,1,120,1,100,2,100,,,1-2,180,1,1=2,160,1,1=2,110,1,1=3,120,2,2=3,150,4,1-2-3,470,1,1=2=3,230,1
