記録日,場コード,モーター番号,節数,走数,Σw,Σw2,n_eff,加重平均残差,素点
2026-08-30,01,11,6,43,29.68248,21.391034,41.1878,0.247366,0.199041
2026-08-30,01,12,6,44,28.707183,20.434446,40.329077,-0.073522,-0.058914
2026-08-30,01,13,6,44,30.312398,22.208701,41.37304,-0.052929,-0.042626
2026-08-30,01,14,6,49,32.707827,23.121391,46.268928,0.520745,0.428199
2026-08-30,01,15,4,29,20.435944,15.374912,27.162938,0.214554,0.15682
2026-08-30,01,17,6,45,31.601721,23.061235,43.305088,0.164656,0.133767
2026-08-30,01,20,6,45,28.449619,19.747001,40.987533,-0.117962,-0.094827
2026-08-30,01,21,6,41,25.918309,17.805437,37.727731,-0.236126,-0.186652
2026-08-30,01,24,6,41,28.549842,20.739219,39.302033,0.105656,0.084226
2026-08-30,01,25,6,44,29.861097,21.58276,41.314693,-0.055424,-0.044624
2026-08-30,01,26,6,46,29.613863,20.065009,43.706976,0.180101,0.146567
2026-08-30,01,27,6,40,26.802827,19.244229,37.330232,0.068107,0.053718
2026-08-30,01,28,6,46,30.665357,21.656117,43.422564,0.143074,0.116292
2026-08-30,01,29,5,34,21.020362,14.289807,30.921035,-0.173722,-0.131269
2026-08-30,01,30,6,43,27.493234,19.136375,39.499537,0.201691,0.160945
2026-08-30,01,31,6,42,27.787355,19.52248,39.55118,-0.125475,-0.100153
2026-08-30,01,32,6,45,28.781517,20.01089,41.396245,0.0165,0.013289
2026-08-30,01,33,6,47,33.140361,24.248542,45.292767,0.016921,0.01386
2026-08-30,01,34,6,46,30.272362,21.150128,43.329094,-0.12588,-0.102276
2026-08-30,01,35,6,42,26.442855,18.152325,38.519836,-0.083727,-0.066471
2026-08-30,01,36,6,44,30.911747,22.627054,42.229808,-0.301848,-0.244056
2026-08-30,01,37,6,43,30.922101,23.101043,41.391046,0.082854,0.066732
2026-08-30,01,38,6,49,32.520357,22.864953,46.253041,-0.313002,-0.25736
2026-08-30,01,40,6,42,29.543277,21.554201,40.493508,-0.235822,-0.189119
2026-08-30,01,41,6,39,27.832974,20.636148,37.539683,0.126237,0.099683
2026-08-30,01,43,5,35,21.561873,14.618409,31.803349,-0.114788,-0.087329
2026-08-30,01,44,6,45,31.116319,22.74291,42.572621,-0.309718,-0.250805
2026-08-30,01,45,4,29,19.966242,14.688013,27.141235,0.294932,0.215524
2026-08-30,01,46,6,44,28.937461,20.206663,41.440619,0.347149,0.279664
2026-08-30,01,47,6,42,28.271647,20.199438,39.569716,0.188669,0.150608
2026-08-30,01,48,6,42,27.936055,19.708673,39.597958,0.214087,0.170923
2026-08-30,01,49,6,44,31.03617,22.71981,42.396651,-0.153214,-0.123973
2026-08-30,01,50,6,45,31.786529,23.31249,43.340863,0.083592,0.06792
2026-08-30,01,51,6,40,27.639911,20.224939,37.773399,0.218892,0.173073
2026-08-30,01,52,6,43,29.277457,21.088129,40.647016,0.228727,0.183566
2026-08-30,01,53,6,45,32.314999,24.104854,43.32153,-0.191628,-0.15569
2026-08-30,01,56,6,46,29.772731,21.027492,42.155076,-0.15836,-0.127996
2026-08-30,01,57,6,43,30.091326,21.953885,41.244997,-0.236276,-0.190169
2026-08-30,01,59,6,44,28.65628,20.11094,40.832621,0.094177,0.07565
2026-08-30,01,60,6,45,28.040751,19.033116,41.31135,0.048591,0.039121
2026-08-30,01,62,6,45,31.342895,22.873692,42.947903,0.222055,0.180116
2026-08-30,01,64,6,40,28.491317,21.078282,38.511447,-0.116593,-0.092559
2026-08-30,01,65,6,45,29.395658,20.316118,42.532964,-0.101801,-0.082422
2026-08-30,01,67,6,46,32.13903,23.345054,44.245657,0.054445,0.044408
2026-08-30,01,69,6,45,28.981516,20.363578,41.246595,-0.13783,-0.110934
2026-08-30,01,70,6,44,31.24989,23.156825,42.171397,-0.243672,-0.196966
2026-08-30,01,71,6,43,28.26631,19.881478,40.187369,0.060286,0.048274
2026-08-30,01,72,6,41,25.904774,17.542059,38.254195,-0.14704,-0.116568
2026-08-30,01,73,6,44,27.602167,19.036106,40.022871,0.270768,0.216639
2026-08-30,01,74,6,47,31.410416,22.241123,44.359911,0.370704,0.30251
2026-08-30,01,75,6,42,29.234852,21.157488,40.39594,0.111537,0.089405
2026-08-30,04,10,6,27,18.555375,13.849319,24.860569,-0.229085,-0.16337
2026-08-30,04,12,6,43,33.787025,27.109292,42.109659,0.638099,0.515646
2026-08-30,04,13,6,38,27.099794,20.539261,35.755856,-0.104183,-0.081414
2026-08-30,04,16,6,40,31.529481,25.582227,38.85933,0.172761,0.137402
2026-08-30,04,17,6,40,26.965938,19.242965,37.788449,-0.338841,-0.267937
2026-08-30,04,19,6,44,31.151508,22.85367,42.462173,-0.264501,-0.214084
2026-08-30,04,20,6,31,22.080873,16.58783,29.39293,-0.007182,-0.005359
2026-08-30,04,22,6,35,26.203738,20.635422,33.274622,-0.24431,-0.187854
2026-08-30,04,24,6,34,25.386462,19.963417,32.282674,-0.009821,-0.007499
2026-08-30,04,25,6,41,28.644087,20.786339,39.472257,0.569933,0.45473
2026-08-30,04,26,6,39,27.215455,20.069547,36.905718,-0.075661,-0.059531
2026-08-30,04,32,6,36,26.675127,20.757963,34.279009,-0.245465,-0.190029
2026-08-30,04,33,6,40,28.739082,21.481369,38.448892,-0.055789,-0.044274
2026-08-30,04,34,6,38,27.728415,21.514037,35.73783,0.109526,0.085579
2026-08-30,04,35,6,38,27.652286,21.136921,36.175983,-0.152122,-0.119178
2026-08-30,04,37,6,39,28.800579,21.84655,37.968161,0.079764,0.063136
2026-08-30,04,38,6,41,29.112861,21.419934,39.568687,0.135889,0.108474
2026-08-30,04,39,6,31,22.787025,17.699003,29.337727,-0.380374,-0.28368
2026-08-30,04,41,5,34,24.993472,19.363288,32.260723,0.33149,0.253051
2026-08-30,04,44,6,31,22.645702,17.568972,29.189403,-0.097309,-0.072478
2026-08-30,04,45,5,30,22.79743,18.283854,28.425234,-0.096515,-0.071397
2026-08-30,04,47,6,40,28.055283,20.471064,38.449342,-0.131902,-0.104677
2026-08-30,04,48,6,40,29.168981,22.250185,38.239206,0.12692,0.10061
2026-08-30,04,49,6,32,23.247584,17.787492,30.38372,-0.174721,-0.131456
2026-08-30,04,50,6,44,31.144159,22.803999,42.534586,0.405577,0.328375
2026-08-30,04,52,6,35,25.182912,18.796175,33.739794,-0.118838,-0.091668
2026-08-30,04,53,6,30,20.941803,15.819848,27.722081,0.114367,0.084049
2026-08-30,04,54,6,35,23.642618,17.073565,32.739114,-0.412276,-0.315813
2026-08-30,04,55,6,37,24.897968,17.860683,34.708011,-0.128322,-0.09962
2026-08-30,04,56,6,37,26.360345,19.938672,34.850253,-0.226672,-0.176132
2026-08-30,04,57,6,34,24.914642,19.286689,32.184861,-0.062358,-0.047576
2026-08-30,04,59,6,35,25.886948,20.256406,33.082576,-0.261113,-0.200506
2026-08-30,04,61,6,40,27.357287,19.562181,38.258574,0.166034,0.131629
2026-08-30,04,63,6,38,28.337578,22.122309,36.299028,-0.024509,-0.019215
2026-08-30,04,64,6,36,28.032244,22.459288,34.988051,-0.220247,-0.17129
2026-08-30,04,65,6,41,29.343719,21.958086,39.21352,-0.043269,-0.034477
2026-08-30,04,66,6,39,28.432369,21.748013,37.171194,-0.082367,-0.064906
2026-08-30,04,67,6,37,26.052257,19.234136,35.287268,-0.272694,-0.21248
2026-08-30,04,68,6,38,25.471592,17.750378,36.551448,0.279731,0.21964
2026-08-30,04,69,6,38,28.600115,22.658843,36.099223,-0.03291,-0.025771
2026-08-30,04,70,6,35,25.718443,19.897673,33.241994,-0.523705,-0.402595
2026-08-30,04,71,6,40,29.071705,22.140436,38.172873,0.228175,0.180809
2026-08-30,04,72,6,34,24.40413,18.476703,32.23311,-0.234926,-0.1793
2026-08-30,05,11,6,34,24.921779,18.882059,32.893399,-0.150258,-0.115227
2026-08-30,05,12,5,27,16.678526,11.151277,24.945414,-0.137126,-0.097886
2026-08-30,05,13,6,37,23.572532,15.956917,34.822784,-0.264005,-0.205105
2026-08-30,05,14,6,42,27.461089,19.241837,39.191238,0.069932,0.055715
2026-08-30,05,16,6,34,22.787987,15.895086,32.669993,-0.302842,-0.231869
2026-08-30,05,17,6,39,26.098592,18.614214,36.59228,0.180008,0.141373
2026-08-30,05,18,6,37,27.24972,20.740609,35.801613,0.064648,0.050534
2026-08-30,05,19,6,35,22.758069,15.579872,33.243514,0.176119,0.135392
2026-08-30,05,20,6,34,23.730101,17.436999,32.294416,0.411222,0.313993
2026-08-30,05,21,6,35,20.496142,12.897383,32.571868,0.298506,0.228388
2026-08-30,05,26,6,39,25.009122,17.633861,35.469043,-0.172638,-0.13467
2026-08-30,05,27,6,39,26.903677,19.523342,37.073973,-0.174569,-0.137485
2026-08-30,05,28,6,36,22.572696,15.246648,33.418925,-0.045954,-0.03537
2026-08-30,05,31,6,39,24.293483,16.35212,36.091548,0.004057,0.003176
2026-08-30,05,32,6,38,25.18553,17.543782,36.155883,-0.090365,-0.070786
2026-08-30,05,34,6,38,24.331215,16.700007,35.449569,0.054704,0.042668
2026-08-30,05,36,6,35,24.571497,18.121125,33.317934,0.374678,0.288183
2026-08-30,05,37,6,40,26.625452,18.88683,37.534872,-0.119116,-0.094058
2026-08-30,05,39,6,37,24.338172,16.867864,35.116871,-0.071362,-0.055545
2026-08-30,05,41,6,35,21.199608,13.722052,32.751907,0.053748,0.041176
2026-08-30,05,42,6,36,25.246825,18.462199,34.524717,0.374748,0.290582
2026-08-30,05,43,6,41,27.394682,19.344213,38.795509,0.49376,0.39257
2026-08-30,05,44,6,35,21.418761,13.947745,32.891577,-0.293722,-0.225242
2026-08-30,05,45,6,39,26.34459,18.862065,36.79541,-0.193505,-0.152154
2026-08-30,05,46,6,39,26.935834,19.489569,37.227049,0.203266,0.160226
2026-08-30,05,49,6,41,30.114538,22.722815,39.910787,0.194948,0.155889
2026-08-30,05,50,6,37,26.142264,19.307433,35.396625,-0.075744,-0.059059
2026-08-30,05,51,6,35,24.228697,17.612442,33.330401,-0.000357,-0.000274
2026-08-30,05,54,6,41,27.811034,19.847565,38.969699,0.373156,0.296955
2026-08-30,05,55,6,39,28.762752,21.787481,37.97116,0.372889,0.295157
2026-08-30,05,56,6,39,26.339386,18.68308,37.133238,-0.26542,-0.209108
2026-08-30,05,57,6,43,26.775307,17.887347,40.079564,0.334339,0.267577
2026-08-30,05,60,6,37,23.66677,15.899781,35.227908,-0.659047,-0.51333
2026-08-30,05,61,6,39,28.383606,21.428673,37.595848,0.170409,0.134606
2026-08-30,05,63,6,37,27.332874,20.88231,35.776022,0.256582,0.20053
2026-08-30,05,64,5,28,16.559458,10.709602,25.604654,0.358873,0.258079
2026-08-30,05,65,6,39,26.167107,18.522264,36.967268,-0.01245,-0.009799
2026-08-30,05,66,6,36,25.404377,18.61578,34.668563,0.077748,0.060343
2026-08-30,05,67,4,25,19.087379,15.017389,24.260413,0.05057,0.03581
2026-08-30,05,68,6,36,22.647582,15.079708,34.013453,-0.078105,-0.06036
2026-08-30,05,70,6,38,24.007161,16.134682,35.720802,-0.036558,-0.028562
2026-08-30,05,71,6,36,26.404586,20.067154,34.74345,0.042731,0.033181
2026-08-30,05,74,6,37,27.277743,20.750681,35.857872,-0.306646,-0.239777
2026-08-30,05,75,6,36,23.043112,15.810829,33.583627,-0.026294,-0.020261
2026-08-30,06,1,6,51,33.447276,23.442861,47.721151,0.028298,0.023396
2026-08-30,06,2,6,45,31.624664,23.540125,42.48573,0.109288,0.088466
2026-08-30,06,3,6,45,26.171082,16.670036,41.087224,-0.127715,-0.102715
2026-08-30,06,5,6,45,30.592318,22.212006,42.134417,0.38993,0.315137
2026-08-30,06,6,6,45,31.389531,23.19183,42.484903,0.052517,0.042511
2026-08-30,06,7,6,44,29.330438,21.095314,40.780367,-0.231901,-0.186234
2026-08-30,06,8,6,40,25.159348,16.54774,38.252521,-0.110745,-0.087794
