記録日,場コード,モーター番号,節数,走数,Σw,Σw2,n_eff,加重平均残差,素点
2026-08-23,02,1,3,16,14.306783,12.831245,15.952001,-0.190314,-0.116981
2026-08-23,02,2,2,11,10.131343,9.344638,10.984277,0.125115,0.065492
2026-08-23,02,3,3,16,14.266872,12.762199,15.948946,0.505679,0.310804
2026-08-23,02,4,3,16,14.321716,12.866374,15.941674,0.110889,0.068143
2026-08-23,02,6,2,12,10.445181,9.106775,11.980291,0.537362,0.292887
2026-08-23,02,8,2,12,10.485786,9.178222,11.97963,0.377818,0.205923
2026-08-23,02,23,3,14,12.534023,11.25769,13.955059,-0.043865,-0.025554
2026-08-23,02,25,2,6,5.402857,4.894146,5.964446,-0.10805,-0.040368
2026-08-23,02,28,2,8,7.067009,6.282086,7.950006,-0.491356,-0.21762
2026-08-23,02,30,2,9,8.042604,7.231269,8.944969,0.553571,0.261371
2026-08-23,02,31,2,9,8.042604,7.231269,8.944969,-0.716392,-0.338248
2026-08-23,02,32,2,8,7.086215,6.314018,7.952852,-0.308922,-0.136848
2026-08-23,02,33,2,9,7.907906,6.989193,8.947381,-0.090274,-0.04263
2026-08-23,02,34,2,7,6.234095,5.585102,6.958502,0.580224,0.23808
2026-08-23,02,35,2,9,7.907906,6.989193,8.947381,0.138147,0.065236
2026-08-23,02,36,2,9,8.032945,7.215119,8.943472,0.705226,0.332947
2026-08-23,02,37,2,7,6.234095,5.585102,6.958502,-0.813274,-0.333707
2026-08-23,02,38,1,3,2.909033,2.820908,2.999911,0.580699,0.134004
2026-08-23,02,40,2,9,7.907906,6.989193,8.947381,-0.464076,-0.219147
2026-08-23,02,42,2,7,6.360811,5.817056,6.955395,0.49902,0.204707
2026-08-23,02,43,2,9,8.032945,7.215119,8.943472,0.407963,0.192605
2026-08-23,02,44,2,8,7.065444,6.276428,7.953649,0.11058,0.048988
2026-08-23,02,45,2,12,11.076333,10.23969,11.981335,0.228737,0.124677
2026-08-23,02,46,4,22,13.068445,8.612448,19.829931,-0.056583,-0.037614
2026-08-23,02,47,4,22,15.117827,11.644654,19.62692,-0.283193,-0.187606
2026-08-23,02,48,2,10,9.229731,8.531085,9.985592,0.346664,0.173207
2026-08-23,02,49,6,38,26.353049,19.30854,35.96767,0.32455,0.253946
2026-08-23,02,50,6,35,24.800989,18.333129,33.550686,-0.620811,-0.478262
2026-08-23,02,51,6,36,24.364406,17.623425,33.683822,-0.202731,-0.156323
2026-08-23,02,52,4,20,13.846337,10.704383,17.910519,-0.392107,-0.25162
2026-08-23,02,53,6,36,25.976966,19.627682,34.380155,0.171394,0.132775
2026-08-23,02,54,6,38,26.860916,20.044672,35.995044,0.084045,0.065773
2026-08-23,02,55,6,36,25.806707,19.416964,34.29919,-0.124369,-0.096295
2026-08-23,02,56,2,12,11.097279,10.277671,11.982247,0.367852,0.200512
2026-08-23,02,58,6,38,26.89566,19.900336,36.349967,-0.128188,-0.100531
2026-08-23,02,60,5,29,20.412567,15.444389,26.978919,-0.259856,-0.189585
2026-08-23,02,61,6,37,22.794142,14.725293,35.284384,0.080511,0.062732
2026-08-23,02,62,6,36,25.4935,18.89853,34.389901,-0.145235,-0.112517
2026-08-23,02,63,6,38,23.277006,14.930922,36.28838,0.462888,0.362887
2026-08-23,02,64,6,34,24.32527,18.221265,32.474077,-0.363651,-0.278034
2026-08-23,02,65,1,4,3.886193,3.775749,3.999867,-0.726876,-0.207674
2026-08-23,03,10,6,32,20.098407,13.706446,29.471241,0.320509,0.239308
2026-08-23,03,11,6,33,21.005072,14.533256,30.358859,0.02877,0.021642
2026-08-23,03,12,6,33,20.73063,14.108144,30.461769,0.07461,0.05617
2026-08-23,03,13,6,33,20.73063,14.108144,30.461769,0.553101,0.416403
2026-08-23,03,14,6,33,21.955101,15.751707,30.601536,-0.298298,-0.224829
2026-08-23,03,15,6,33,21.025422,14.551182,30.380238,-0.160201,-0.120528
2026-08-23,03,16,6,32,21.217043,15.209558,29.597371,0.154984,0.115844
2026-08-23,03,17,6,30,19.498124,13.793692,27.561645,-0.239513,-0.175748
2026-08-23,03,18,6,32,21.037364,14.914207,29.674436,-0.169929,-0.127098
2026-08-23,03,19,6,32,21.037364,14.914207,29.674436,-0.06002,-0.044892
2026-08-23,03,21,5,31,18.192136,11.184461,29.5905,-0.143386,-0.107168
2026-08-23,03,23,6,32,20.983137,14.904566,29.540748,-0.390959,-0.292084
2026-08-23,03,24,6,33,18.470363,11.295969,30.201419,0.160955,0.120918
2026-08-23,03,25,6,34,21.867139,15.249666,31.356214,0.270267,0.204916
2026-08-23,03,26,6,33,22.572994,16.406573,31.05707,-0.222494,-0.168303
2026-08-23,03,29,6,36,19.829013,11.735987,33.502912,-0.342414,-0.263703
2026-08-23,03,30,6,36,20.092965,11.84103,34.095619,0.292955,0.226519
