記録日,場コード,モーター番号,節数,走数,Σw,Σw2,n_eff,加重平均残差,素点
2026-08-26,01,11,6,45,29.217156,19.835834,43.035358,0.145715,0.11824
2026-08-26,01,12,5,38,23.994472,16.270036,35.386198,0.229261,0.178748
2026-08-26,01,13,6,40,25.976162,17.779069,37.95255,-0.028404,-0.02248
2026-08-26,01,14,6,51,31.359602,20.477821,48.02389,0.640215,0.529878
2026-08-26,01,15,3,23,15.355562,10.768466,21.896647,0.121639,0.083503
2026-08-26,01,17,6,48,31.537993,21.413788,46.448812,0.272068,0.223871
2026-08-26,01,20,5,39,23.759724,15.586722,36.218295,-0.054036,-0.042345
2026-08-26,01,21,6,38,22.369528,13.946212,35.880408,-0.364169,-0.284796
2026-08-26,01,24,6,44,28.376773,18.937635,42.520687,0.27762,0.224761
2026-08-26,01,25,6,42,26.969058,18.349432,39.637744,-0.057513,-0.045926
2026-08-26,01,26,6,45,27.232155,16.950836,43.74948,0.083486,0.067954
2026-08-26,01,27,6,37,23.324388,15.576495,34.926155,-0.185694,-0.144361
2026-08-26,01,28,6,46,28.784004,18.899067,43.839144,0.366235,0.298211
2026-08-26,01,29,4,28,15.95573,9.553816,26.6475,-0.048275,-0.035102
2026-08-26,01,30,5,38,23.769996,15.941426,35.443046,0.147796,0.115273
2026-08-26,01,31,6,44,26.671409,16.966047,41.928688,-0.12882,-0.104013
2026-08-26,01,32,5,40,25.119206,16.900616,37.334409,0.080951,0.063849
2026-08-26,01,33,6,49,32.672912,22.513908,47.415986,0.038429,0.031736
2026-08-26,01,34,6,47,28.788052,18.476455,44.854487,-0.058108,-0.047515
2026-08-26,01,35,5,37,22.669939,14.862096,34.579656,-0.092832,-0.072008
2026-08-26,01,36,6,47,30.815387,20.937567,45.353316,-0.151275,-0.123946
2026-08-26,01,37,6,44,28.493659,19.457938,41.725315,0.107844,0.086995
2026-08-26,01,38,6,51,31.172383,20.20375,48.095895,-0.146694,-0.121443
2026-08-26,01,40,6,45,29.917461,20.582609,43.485958,-0.313887,-0.255201
2026-08-26,01,41,6,41,27.114516,18.563162,39.605158,-0.068189,-0.054443
2026-08-26,01,42,6,44,28.346783,19.151222,41.957644,-0.211759,-0.171003
2026-08-26,01,43,4,29,16.546228,9.961554,27.483427,-0.12722,-0.09328
2026-08-26,01,44,6,44,27.910451,18.770302,41.501373,-0.302832,-0.244031
2026-08-26,01,45,3,24,15.88702,11.062351,22.815892,0.260886,0.181386
2026-08-26,01,46,6,45,27.401637,17.465013,42.991648,0.365219,0.296299
2026-08-26,01,47,6,40,25.881049,17.66716,37.913776,0.204125,0.161522
2026-08-26,01,48,6,43,26.364762,16.943284,41.025144,0.175034,0.140731
2026-08-26,01,49,6,47,30.98069,21.109997,45.46676,-0.095537,-0.078313
2026-08-26,01,50,6,47,31.266804,21.52256,45.422712,0.04391,0.035987
2026-08-26,01,51,6,37,24.201062,16.652162,35.172092,0.169503,0.131979
2026-08-26,01,52,6,44,27.757713,18.431827,41.802186,0.365413,0.294873
2026-08-26,01,53,6,45,30.273049,21.045552,43.546375,-0.291593,-0.237137
2026-08-26,01,56,5,40,25.145411,16.991197,37.212901,0.010487,0.008266
2026-08-26,01,57,6,44,28.950287,19.704925,42.533485,-0.116062,-0.093969
2026-08-26,01,59,6,41,25.288739,16.573886,38.586023,0.005232,0.004155
2026-08-26,01,60,5,40,24.343406,15.828169,37.439671,0.194402,0.153423
2026-08-26,01,62,6,46,29.909215,20.366903,43.922296,0.296534,0.241541
