記録日,場コード,モーター番号,節数,走数,Σw,Σw2,n_eff,加重平均残差,素点
2026-08-27,01,11,6,39,26.740583,18.948649,37.736664,0.184201,0.145614
2026-08-27,01,12,6,39,24.696032,16.853269,36.188469,0.191254,0.149846
2026-08-27,01,13,6,39,26.346236,18.731495,37.056527,-0.083726,-0.065934
2026-08-27,01,14,6,44,28.837759,19.733065,42.143292,0.589753,0.476651
2026-08-27,01,15,4,24,16.156349,11.477355,22.742835,0.06903,0.047948
2026-08-27,01,17,6,40,27.692646,19.668592,38.990217,0.370602,0.294954
2026-08-27,01,20,6,41,25.44114,17.140404,37.761748,-0.083853,-0.066296
2026-08-27,01,21,6,36,21.808809,14.035567,33.887063,-0.304108,-0.234815
2026-08-27,01,24,6,37,25.544897,18.203836,35.846386,0.194561,0.152124
2026-08-27,01,25,6,40,26.902393,19.107922,37.876373,-0.079087,-0.062568
2026-08-27,01,26,6,42,26.64644,17.481236,40.616852,0.182329,0.146308
2026-08-27,01,27,6,35,22.74776,15.624386,33.118778,-0.130465,-0.100208
2026-08-27,01,28,6,42,27.735016,19.186544,40.092218,0.318691,0.25507
2026-08-27,01,29,5,29,16.749622,10.290448,27.263132,-0.085674,-0.062682
2026-08-27,01,30,6,39,24.474134,16.532165,36.231385,0.167321,0.131129
2026-08-27,01,31,6,37,23.778627,15.945982,35.458656,-0.225894,-0.176202
2026-08-27,01,32,6,41,25.807847,17.469447,38.126278,0.10544,0.083531
2026-08-27,01,33,6,42,29.308787,20.987876,40.928629,-0.00457,-0.003673
2026-08-27,01,34,6,41,26.316407,17.620318,39.304244,-0.069967,-0.055776
2026-08-27,01,35,6,38,23.386713,15.477486,35.337672,-0.063458,-0.049461
2026-08-27,01,36,6,39,26.978341,19.203248,37.901446,-0.335995,-0.265852
2026-08-27,01,37,6,38,26.977439,19.687883,36.965998,0.047393,0.037302
2026-08-27,01,38,6,44,28.643677,19.458222,42.165223,-0.187126,-0.151254
2026-08-27,01,40,6,38,26.584985,19.100687,37.001885,-0.322198,-0.253648
2026-08-27,01,41,6,35,24.802749,18.093368,34.000102,0.078597,0.060734
2026-08-27,01,42,6,38,26.411918,19.036089,36.645626,-0.280306,-0.220213
2026-08-27,01,43,5,31,18.310498,11.643715,28.794446,-0.165991,-0.123204
2026-08-27,01,44,6,40,27.190126,19.327419,38.251509,-0.367426,-0.291278
2026-08-27,01,45,4,25,16.681702,11.764528,23.654088,0.229993,0.161653
2026-08-27,01,46,6,39,24.945917,16.631978,37.415801,0.360087,0.284145
2026-08-27,01,47,6,38,25.279997,17.671528,36.16429,0.206727,0.161946
2026-08-27,01,48,6,37,23.920951,16.122165,35.49225,0.143524,0.111975
2026-08-27,01,49,6,40,28.118905,20.326581,38.898465,-0.183254,-0.145777
2026-08-27,01,50,6,41,28.907345,20.985174,39.820236,0.058758,0.046964
2026-08-27,01,51,6,35,23.614364,16.675485,33.440597,0.142312,0.109552
2026-08-27,01,52,6,38,25.297903,17.576709,36.410907,0.305228,0.239462
2026-08-27,01,53,6,40,28.419458,20.763741,38.897885,-0.214271,-0.170451
2026-08-27,01,56,6,42,26.810912,18.5128,38.828539,0.009091,0.00723
2026-08-27,01,57,6,38,26.140473,18.504603,36.927262,-0.124882,-0.09827
2026-08-27,01,59,6,40,25.666708,17.553838,37.52911,0.01774,0.014008
2026-08-27,01,60,6,41,25.040959,16.421495,38.184685,0.17974,0.142437
2026-08-27,01,62,6,40,27.424693,19.467588,38.634153,0.23388,0.18579
2026-08-27,01,64,6,36,25.484308,18.567236,34.97828,-0.054642,-0.042493
2026-08-27,01,65,6,41,26.443646,17.796582,39.292175,-0.253791,-0.202304
2026-08-27,01,67,6,42,29.272277,21.020076,40.764182,0.222135,0.178377
2026-08-27,01,69,6,40,24.98004,16.777315,37.193221,-0.042649,-0.033612
2026-08-27,01,70,6,39,27.316789,19.747669,37.787091,-0.312815,-0.247355
2026-08-27,01,71,6,39,25.262986,17.307906,36.874388,0.036522,0.02873
2026-08-27,01,72,6,36,21.829657,13.823419,34.472941,-0.288459,-0.223598
2026-08-27,01,73,6,39,23.586908,15.4247,36.068269,0.134016,0.104925
2026-08-27,01,74,6,43,28.517968,19.836911,40.998042,0.333203,0.267866
2026-08-27,01,75,6,38,26.265684,18.6755,36.940705,0.108836,0.08565
2026-08-27,04,10,6,28,16.855233,10.943965,25.959411,0.257847,0.186142
2026-08-27,04,12,6,43,32.852351,25.656743,42.066018,0.651778,0.526595
2026-08-27,04,13,6,36,24.428837,17.566546,33.971852,-0.019228,-0.014855
2026-08-27,04,16,6,39,29.071379,22.527016,37.516958,0.110113,0.08694
2026-08-27,04,17,6,40,25.7793,17.428515,38.131322,-0.418646,-0.331666
2026-08-27,04,19,6,45,30.468317,21.438821,43.300811,-0.267829,-0.217581
2026-08-27,04,20,6,32,21.066187,14.699887,30.189635,-0.187297,-0.140694
2026-08-27,04,22,6,33,23.501181,17.669609,31.257371,-0.317016,-0.240178
2026-08-27,04,24,6,33,23.672911,17.991338,31.148696,0.196494,0.148741
2026-08-27,04,25,6,42,27.866028,19.204375,40.434303,0.517371,0.414788
2026-08-27,04,26,6,38,25.037617,17.314423,36.205785,-0.071066,-0.055686
2026-08-27,04,28,3,17,8.926362,4.736566,16.8223,0.022109,0.013866
2026-08-27,04,32,6,36,24.822456,18.169324,33.911793,-0.360201,-0.278173
2026-08-27,04,33,6,39,26.603355,18.804203,37.63725,-0.019565,-0.015458
2026-08-27,04,34,6,37,25.58042,18.886509,34.646842,0.076836,0.059626
2026-08-27,04,35,6,38,26.38339,19.37231,35.931866,-0.182102,-0.142456
2026-08-27,04,37,6,37,26.212973,19.014958,36.13576,0.015192,0.011899
2026-08-27,04,38,6,42,28.362952,19.906819,40.411131,0.101341,0.081238
2026-08-27,04,39,6,31,21.464773,15.797657,29.16486,-0.373982,-0.278493
2026-08-27,04,41,5,34,23.081499,16.674548,31.950226,0.263433,0.200637
2026-08-27,04,44,6,30,20.841045,15.430363,28.148991,-0.156234,-0.115281
2026-08-27,04,45,5,30,20.813189,15.522278,27.907557,-0.025775,-0.018975
2026-08-27,04,47,6,40,26.800599,18.658662,38.495371,-0.070887,-0.05627
2026-08-27,04,48,6,40,27.387266,19.739982,37.997113,0.147019,0.116388
2026-08-27,04,49,6,31,21.475772,15.687941,29.398937,-0.269378,-0.201006
2026-08-27,04,50,6,45,30.460709,21.385585,43.386925,0.365492,0.297031
2026-08-27,04,52,6,34,23.46773,16.745647,32.88821,-0.163242,-0.12518
