記録日,場コード,モーター番号,節数,走数,Σw,Σw2,n_eff,加重平均残差,素点
2026-08-29,01,11,6,42,29.03886,20.913866,40.320398,0.23578,0.188924
2026-08-29,01,12,6,42,27.05223,18.934919,38.649396,0.068016,0.054036
2026-08-29,01,13,6,41,27.687583,19.773485,38.769203,-0.065025,-0.051691
2026-08-29,01,14,6,47,31.09936,21.684668,44.601568,0.477967,0.39043
2026-08-29,01,15,4,27,18.69637,13.779964,25.366847,0.131095,0.094028
2026-08-29,01,17,6,43,29.980402,21.623106,41.567779,0.144929,0.116824
2026-08-29,01,20,6,43,26.80316,18.254245,39.355743,-0.095773,-0.076368
2026-08-29,01,21,6,39,24.230951,16.24446,36.143954,-0.266821,-0.208997
2026-08-29,01,24,6,39,26.904547,19.269655,37.564484,0.163195,0.128885
2026-08-29,01,25,6,42,28.231038,20.132913,39.586497,-0.005235,-0.004179
2026-08-29,01,26,6,44,27.980931,18.579686,42.139167,0.200779,0.162271
2026-08-29,01,27,6,38,25.137233,17.739721,35.619526,-0.032674,-0.025511
2026-08-29,01,28,6,44,29.044643,20.207985,41.745444,0.248987,0.200869
2026-08-29,01,29,5,32,19.276093,12.646656,29.380714,-0.14551,-0.10856
2026-08-29,01,30,6,42,26.824176,18.606506,38.671228,0.201431,0.160045
2026-08-29,01,31,6,41,27.121715,19.001636,38.711794,-0.154897,-0.123098
2026-08-29,01,32,6,44,28.127428,19.501462,40.568865,0.029988,0.024058
2026-08-29,01,33,6,45,31.548406,22.861004,43.537103,0.001891,0.001538
2026-08-29,01,34,6,44,28.635596,19.667329,41.693376,-0.115784,-0.093386
2026-08-29,01,35,6,41,25.761592,17.599456,37.7091,-0.077926,-0.061592
2026-08-29,01,36,6,42,29.282411,21.178776,40.486739,-0.368454,-0.295473
2026-08-29,01,37,6,40,28.30437,20.686684,38.727201,0.080007,0.063588
2026-08-29,01,38,6,47,30.909711,21.422236,44.598997,-0.225279,-0.184019
2026-08-29,01,40,6,41,28.898039,21.080847,39.614001,-0.2544,-0.203124
2026-08-29,01,41,6,37,26.17935,19.164176,35.762476,0.083991,0.065637
2026-08-29,01,43,5,33,19.835382,13.005778,30.251352,-0.156442,-0.117576
