記録日,場コード,モーター番号,節数,走数,Σw,Σw2,n_eff,加重平均残差,素点
2026-08-28,01,11,6,41,28.387761,20.425544,39.453783,0.21172,0.168908
2026-08-28,01,12,6,40,25.389534,17.423182,36.99832,0.128691,0.101309
2026-08-28,01,13,6,40,27.020783,19.258508,37.911697,-0.059185,-0.046832
2026-08-28,01,14,6,45,29.483689,20.237203,42.954944,0.54534,0.442358
2026-08-28,01,15,4,26,17.925097,13.124896,24.480889,0.103878,0.073752
2026-08-28,01,17,6,41,28.351729,20.174202,39.843982,0.320497,0.256197
2026-08-28,01,20,6,42,26.126084,17.703758,38.555218,-0.118496,-0.094091
2026-08-28,01,21,6,37,22.535473,14.669836,34.618489,-0.322633,-0.250324
2026-08-28,01,24,6,38,26.228648,18.742902,36.704135,0.13396,0.105277
2026-08-28,01,25,6,41,27.570553,19.626338,38.730373,-0.027617,-0.02195
2026-08-28,01,26,6,43,27.31754,18.036806,41.373622,0.188312,0.151657
2026-08-28,01,27,6,37,24.440799,17.177208,34.775889,-0.078419,-0.060905
2026-08-28,01,28,6,43,28.393612,19.703164,40.917143,0.317332,0.255009
2026-08-28,01,29,5,31,18.511556,11.965097,28.639778,-0.094416,-0.069981
2026-08-28,01,30,6,41,26.147344,18.064253,37.847323,0.165538,0.130941
2026-08-28,01,31,6,39,25.459826,17.491459,37.058244,-0.224763,-0.177001
2026-08-28,01,32,6,43,27.465739,18.980127,39.745087,0.061819,0.049392
2026-08-28,01,33,6,44,30.926467,22.418195,42.663842,-0.016901,-0.013692
2026-08-28,01,34,6,42,26.991297,18.172711,40.089238,-0.043601,-0.034896
2026-08-28,01,35,6,40,25.072413,17.033663,36.904916,-0.049248,-0.038749
2026-08-28,01,36,6,40,27.645628,19.719487,38.757639,-0.373507,-0.296902
2026-08-28,01,37,6,39,27.644737,20.193052,37.846259,0.072383,0.057255
2026-08-28,01,38,6,45,29.291837,19.968637,42.967965,-0.164223,-0.133219
2026-08-28,01,40,6,39,27.25679,19.619268,37.867499,-0.358936,-0.28395
2026-08-28,01,41,6,36,25.495025,18.634957,34.880484,0.099978,0.077701
2026-08-28,01,42,6,39,27.085711,19.556146,37.514332,-0.257922,-0.203639
2026-08-28,01,43,5,32,19.077344,12.332614,29.510779,-0.195044,-0.145679
2026-08-28,01,44,6,41,27.854981,19.840822,39.10624,-0.331614,-0.264084
2026-08-28,01,45,4,27,18.444417,13.405509,25.377365,0.286187,0.205291
2026-08-28,01,46,6,41,26.613708,18.161786,38.998889,0.345962,0.275356
2026-08-28,01,47,6,40,26.943952,19.177593,37.855456,0.198677,0.157161
2026-08-28,01,48,6,39,25.600516,17.663617,37.103748,0.191892,0.151153
2026-08-28,01,49,6,41,28.773092,20.817163,39.769627,-0.204841,-0.163683
2026-08-28,01,50,6,42,29.552476,21.460713,40.695237,0.017652,0.01417
2026-08-28,01,51,6,37,25.297449,18.204299,35.154385,0.148745,0.115804
2026-08-28,01,52,6,40,26.961652,19.084939,38.089231,0.2738,0.216864
2026-08-28,01,53,6,41,29.070193,21.244339,39.778886,-0.235053,-0.187834
2026-08-28,01,56,6,43,27.480122,19.044809,39.651598,0.027117,0.021656
2026-08-28,01,57,6,40,27.794544,19.991641,38.642985,-0.189787,-0.15077
2026-08-28,01,59,6,41,26.349061,18.10775,38.34121,0.064079,0.050823
2026-08-28,01,60,6,43,26.707659,17.956111,39.724584,0.155975,0.124607
2026-08-28,01,62,6,41,28.086853,19.977789,39.487419,0.246984,0.197075
2026-08-28,01,64,6,37,26.168756,19.098001,35.857354,-0.001605,-0.001255
2026-08-28,01,65,6,43,28.094235,19.299791,40.896093,-0.160434,-0.128912
2026-08-28,01,67,6,43,29.913216,21.494818,41.628661,0.060768,0.048998
2026-08-28,01,69,6,41,25.670279,17.348962,37.982863,-0.068384,-0.054132
2026-08-28,01,70,6,40,27.980189,20.251473,38.65847,-0.306692,-0.243662
2026-08-28,01,71,6,40,25.949975,17.867435,37.688747,0.027354,0.021618
2026-08-28,01,72,6,38,23.533242,15.417375,35.921385,-0.308485,-0.241309
2026-08-28,01,73,6,41,25.270309,16.982082,37.603664,0.173973,0.137427
2026-08-28,01,74,6,44,29.167571,20.338677,41.829034,0.319136,0.257562
2026-08-28,01,75,6,39,26.941157,19.203793,37.795967,0.147768,0.116852
2026-08-28,04,10,5,22,13.98882,9.503242,20.591612,0.222337,0.149658
2026-08-28,04,12,6,43,32.47501,25.070742,42.066018,0.652475,0.527159
2026-08-28,04,13,6,36,24.148248,17.165325,33.971852,-0.018837,-0.014553
2026-08-28,04,16,6,39,28.737466,22.012498,37.516958,0.114195,0.090163
2026-08-28,04,17,6,40,25.4832,17.030447,38.131322,-0.414699,-0.328539
2026-08-28,04,19,5,40,27.890993,19.95682,38.97953,-0.313742,-0.249686
2026-08-28,04,20,5,27,18.596855,13.371803,25.863603,-0.188371,-0.135847
2026-08-28,04,22,6,33,23.231247,17.266035,31.257371,-0.316795,-0.24001
