記録日,場コード,モーター番号,節数,走数,Σw,Σw2,n_eff,加重平均残差,素点
2026-08-18,05,11,6,32,24.077879,18.718086,30.972412,-0.177479,-0.134162
2026-08-18,05,14,6,42,26.418029,17.903632,38.981602,-0.002627,-0.002091
2026-08-18,05,17,6,39,24.857542,17.079159,36.178445,0.156139,0.122327
2026-08-18,05,18,6,36,25.956343,19.593131,34.38612,0.053695,0.041598
2026-08-18,05,19,6,36,23.546697,16.189742,34.246807,0.269596,0.208666
2026-08-18,05,20,6,35,23.419509,16.479096,33.282981,0.467613,0.359576
2026-08-18,05,23,6,37,22.877451,15.467564,33.837116,0.103622,0.079984
2026-08-18,05,25,6,39,24.762511,17.020496,36.026091,-0.203306,-0.159134
2026-08-18,05,26,6,38,23.174353,15.586315,34.456549,-0.139256,-0.107932
2026-08-18,05,27,6,36,24.186155,17.132726,34.143434,-0.205656,-0.159068
2026-08-18,05,28,6,35,21.328568,13.745087,33.09603,0.0355,0.027263
2026-08-18,05,31,6,40,23.761778,15.057857,37.496841,0.221649,0.174983
2026-08-18,05,32,6,40,26.719563,18.647311,38.286218,0.147946,0.117307
2026-08-18,05,34,6,38,24.353768,16.667768,35.58401,0.042162,0.032913
2026-08-18,05,36,6,36,24.391628,17.398665,34.195239,0.300444,0.232463
2026-08-18,05,37,6,40,25.747284,17.680733,37.494069,-0.089529,-0.070678
2026-08-18,05,39,6,37,24.361759,16.889257,35.140403,-0.123385,-0.096051
2026-08-18,05,40,6,34,22.598658,16.02749,31.863963,-0.117151,-0.089167
2026-08-18,05,42,6,35,24.691235,18.038288,33.797948,0.351622,0.271339
2026-08-18,05,43,6,40,26.622726,18.500306,38.311235,0.238564,0.189184
2026-08-18,05,45,6,37,24.409814,16.985103,35.080094,-0.071989,-0.05602
2026-08-18,05,46,6,40,27.096052,19.181498,38.276261,0.186729,0.14805
2026-08-18,05,47,6,37,26.385488,19.737456,35.272733,-0.103397,-0.080558
2026-08-18,05,49,6,39,29.886948,23.415336,38.147205,0.275512,0.218289
2026-08-18,05,50,6,35,25.031092,18.563034,33.752864,0.163095,0.125819
2026-08-18,05,51,6,37,25.120517,17.976359,35.103905,0.012467,0.009703
2026-08-18,05,52,6,37,25.261772,18.075299,35.305481,0.12762,0.099452
2026-08-18,05,53,6,40,26.507426,18.884034,37.208344,-0.239166,-0.188504
2026-08-18,05,54,6,41,27.599837,19.397267,39.271048,0.479727,0.382362
2026-08-18,05,55,6,37,28.046207,21.83623,36.022232,0.386851,0.302794
2026-08-18,05,56,6,39,26.533106,18.888126,37.272395,-0.178219,-0.140519
2026-08-18,05,57,6,43,25.748015,16.372437,40.492462,0.195888,0.157092
2026-08-18,05,58,6,33,22.664384,16.549609,31.038454,-0.207446,-0.156897
2026-08-18,05,59,6,34,24.160241,17.763356,32.860752,-0.144777,-0.110998
2026-08-18,05,61,6,39,28.276469,21.51898,37.155976,0.073244,0.057712
2026-08-18,05,62,6,36,27.120324,21.050252,34.940767,-0.005817,-0.004523
2026-08-18,05,63,6,36,26.416491,20.241271,34.475651,0.138211,0.107135
2026-08-18,05,65,6,38,25.324842,17.798731,36.033334,0.18618,0.145735
2026-08-18,05,66,6,38,27.0071,20.125801,36.241213,0.302286,0.236915
2026-08-18,05,67,4,24,16.378824,12.152845,22.074328,0.068278,0.046991
2026-08-18,05,69,5,31,20.379826,14.908002,27.860023,-0.172089,-0.126635
2026-08-18,05,71,6,34,24.035083,18.010306,32.075259,0.041999,0.032017
2026-08-18,05,72,6,36,26.941188,20.841418,34.826211,-0.009833,-0.007639
2026-08-18,05,73,6,36,25.83636,19.499428,34.232671,-0.080954,-0.062652
2026-08-18,05,74,6,36,27.314427,21.439245,34.799637,-0.165814,-0.128801
2026-08-18,05,75,6,37,22.643874,14.6453,35.010894,0.11003,0.085585
2026-08-18,09,11,6,31,21.855889,16.146994,29.58321,0.01992,0.014888
2026-08-18,09,12,6,33,23.639682,17.862752,31.284908,0.067652,0.051266
2026-08-18,09,13,6,35,25.12237,18.799674,33.571511,-0.480784,-0.37044
2026-08-18,09,14,6,32,22.837198,17.098011,30.502824,0.291419,0.219469
2026-08-18,09,15,6,36,26.302146,19.936506,34.700307,0.067088,0.05208
2026-08-18,09,16,5,28,18.558531,12.858169,26.786013,-0.218651,-0.159212
2026-08-18,09,17,5,33,21.672384,15.482663,30.336657,0.052258,0.039302
2026-08-18,09,18,6,33,20.390172,13.577573,30.621018,-0.206342,-0.155546
2026-08-18,09,20,6,35,24.709158,18.264988,33.42693,-0.144458,-0.111193
2026-08-18,09,21,6,34,24.682428,18.864778,32.294166,0.217186,0.165834
2026-08-18,09,22,6,36,22.951412,15.28377,34.465797,-0.120622,-0.093495
2026-08-18,09,24,6,42,27.480457,19.288032,39.152542,0.117317,0.093449
2026-08-18,09,25,5,26,16.164056,10.771804,24.25561,0.413566,0.292837
2026-08-18,09,26,5,27,18.768771,14.1879,24.828676,0.50496,0.359976
2026-08-18,09,28,6,33,21.089787,14.076073,31.598239,-0.268904,-0.204261
2026-08-18,09,30,6,39,25.990907,18.311416,36.891043,0.072666,0.057169
2026-08-18,09,31,6,35,25.213394,18.955113,33.537929,0.314077,0.241938
2026-08-18,09,32,6,37,24.227476,17.008152,34.511132,0.034197,0.026514
2026-08-18,09,33,6,33,21.826074,14.910613,31.948887,-0.060362,-0.045973
2026-08-18,09,35,6,31,23.376847,18.103252,30.186674,0.026996,0.020278
2026-08-18,09,36,6,40,27.469741,20.07068,37.596469,0.299497,0.236573
2026-08-18,09,37,6,33,24.572723,18.80696,32.106132,-0.367427,-0.280165
2026-08-18,09,38,6,32,23.260033,17.612999,30.717606,0.057479,0.043363
2026-08-18,09,39,6,33,23.416579,17.482973,31.364012,0.303726,0.230299
2026-08-18,09,40,6,35,25.258642,19.026626,33.531902,0.397702,0.306343
2026-08-18,09,41,6,34,24.75064,18.814135,32.560316,-0.028646,-0.021915
2026-08-18,09,43,6,33,21.348481,14.419835,31.6063,-0.406663,-0.308923
2026-08-18,09,44,6,35,25.245458,18.932882,33.662766,0.400972,0.309138
2026-08-18,09,45,5,25,14.681801,9.339745,23.079351,0.050827,0.035462
2026-08-18,09,48,6,39,27.431697,20.198995,37.254228,-0.101671,-0.080155
2026-08-18,09,49,6,30,22.602757,17.505625,29.184026,-0.021832,-0.016261
2026-08-18,09,51,5,30,21.993397,16.881838,28.652658,-0.155128,-0.114994
2026-08-18,09,54,5,26,18.629157,13.993128,24.801138,0.52559,0.374563
2026-08-18,09,55,6,31,20.6863,14.275715,29.975593,0.154251,0.115665
2026-08-18,09,56,5,31,20.177043,13.661569,29.799877,0.39303,0.294278
2026-08-18,09,58,6,39,27.640542,20.39691,37.456633,0.167004,0.131813
2026-08-18,09,59,6,34,24.515286,18.343736,32.763185,-0.593176,-0.454464
2026-08-18,09,60,6,29,21.644269,16.624654,28.179496,-0.392673,-0.289824
2026-08-18,09,62,6,31,21.723044,15.956317,29.573906,-0.139849,-0.10451
2026-08-18,09,63,6,34,25.019997,19.079883,32.809438,-0.193847,-0.148565
2026-08-18,09,64,6,29,19.196188,13.167307,27.985496,-0.012043,-0.008873
2026-08-18,09,67,5,26,15.7851,10.375631,24.014863,0.205615,0.145167
2026-08-18,09,68,6,38,27.029191,20.002834,36.523683,0.089729,0.070442
2026-08-18,09,71,6,32,24.118485,18.668626,31.1593,-0.463802,-0.351118
2026-08-18,09,72,6,31,20.673817,14.264884,29.962159,-0.091586,-0.068668
2026-08-18,09,73,6,40,25.90807,17.905802,37.486623,0.300072,0.236881
2026-08-18,10,12,6,44,30.541825,22.567229,41.334409,0.084577,0.068101
2026-08-18,10,13,6,44,30.981295,23.086907,41.575108,0.180693,0.145658
2026-08-18,10,14,6,37,24.265979,17.097074,34.440849,0.441885,0.342453
2026-08-18,10,15,6,38,28.504789,22.097232,36.770352,-0.148147,-0.116471
2026-08-18,10,17,6,42,29.026081,21.309015,39.537886,0.157365,0.125599
2026-08-18,10,18,6,40,24.417901,16.170343,36.872064,-0.240096,-0.188872
2026-08-18,10,19,6,40,24.170894,15.871991,36.808999,0.218942,0.172168
2026-08-18,10,20,6,37,26.405382,19.698687,35.395466,-0.230155,-0.179455
2026-08-18,10,21,6,41,29.449686,22.337431,38.826489,-0.144504,-0.114909
2026-08-18,10,23,6,45,28.373777,19.589466,41.097151,0.16947,0.136303
2026-08-18,10,24,6,37,25.805685,18.709186,35.593926,0.039276,0.030662
2026-08-18,10,25,6,41,24.934035,16.412823,37.87929,-0.168437,-0.133258
2026-08-18,10,27,6,42,29.088867,21.35428,39.624945,0.062084,0.049574
2026-08-18,10,28,6,40,29.760314,22.903895,38.669243,-0.244803,-0.194504
2026-08-18,10,30,6,43,29.474234,21.518103,40.372077,0.130392,0.104506
2026-08-18,10,31,6,35,25.303209,19.151303,33.431269,0.208682,0.160633
2026-08-18,10,33,6,37,23.654454,16.29199,34.344066,0.104813,0.081177
2026-08-18,10,34,6,41,29.915639,23.113578,38.719468,0.19486,0.154863
