記録日,場コード,モーター番号,節数,走数,Σw,Σw2,n_eff,加重平均残差,素点
2026-08-31,04,10,6,27,18.342248,13.533,24.860569,-0.235572,-0.167997
2026-08-31,04,12,6,43,33.398948,26.490115,42.109659,0.638642,0.516085
2026-08-31,04,13,6,38,26.788527,20.070143,35.755856,-0.103835,-0.081141
2026-08-31,04,16,6,40,31.167334,24.997928,38.85933,0.172405,0.137119
2026-08-31,04,17,6,40,26.656207,18.803455,37.788449,-0.338232,-0.267455
2026-08-31,04,19,6,45,31.770863,23.286533,43.346415,-0.364226,-0.29595
2026-08-31,04,20,6,32,22.804412,17.163805,30.298713,0.043733,0.032881
2026-08-31,04,22,6,35,25.902762,20.164109,33.274622,-0.244073,-0.187672
2026-08-31,04,24,6,34,25.094874,19.507452,32.282674,-0.008361,-0.006384
2026-08-31,04,25,6,42,29.292242,21.26642,40.34696,0.566494,0.453976
2026-08-31,04,26,6,39,26.902859,19.611157,36.905718,-0.076253,-0.059997
2026-08-31,04,32,6,37,27.345897,21.238692,35.209234,-0.283816,-0.221038
2026-08-31,04,33,6,40,28.408985,20.990734,38.448892,-0.054303,-0.043094
2026-08-31,04,34,6,39,28.387087,21.977497,36.66599,0.148188,0.116433
2026-08-31,04,35,6,38,27.334672,20.654153,36.175983,-0.152089,-0.119152
2026-08-31,04,37,6,40,29.446936,22.302416,38.880183,0.09261,0.073664
2026-08-31,04,38,6,42,29.755631,21.885544,40.455818,0.151875,0.121775
2026-08-31,04,39,6,31,22.525294,17.294757,29.337727,-0.380255,-0.28359
2026-08-31,04,41,5,34,24.706398,18.921029,32.260723,0.332171,0.253571
2026-08-31,04,44,6,32,23.362754,18.122538,30.118202,-0.101776,-0.076407
2026-08-31,04,45,5,30,22.535579,17.86625,28.425234,-0.096369,-0.071289
2026-08-31,04,47,6,40,27.733041,20.003504,38.449342,-0.131897,-0.104673
2026-08-31,04,48,6,40,28.833946,21.74199,38.239206,0.127811,0.101316
2026-08-31,04,49,6,33,23.957723,18.336067,31.302923,-0.13246,-0.10039
2026-08-31,04,50,6,45,31.763598,23.237996,43.417089,0.386906,0.314475
2026-08-31,04,52,6,36,25.870822,19.321711,34.639759,-0.0671,-0.052069
2026-08-31,04,53,6,31,21.678426,16.413364,28.632409,0.129643,0.096085
