記録日,場コード,モーター番号,節数,走数,Σw,Σw2,n_eff,加重平均残差,素点
2026-08-25,01,11,6,45,29.556643,20.299475,43.035358,0.141682,0.114968
2026-08-25,01,12,6,44,26.456985,17.445263,40.123904,0.25328,0.20275
2026-08-25,01,13,6,40,26.277991,18.194635,37.95255,-0.028194,-0.022315
2026-08-25,01,14,6,51,31.723983,20.956468,48.02389,0.637826,0.527901
2026-08-25,01,15,3,23,15.533985,11.020167,21.896647,0.120982,0.083053
2026-08-25,01,17,6,48,31.904447,21.914311,46.448812,0.271375,0.2233
2026-08-25,01,20,5,39,24.035799,15.951044,36.218295,-0.054326,-0.042572
2026-08-25,01,21,6,38,22.629449,14.272189,35.880408,-0.364656,-0.285176
2026-08-25,01,24,6,44,28.706496,19.380282,42.520687,0.277661,0.224794
2026-08-25,01,25,6,42,27.282423,18.778329,39.637744,-0.061196,-0.048867
2026-08-25,01,26,6,45,27.548578,17.347043,43.74948,0.083594,0.068042
2026-08-25,01,27,6,37,23.595404,15.940579,34.926155,-0.189423,-0.14726
2026-08-25,01,28,6,46,29.118458,19.340811,43.839144,0.367386,0.299149
2026-08-25,01,29,5,34,18.324837,10.572059,31.762937,-0.061238,-0.046575
2026-08-25,01,30,6,44,26.234056,17.111962,40.218981,0.1008,0.080728
2026-08-25,01,31,6,44,26.981316,17.362609,41.928688,-0.127471,-0.102924
2026-08-25,01,32,5,40,25.411077,17.295649,37.334409,0.077271,0.060946
2026-08-25,01,33,6,49,33.052553,23.040146,47.415986,0.040008,0.03304
2026-08-25,01,34,6,47,29.122553,18.908322,44.854487,-0.058386,-0.047742
2026-08-25,01,35,6,45,25.8449,16.269297,41.056407,-0.011519,-0.009263
2026-08-25,01,36,6,47,31.173445,21.426959,45.353316,-0.152453,-0.124911
2026-08-25,01,37,6,44,28.824739,19.912746,41.725315,0.106317,0.085763
2026-08-25,01,38,6,51,31.534588,20.67599,48.095895,-0.14746,-0.122078
2026-08-25,01,40,6,45,30.265085,21.063705,43.485958,-0.312719,-0.254252
2026-08-25,01,41,6,41,27.429571,18.997056,39.605158,-0.069083,-0.055157
2026-08-25,01,42,6,44,28.676157,19.59886,41.957644,-0.211761,-0.171004
2026-08-25,01,43,5,35,18.926352,10.992318,32.587012,-0.06049,-0.046286
2026-08-25,01,44,6,44,28.234755,19.209037,41.501373,-0.299844,-0.241623
2026-08-25,01,45,4,30,18.259485,12.118845,27.511598,0.280561,0.205768
2026-08-25,01,46,6,45,27.720029,17.873239,42.991648,0.362711,0.294264
2026-08-25,01,47,6,40,26.181773,18.08011,37.913776,0.204351,0.161701
2026-08-25,01,48,6,43,26.671106,17.339315,41.025144,0.174898,0.140621
2026-08-25,01,49,6,47,31.340668,21.60342,45.46676,-0.095748,-0.078486
2026-08-25,01,50,6,47,31.630107,22.025626,45.422712,0.047233,0.03871
2026-08-25,01,51,6,37,24.482264,17.041388,35.172092,0.169093,0.13166
2026-08-25,01,52,6,44,28.080242,18.86265,41.802186,0.362987,0.292915
2026-08-25,01,53,6,45,30.624805,21.537468,43.546375,-0.292089,-0.23754
2026-08-25,01,56,5,40,25.437587,17.388347,37.212901,0.010858,0.008558
2026-08-25,01,57,6,44,29.286674,20.165506,42.533485,-0.115522,-0.093532
2026-08-25,01,59,6,41,25.58258,16.961282,38.586023,0.005366,0.004262
2026-08-25,01,60,5,40,24.626263,16.198135,37.439671,0.194629,0.153603
2026-08-25,01,62,6,46,30.256743,20.842957,43.922296,0.29516,0.240422
2026-08-25,01,64,6,41,27.615306,19.231371,39.654226,-0.117857,-0.094121
2026-08-25,01,65,6,47,28.872289,18.766971,44.418944,-0.264145,-0.215606
2026-08-25,01,67,6,46,30.691651,21.261058,44.305295,0.196291,0.160145
2026-08-25,01,69,5,39,24.56392,16.570783,36.412653,0.004226,0.003315
2026-08-25,01,70,6,46,30.508251,20.985574,44.352056,-0.265027,-0.216266
2026-08-25,01,71,6,41,26.164363,17.699291,38.678042,-0.070661,-0.056145
2026-08-25,01,72,6,39,23.091117,14.243901,37.433544,-0.304156,-0.240033
2026-08-25,01,73,5,38,23.138226,15.154198,35.32866,0.111413,0.086834
2026-08-25,01,74,6,49,30.392107,20.061544,46.042326,0.413749,0.339921
2026-08-25,01,75,6,42,28.158921,19.597789,40.459914,0.117266,0.094027
2026-08-25,03,10,6,35,22.548392,15.908393,31.959858,0.298847,0.227625
2026-08-25,03,11,6,36,23.434348,16.697865,32.888558,-0.122589,-0.094006
2026-08-25,03,12,6,36,23.166174,16.29195,32.940908,0.155999,0.11967
2026-08-25,03,13,6,36,23.166174,16.29195,32.940908,0.4265,0.327178
2026-08-25,03,14,6,36,24.362678,17.861293,33.230521,-0.348008,-0.267507
2026-08-25,03,15,6,36,23.454233,16.714981,32.91066,-0.102595,-0.078686
2026-08-25,03,16,6,35,23.641478,17.343626,32.226218,0.151207,0.115398
2026-08-25,03,17,6,33,21.961819,15.991699,30.160742,-0.081373,-0.061111
2026-08-25,03,18,6,35,23.465902,17.061612,32.274122,-0.125277,-0.095643
2026-08-25,03,19,6,35,23.465902,17.061612,32.274122,-0.125091,-0.0955
2026-08-25,03,21,5,34,20.685659,13.500296,31.695341,-0.15271,-0.116085
2026-08-25,03,23,6,35,23.412914,17.052407,32.145874,-0.307149,-0.234272
2026-08-25,03,24,6,36,21.019639,13.651302,32.365061,0.124037,0.094759
2026-08-25,03,25,6,37,24.276726,17.381923,33.906457,0.27022,0.208675
2026-08-25,03,26,6,37,25.943619,19.441427,34.620471,-0.02048,-0.01589
2026-08-25,03,29,6,40,23.31596,15.020099,36.193768,-0.410471,-0.321613
2026-08-25,03,30,6,40,23.520234,15.082057,36.679438,0.383979,0.30172
2026-08-25,03,31,6,37,25.84395,19.308872,34.590824,-0.074721,-0.057964
2026-08-25,03,32,6,36,24.367403,17.973769,33.035383,0.282089,0.216541
2026-08-25,03,33,6,39,25.858445,18.694585,35.767533,0.115913,0.090587
2026-08-25,03,34,6,33,21.001386,15.394685,28.650032,0.421471,0.312423
2026-08-25,03,35,6,39,26.575511,19.633335,35.97238,-0.001883,-0.001473
2026-08-25,03,36,6,37,25.832856,19.287561,34.599316,0.428783,0.332642
2026-08-25,03,39,6,38,26.058824,19.367184,35.062523,-0.034218,-0.026625
2026-08-25,03,40,6,36,24.519989,18.386013,32.700394,-0.341519,-0.261539
2026-08-25,03,41,6,36,21.830555,15.52893,30.689373,0.031524,0.023777
2026-08-25,03,45,5,37,22.065364,14.482932,33.617522,-0.087539,-0.067469
2026-08-25,03,46,6,41,24.196092,15.543541,37.665218,0.329498,0.260371
2026-08-25,03,49,6,39,22.881218,14.814884,35.339469,-0.031851,-0.024826
2026-08-25,03,51,6,35,22.90023,16.641167,31.513448,0.026735,0.020295
2026-08-25,03,52,6,42,24.903199,16.043541,38.655388,-0.003419,-0.002716
2026-08-25,03,53,6,37,25.57574,19.141086,34.17353,-0.264544,-0.204657
2026-08-25,03,54,6,41,23.6644,15.131801,37.008406,0.065482,0.051552
2026-08-25,03,55,6,33,22.517956,16.71005,30.344513,0.286063,0.215158
2026-08-25,03,56,5,32,20.042618,13.560768,29.622697,0.364228,0.272304
2026-08-25,03,57,6,36,25.021114,18.637644,33.59095,0.164178,0.126514
2026-08-25,03,59,6,41,24.219212,15.573958,37.663529,0.128737,0.101727
2026-08-25,03,61,6,36,24.15297,17.67487,33.005387,0.136428,0.104705
2026-08-25,03,63,5,34,21.257917,14.321824,31.553174,0.238009,0.180731
2026-08-25,03,64,6,38,20.234523,12.300723,33.285516,0.317789,0.244372
2026-08-25,03,66,6,35,22.172825,15.315562,32.100302,-0.451514,-0.344267
2026-08-25,03,67,6,32,19.848549,13.923828,28.294294,0.362872,0.268113
2026-08-25,03,69,6,41,23.414774,14.665167,37.384615,0.02542,0.020055
2026-08-25,03,70,6,35,24.598785,18.206012,33.236285,0.120324,0.092495
2026-08-25,03,71,6,35,24.626906,18.240245,33.2498,0.016183,0.012441
2026-08-25,06,1,6,48,32.447641,23.336562,45.115876,-0.038773,-0.031738
2026-08-25,06,2,6,41,29.528136,22.468577,38.805789,-0.003047,-0.002422
2026-08-25,06,3,6,43,25.738781,16.734323,39.588386,-0.196594,-0.156949
2026-08-25,06,4,6,41,28.27172,20.815206,38.399339,0.008829,0.007005
2026-08-25,06,5,6,41,28.434404,20.977814,38.541448,0.284962,0.226257
2026-08-25,06,6,6,41,29.279021,22.077629,38.8294,0.039099,0.031092
2026-08-25,06,7,6,41,28.086003,20.701529,38.104604,-0.204149,-0.161711
2026-08-25,06,12,5,28,16.249839,10.408895,25.368423,0.153384,0.110016
2026-08-25,06,13,6,43,30.995083,23.226955,41.361219,0.502356,0.404548
2026-08-25,06,15,6,37,20.264273,12.351572,33.246031,-0.276608,-0.212647
2026-08-25,06,16,6,43,28.423057,20.444667,39.514961,-0.317023,-0.252997
2026-08-25,06,17,6,43,30.786132,22.949517,41.29873,0.20594,0.165795
2026-08-25,06,19,6,41,29.378523,21.878103,39.450296,0.263361,0.210104
2026-08-25,06,20,6,48,32.422751,23.231672,45.250069,0.181848,0.148934
2026-08-25,06,21,4,25,13.124041,8.154789,21.121386,-0.249471,-0.16931
2026-08-25,06,22,6,45,31.012154,22.675934,42.41297,0.24659,0.199542
2026-08-25,06,23,6,45,31.517463,23.361287,42.521224,0.204466,0.165536
2026-08-25,06,25,6,34,19.022179,12.000852,30.151468,-0.300775,-0.225865
2026-08-25,06,26,6,43,31.115665,23.416362,41.346498,0.297449,0.239519
2026-08-25,06,27,5,28,15.773551,9.912044,25.101273,-0.440735,-0.315174
2026-08-25,06,28,6,42,25.839866,17.116106,39.009962,-0.036636,-0.029161
2026-08-25,06,29,6,41,27.056267,19.232787,38.062169,0.059473,0.047099
2026-08-25,06,30,5,28,15.794444,10.027989,24.87682,-0.280321,-0.199946
2026-08-25,06,31,6,38,22.422574,14.378895,34.965955,-0.1304,-0.1014
2026-08-25,06,32,6,41,29.813982,22.539012,39.437111,0.287322,0.229203
2026-08-25,06,33,6,37,20.51284,12.822352,32.815869,-0.687209,-0.526705
2026-08-25,06,34,6,42,28.061134,20.37208,38.652275,-0.469479,-0.372983
2026-08-25,06,35,5,28,16.274771,10.643015,24.886572,-0.124642,-0.088914
2026-08-25,06,37,6,42,28.705764,21.018787,39.204017,0.231618,0.184545
2026-08-25,06,38,6,42,30.282447,22.692228,40.411482,-0.191412,-0.153442
2026-08-25,06,39,5,32,17.386109,10.883043,27.775022,-0.010533,-0.007744
2026-08-25,06,40,6,38,26.953361,20.176819,36.005856,-0.246533,-0.192946
2026-08-25,06,41,6,39,22.334516,14.186467,35.162426,0.048888,0.038063
2026-08-25,06,43,5,29,16.853758,10.730217,26.471894,-0.105902,-0.076866
2026-08-25,06,44,6,41,30.077577,23.114207,39.138728,0.23179,0.184619
2026-08-25,06,47,6,38,20.473073,12.35422,33.927413,-0.284496,-0.219731
2026-08-25,06,48,6,43,31.723388,24.351274,41.32734,-0.106518,-0.085765
2026-08-25,06,49,6,40,29.01831,21.884097,38.478274,-0.076541,-0.060752
2026-08-25,06,50,6,37,20.643032,12.740711,33.446704,-0.058067,-0.044702
2026-08-25,06,53,6,40,23.11424,14.835402,36.013051,-0.221989,-0.173744
2026-08-25,06,60,5,30,17.631125,11.719142,26.525542,-0.478506,-0.3475
2026-08-25,06,61,6,43,31.709001,24.24665,41.468027,0.297472,0.239675
2026-08-25,06,65,5,29,17.074497,11.201006,26.027882,0.088579,0.063993
2026-08-25,08,1,6,45,31.338252,22.803379,43.067567,0.065629,0.053262
2026-08-25,08,3,6,44,29.752643,20.988338,42.176744,0.274927,0.222236
2026-08-25,08,4,6,44,30.233443,21.68967,42.142692,-0.070104,-0.056659
2026-08-25,08,5,6,44,31.854627,23.670682,42.868105,-0.025635,-0.020786
2026-08-25,08,7,6,40,28.396481,20.84457,38.684421,-0.03424,-0.027207
2026-08-25,08,8,6,40,26.942068,19.348626,37.515585,0.079223,0.06255
