レースコード,レース日,レース場,レース回,締切時刻,取得日時,3連複_1=2=3,3連複_1=2=4,3連複_1=2=5,3連複_1=2=6,3連複_1=3=4,3連複_1=3=5,3連複_1=3=6,3連複_1=4=5,3連複_1=4=6,3連複_1=5=6,3連複_2=3=4,3連複_2=3=5,3連複_2=3=6,3連複_2=4=5,3連複_2=4=6,3連複_2=5=6,3連複_3=4=5,3連複_3=4=6,3連複_3=5=6,3連複_4=5=6,拡連複_1=2_下限,拡連複_1=2_上限,拡連複_1=3_下限,拡連複_1=3_上限,拡連複_1=4_下限,拡連複_1=4_上限,拡連複_1=5_下限,拡連複_1=5_上限,拡連複_1=6_下限,拡連複_1=6_上限,拡連複_2=3_下限,拡連複_2=3_上限,拡連複_2=4_下限,拡連複_2=4_上限,拡連複_2=5_下限,拡連複_2=5_上限,拡連複_2=6_下限,拡連複_2=6_上限,拡連複_3=4_下限,拡連複_3=4_上限,拡連複_3=5_下限,拡連複_3=5_上限,拡連複_3=6_下限,拡連複_3=6_上限,拡連複_4=5_下限,拡連複_4=5_上限,拡連複_4=6_下限,拡連複_4=6_上限,拡連複_5=6_下限,拡連複_5=6_上限,単勝_1,単勝_2,単勝_3,単勝_4,単勝_5,単勝_6,複勝_1_下限,複勝_1_上限,複勝_2_下限,複勝_2_上限,複勝_3_下限,複勝_3_上限,複勝_4_下限,複勝_4_上限,複勝_5_下限,複勝_5_上限,複勝_6_下限,複勝_6_上限
202609211001,2026-09-21,10,01R,08:32,2026-09-21T08:22:26.762072+09:00,4.3,6.1,24.5,64.5,3.8,6.3,73.7,3.4,64.5,73.7,46.9,86.0,516.0,73.7,172.0,516.0,17.7,103.2,258.0,172.0,1.8,4.3,1.0,1.0,1.3,3.0,2.0,4.9,28.7,72.7,2.8,8.1,9.6,11.3,68.0,76.7,72.0,76.7,2.8,8.9,3.9,11.3,28.7,75.2,11.3,13.1,23.5,25.5,72.7,76.7,1.7,4.2,5.6,3.0,51.0,0.0,1.0,1.4,3.0,11.2,3.0,11.2,1.6,5.6,1.2,3.7,0.0,0.0
202609211801,2026-09-21,18,01R,08:44,2026-09-21T08:34:25.429885+09:00,5.4,7.4,9.6,38.4,5.6,4.5,24.4,11.7,16.8,26.9,15.8,24.4,67.3,33.6,67.3,269.2,14.9,53.8,0.0,67.3,1.6,2.7,1.2,1.4,2.3,4.3,1.7,2.2,16.0,29.2,3.0,6.6,3.7,12.7,3.5,6.6,0.0,0.0,5.0,10.8,3.0,4.6,16.0,31.1,5.9,10.7,0.0,0.0,9.5,15.7,1.0,38.2,38.2,38.2,38.2,0.0,1.0,1.0,3.7,28.5,1.2,7.1,2.0,14.2,2.0,14.2,0.0,0.0
202609211002,2026-09-21,10,02R,08:58,2026-09-21T08:48:27.895169+09:00,3.8,2.6,4.0,35.0,13.4,17.5,228.0,15.2,91.2,228.0,21.7,41.4,65.1,19.0,76.0,228.0,38.0,456.0,0.0,114.0,1.0,1.0,3.0,5.6,1.5,2.5,2.3,4.1,21.0,35.0,2.0,3.5,2.8,5.6,2.7,5.0,21.0,35.2,8.1,9.3,16.5,18.5,11.7,12.5,5.5,6.5,11.2,12.2,34.7,36.2,1.8,1.8,0.0,7.5,7.5,0.0,1.2,4.3,1.0,1.2,0.0,0.0,2.0,8.6,2.0,8.6,3.7,17.2
202609211802,2026-09-21,18,02R,09:10,2026-09-21T09:00:52.989373+09:00,2.7,10.0,7.0,42.0,8.4,4.2,21.0,21.0,210.0,52.5,52.5,16.1,42.0,70.0,70.0,52.5,23.3,105.0,70.0,105.0,1.4,1.6,1.4,1.7,2.8,3.5,2.6,3.0,4.0,4.6,2.4,3.6,5.9,7.8,5.8,7.7,17.2,22.0,2.8,3.6,3.7,4.8,9.0,10.8,5.1,5.9,20.0,22.0,10.1,11.2,1.0,8.7,26.2,26.2,26.2,0.0,1.2,3.2,3.0,9.7,1.0,1.6,3.0,9.7,1.6,4.8,0.0,0.0
202609211003,2026-09-21,10,03R,09:24,2026-09-21T09:14:22.738005+09:00,3.7,11.8,9.6,12.1,13.6,5.3,5.5,20.1,42.0,14.4,42.0,35.5,33.0,57.8,51.4,42.0,66.1,66.1,35.5,115.6,3.8,5.0,1.4,1.6,6.3,8.1,1.5,1.8,2.6,3.1,2.4,2.8,13.7,16.1,5.6,6.9,4.0,4.5,2.4,2.9,2.8,4.0,12.2,15.3,13.6,16.2,15.0,16.2,6.5,8.5,2.0,2.8,2.5,16.8,67.5,67.5,1.0,1.5,1.8,6.0,1.3,4.0,0.0,0.0,3.3,12.0,1.8,6.0
202609211803,2026-09-21,18,03R,09:36,2026-09-21T09:26:26.926686+09:00,10.1,6.1,9.1,86.6,7.8,3.6,34.6,5.7,86.6,86.6,43.3,19.2,57.7,43.3,57.7,57.7,8.6,57.7,43.3,57.7,4.0,13.2,1.4,4.4,3.8,6.8,1.8,3.5,0.0,0.0,5.0,19.8,4.2,6.8,2.4,4.2,0.0,0.0,2.8,5.2,1.2,1.9,0.0,0.0,3.5,4.6,12.5,19.1,6.6,9.3,1.0,17.2,0.0,17.2,8.6,0.0,1.5,3.0,0.0,0.0,1.5,3.0,1.5,3.0,1.5,3.0,0.0,0.0
202609211004,2026-09-21,10,04R,09:50,2026-09-21T09:40:21.365729+09:00,8.8,7.5,19.5,22.9,3.2,22.0,5.7,52.8,5.2,88.1,35.2,66.0,44.0,18.8,44.0,37.7,88.1,21.1,264.3,88.1,4.3,5.4,1.4,1.7,1.7,2.1,6.5,7.8,1.5,1.9,3.4,4.2,8.8,10.4,28.7,30.5,12.6,15.6,2.5,3.4,8.5,10.0,2.6,3.8,6.8,8.0,2.8,3.8,12.8,15.6,4.6,2.8,2.9,2.4,0.0,65.2,1.0,1.5,0.0,0.0,2.2,7.5,1.3,3.7,2.2,7.5,2.2,7.5
202609211804,2026-09-21,18,04R,10:02,2026-09-21T09:52:22.680933+09:00,6.5,3.7,2.6,12.6,14.9,13.6,41.0,18.2,82.1,54.7,32.8,23.4,164.2,32.8,32.8,27.3,82.1,164.2,164.2,0.0,1.0,1.3,2.2,3.3,4.5,7.1,1.1,1.6,16.2,20.0,4.2,10.6,4.5,10.5,2.2,6.4,0.0,0.0,5.0,5.5,15.0,20.5,19.2,30.3,8.2,10.3,10.2,15.3,8.5,15.0,1.0,20.2,20.2,20.2,20.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202609211005,2026-09-21,10,05R,10:18,2026-09-21T10:08:28.959065+09:00,2.0,3.2,31.8,58.4,10.7,53.9,116.8,36.9,175.3,233.7,5.7,21.9,87.6,29.2,58.4,50.0,50.0,233.7,233.7,140.2,1.4,1.8,1.6,2.6,2.3,3.0,6.5,10.5,2.5,4.0,1.8,3.3,1.7,2.1,24.0,45.0,22.0,45.0,4.1,7.6,6.6,22.5,0.0,0.0,5.5,9.1,8.5,14.7,0.0,0.0,2.6,2.0,5.9,7.1,11.9,13.4,1.0,1.6,1.0,1.7,2.6,8.2,7.1,24.7,0.0,0.0,0.0,0.0
202609210501,2026-09-21,05,01R,10:30,2026-09-21T10:20:29.847671+09:00,4.6,5.3,20.0,14.6,8.8,13.2,25.7,9.1,7.4,36.3,20.4,36.3,46.6,49.0,20.8,61.2,23.3,33.8,81.6,21.3,3.0,3.6,1.8,2.3,1.3,1.4,2.9,3.6,3.3,4.2,2.6,3.0,6.6,8.9,19.6,22.0,10.1,11.3,2.3,3.2,5.6,6.6,7.8,8.9,3.8,5.2,3.9,5.2,13.4,14.9,2.0,3.3,10.0,4.2,7.5,15.0,1.2,1.3,1.5,2.0,3.7,5.2,1.5,2.0,3.7,5.2,3.7,5.2
202609211805,2026-09-21,18,05R,10:29,2026-09-21T10:20:29.847671+09:00,6.7,11.9,9.3,52.4,8.7,2.1,29.9,9.3,59.8,26.2,38.1,23.2,139.7,41.9,104.8,83.8,27.9,139.7,59.8,59.8,1.1,1.3,2.1,2.9,3.9,5.4,1.1,1.5,11.3,14.7,2.3,3.5,5.5,7.9,2.6,4.9,32.5,44.0,8.2,9.4,3.2,4.5,40.7,44.2,8.5,11.6,21.7,22.5,17.3,22.5,1.0,15.7,15.7,31.5,6.3,0.0,1.0,1.9,1.0,1.9,1.8,4.8,0.0,0.0,3.3,9.7,0.0,0.0
202609211301,2026-09-21,13,01R,10:34,2026-09-21T10:24:22.494613+09:00,2.0,13.2,26.4,57.3,2.9,13.2,57.3,34.4,68.8,344.2,11.1,34.4,86.0,49.1,114.7,114.7,17.2,86.0,344.2,344.2,2.0,3.3,1.5,1.7,2.6,4.8,2.7,4.8,12.5,21.3,2.2,3.9,1.5,2.2,0.0,0.0,7.1,22.8,2.6,4.8,3.2,6.0,12.5,21.7,13.2,45.7,0.0,0.0,0.0,0.0,1.0,13.5,5.6,0.0,67.5,0.0,1.8,6.3,1.0,2.1,1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0
202609210901,2026-09-21,09,01R,10:36,2026-09-21T10:26:19.206873+09:00,1.6,6.7,11.3,25.3,8.8,13.1,54.8,25.3,54.8,54.8,25.3,41.1,65.8,65.8,109.7,109.7,47.0,109.7,82.3,82.3,1.4,1.6,1.6,1.9,2.2,2.9,4.3,5.3,12.2,14.5,3.6,5.4,2.2,2.9,6.1,7.7,12.2,14.7,2.1,2.6,4.5,5.3,13.0,14.7,6.8,7.7,13.7,14.7,7.6,7.7,1.1,0.0,12.0,24.0,3.0,0.0,1.0,1.4,3.0,11.2,3.0,11.2,3.0,11.2,1.0,2.8,0.0,0.0
202609211701,2026-09-21,17,01R,10:40,2026-09-21T10:30:36.514687+09:00,2.8,4.0,35.4,13.5,5.6,35.4,12.9,45.2,13.3,45.2,15.6,27.1,37.0,62.6,30.1,162.9,90.5,67.8,81.4,271.5,1.4,1.6,1.6,2.0,2.0,2.5,10.9,12.8,3.0,3.7,2.1,2.9,3.3,4.4,10.9,13.4,6.0,8.0,3.1,3.9,11.5,13.4,6.3,8.0,9.8,10.4,3.4,3.9,49.2,51.5,1.0,5.4,27.0,16.2,27.0,81.0,1.0,1.0,0.0,0.0,1.5,7.5,1.5,7.5,2.6,15.0,2.6,15.0
202609211006,2026-09-21,10,06R,10:50,2026-09-21T10:40:28.829581+09:00,16.6,29.0,7.9,4.3,49.3,24.6,11.2,75.6,36.6,5.1,70.9,22.2,22.6,75.6,39.1,5.0,113.4,59.7,12.2,18.9,2.2,2.8,6.5,7.2,8.7,9.3,2.8,3.4,2.0,2.5,3.6,4.3,6.0,7.1,3.6,4.7,1.4,1.6,5.2,5.4,5.4,5.9,4.3,5.3,10.6,11.0,6.8,8.0,2.3,2.8,1.7,5.2,4.5,42.2,31.6,3.3,1.0,1.3,4.1,6.3,4.1,6.3,4.1,6.3,4.1,6.3,1.0,1.2
