レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202608171001,2026-08-17,10,01R,08:32,2026-08-17T08:38:26.683514+09:00,1,130,1,130,4,170,,,1-4,860,4,1=4,550,3,1=4,210,3,1=2,180,2,2=4,840,10,1-4-2,3360,13,1=2=4,820,4
202608171401,2026-08-17,14,01R,08:40,2026-08-17T08:50:39.894854+09:00,1,100,1,110,2,160,,,1-2,200,1,1=2,210,1,1=2,120,1,1=4,130,2,2=4,210,5,1-2-4,490,1,1=2=4,300,1
202608171801,2026-08-17,18,01R,08:48,2026-08-17T08:56:21.122002+09:00,1,100,1,100,2,100,,,1-2,270,1,1=2,170,1,1=2,130,2,1=3,110,1,2=3,240,4,1-2-3,530,1,1=2=3,310,1
202608171002,2026-08-17,10,02R,08:58,2026-08-17T09:06:29.733900+09:00,1,110,1,100,2,220,,,1-2,170,1,1=2,130,1,1=2,100,1,1=6,250,4,2=6,250,5,1-2-6,840,2,1=2=6,460,2
202608171402,2026-08-17,14,02R,09:06,2026-08-17T09:16:26.573090+09:00,1,130,1,100,4,120,,,1-4,340,1,1=4,290,1,1=4,130,1,1=3,310,4,3=4,990,11,1-4-3,1890,11,1=3=4,830,5
202608171802,2026-08-17,18,02R,09:14,2026-08-17T09:24:28.652540+09:00,3,550,3,350,4,660,,,3-4,1460,5,3=4,1310,4,3=4,310,5,3=6,560,7,4=6,720,10,3-4-6,4180,14,3=4=6,1860,9
202608171003,2026-08-17,10,03R,09:24,2026-08-17T09:34:24.746656+09:00,1,220,1,190,5,340,,,1-5,1130,3,1=5,540,3,1=5,200,3,1=3,150,1,3=5,250,5,1-5-3,2860,9,1=3=5,600,3
202608171403,2026-08-17,14,03R,09:32,2026-08-17T09:42:38.067135+09:00,1,110,1,120,3,130,,,1-3,240,1,1=3,200,1,1=3,110,1,1=2,130,2,2=3,250,4,1-3-2,590,1,1=2=3,250,1
202608171803,2026-08-17,18,03R,09:40,2026-08-17T09:50:30.711936+09:00,1,100,1,100,4,160,,,1-4,280,1,1=4,180,1,1=4,120,1,1=2,150,3,2=4,270,6,1-4-2,630,1,1=2=4,290,1
202608171004,2026-08-17,10,04R,09:50,2026-08-17T09:58:25.934413+09:00,6,1050,6,370,3,190,,,6-3,10080,18,3=6,2440,6,3=6,270,3,2=6,760,11,2=3,610,9,6-3-2,52310,76,2=3=6,5190,12
202608171404,2026-08-17,14,04R,09:58,2026-08-17T10:06:27.530293+09:00,1,200,1,130,6,260,,,1-6,2410,10,1=6,1860,9,1=6,350,7,1=2,220,2,2=6,340,6,1-6-2,5520,25,1=2=6,900,4
202608171804,2026-08-17,18,04R,10:06,2026-08-17T10:14:34.743497+09:00,1,100,1,130,5,420,,,1-5,1070,5,1=5,1000,4,1=5,380,6,1=4,300,4,4=5,1500,15,1-5-4,5140,19,1=4=5,1930,7
202608171005,2026-08-17,10,05R,10:18,2026-08-17T10:26:28.041022+09:00,1,130,1,100,3,150,,,1-3,240,1,1=3,180,1,1=3,150,1,1=2,200,3,2=3,530,10,1-3-2,1010,3,1=2=3,460,2
202608171405,2026-08-17,14,05R,10:24,2026-08-17T10:32:27.792172+09:00,1,200,1,100,5,220,,,1-5,1520,8,1=5,1070,5,1=5,230,5,1=4,160,2,4=5,230,4,1-5-4,3170,15,1=4=5,360,2
202608170901,2026-08-17,09,01R,10:28,2026-08-17T10:38:26.722534+09:00,5,7450,5,1100,4,230,,,5-4,11570,16,4=5,3760,8,4=5,990,10,1=5,450,8,1=4,340,6,5-4-1,54340,55,1=4=5,1610,6
202608171101,2026-08-17,11,01R,10:32,2026-08-17T10:40:24.527099+09:00,4,960,4,260,1,130,,,4-1,1780,9,1=4,490,3,1=4,130,1,3=4,200,4,1=3,140,2,4-1-3,5510,23,1=3=4,440,3
202608171301,2026-08-17,13,01R,10:34,2026-08-17T10:44:29.792700+09:00,3,310,3,120,1,100,,,3-1,490,2,1=3,180,1,1=3,180,2,3=5,320,5,1=5,740,10,3-1-5,2230,6,1=3=5,710,3
