レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202603222401,2026-03-22,24,01R,,,4,870,4,450,1,100,,,4-1,4950,10,1=4,560,3,1=4,210,3,4=5,820,11,1=5,550,7,4-1-5,21740,35,1=4=5,2440,6
202603222402,2026-03-22,24,02R,,,5,840,5,290,2,220,,,5-2,5110,14,2=5,2690,7,2=5,390,6,1=5,190,4,1=2,180,1,5-2-1,19240,48,1=2=5,450,2
202603222403,2026-03-22,24,03R,,,1,190,1,170,4,220,,,1-4,690,2,1=4,620,2,1=4,190,5,1=2,150,1,2=4,170,2,1-4-2,1470,2,1=2=4,340,1
202603222404,2026-03-22,24,04R,,,2,280,2,140,1,130,,,2-1,470,2,1=2,220,1,1=2,160,1,2=3,180,3,1=3,180,2,2-1-3,930,2,1=2=3,180,1
202603222405,2026-03-22,24,05R,,,5,800,5,180,4,110,,,5-4,2660,9,4=5,390,2,4=5,180,2,5=6,550,10,4=6,320,4,5-4-6,7810,29,4=5=6,970,5
202603222406,2026-03-22,24,06R,,,1,140,1,100,3,330,,,1-3,1330,6,1=3,1090,3,1=3,210,2,1=2,120,1,2=3,340,8,1-3-2,2100,8,1=2=3,350,3
202603222407,2026-03-22,24,07R,,,1,100,1,100,3,120,,,1-3,320,2,1=3,180,1,1=3,100,1,1=2,110,3,2=3,100,2,1-3-2,420,2,1=2=3,170,1
202603222408,2026-03-22,24,08R,,,1,120,1,110,5,160,,,1-5,250,1,1=5,150,1,1=5,130,1,1=4,230,4,4=5,300,6,1-5-4,850,3,1=4=5,470,3
202603222409,2026-03-22,24,09R,,,1,100,1,100,2,100,,,1-2,220,1,1=2,190,1,1=2,140,1,1=6,240,5,2=6,580,10,1-2-6,1060,4,1=2=6,830,4
202603222410,2026-03-22,24,10R,,,1,130,1,100,2,140,,,1-2,290,1,1=2,200,1,1=2,130,2,1=4,120,1,2=4,180,3,1-2-4,560,1,1=2=4,240,1
202603222411,2026-03-22,24,11R,,,1,140,1,100,5,470,,,1-5,910,4,1=5,750,4,1=5,250,4,1=6,410,5,5=6,1180,14,1-5-6,4010,16,1=5=6,1990,9
202603222412,2026-03-22,24,12R,,,2,390,2,280,3,510,,,2-3,2670,9,2=3,1770,7,2=3,250,5,1=2,130,1,1=3,160,2,2-3-1,5870,17,1=2=3,270,1
202603222301,2026-03-22,23,01R,,,1,120,1,100,3,140,,,1-3,270,1,1=3,210,1,1=3,140,2,1=2,130,1,2=3,190,4,1-3-2,560,1,1=2=3,220,1
202603222302,2026-03-22,23,02R,,,2,280,2,150,4,200,,,2-4,640,2,2=4,430,2,2=4,180,1,1=2,190,2,1=4,200,4,2-4-1,2600,11,1=2=4,410,1
202603222303,2026-03-22,23,03R,,,1,110,1,100,4,130,,,1-4,390,2,1=4,350,2,1=4,200,3,1=5,270,4,4=5,480,8,1-4-5,1790,7,1=4=5,730,3
202603222304,2026-03-22,23,04R,,,2,1200,2,230,1,100,,,2-1,1380,5,1=2,370,2,1=2,160,2,2=3,230,4,1=3,140,1,2-1-3,2960,10,1=2=3,180,1
202603222305,2026-03-22,23,05R,,,1,110,1,100,5,260,,,1-5,950,4,1=5,670,4,1=5,200,3,1=2,220,4,2=5,640,10,1-5-2,2650,12,1=2=5,1030,6
202603222306,2026-03-22,23,06R,,,1,100,1,100,3,200,,,1-3,210,1,1=3,170,1,1=3,120,1,1=5,140,2,3=5,260,6,1-3-5,500,1,1=3=5,320,1
202603222307,2026-03-22,23,07R,,,1,210,1,100,4,100,,,1-4,430,2,1=4,420,2,1=4,140,2,1=2,110,1,2=4,260,4,1-4-2,980,2,1=2=4,280,1
202603222308,2026-03-22,23,08R,,,1,150,1,100,5,520,,,1-5,1450,7,1=5,1310,5,1=5,320,5,1=4,180,2,4=5,630,12,1-5-4,6040,21,1=4=5,1430,8
202603222309,2026-03-22,23,09R,,,3,880,3,280,1,100,,,3-1,2400,8,1=3,470,2,1=3,190,2,3=5,660,11,1=5,340,5,3-1-5,10360,38,1=3=5,1670,7
202603222310,2026-03-22,23,10R,,,1,150,1,100,4,110,,,1-4,310,1,1=4,280,1,1=4,150,1,1=5,300,5,4=5,440,8,1-4-5,1200,3,1=4=5,740,3
202603222311,2026-03-22,23,11R,,,1,100,1,100,2,130,,,1-2,230,1,1=2,200,1,1=2,120,1,1=5,240,3,2=5,490,10,1-2-5,760,2,1=2=5,510,2
202603222312,2026-03-22,23,12R,,,3,750,3,280,5,570,,,3-5,3480,12,3=5,2310,8,3=5,730,11,3=6,1430,15,5=6,1180,13,3-5-6,16670,52,3=5=6,8170,20
202603222201,2026-03-22,22,01R,,,1,100,1,100,2,170,,,1-2,190,1,1=2,110,1,1=2,160,2,1=4,150,1,2=4,180,3,1-2-4,400,1,1=2=4,210,1
202603222202,2026-03-22,22,02R,,,3,360,3,150,1,110,,,3-1,1320,6,1=3,550,2,1=3,180,2,2=3,200,3,1=2,120,1,3-1-2,2400,7,1=2=3,200,1
202603222203,2026-03-22,22,03R,,,1,350,1,110,3,100,,,1-3,530,3,1=3,180,1,1=3,160,2,1=4,170,3,3=4,140,1,1-3-4,1480,4,1=3=4,280,1
202603222204,2026-03-22,22,04R,,,1,160,1,100,3,100,,,1-3,340,1,1=3,270,1,1=3,150,1,1=4,450,8,3=4,420,7,1-3-4,1970,6,1=3=4,1070,4
202603222205,2026-03-22,22,05R,,,1,140,1,110,2,150,,,1-2,480,1,1=2,210,1,1=2,230,5,1=4,170,3,2=4,130,1,1-2-4,990,1,1=2=4,250,1
202603222206,2026-03-22,22,06R,,,2,250,2,150,6,180,,,2-6,1040,5,2=6,920,5,2=6,280,4,2=4,240,3,4=6,500,6,2-6-4,2350,5,2=4=6,700,3
202603222207,2026-03-22,22,07R,,,2,150,2,100,1,120,,,2-1,390,2,1=2,180,1,1=2,140,2,2=3,100,1,1=3,210,4,2-1-3,710,1,1=2=3,160,1
202603222208,2026-03-22,22,08R,,,3,660,3,140,1,100,,,3-1,490,2,1=3,130,1,1=3,150,2,3=5,250,4,1=5,580,9,3-1-5,5460,14,1=3=5,670,4
202603222209,2026-03-22,22,09R,,,1,150,1,100,3,150,,,1-3,200,1,1=3,190,1,1=3,100,1,1=4,110,2,3=4,180,3,1-3-4,510,1,1=3=4,300,1
202603222210,2026-03-22,22,10R,,,1,120,1,100,2,230,,,1-2,190,1,1=2,210,1,1=2,190,3,1=6,450,6,2=6,770,9,1-2-6,2100,8,1=2=6,990,4
202603222211,2026-03-22,22,11R,,,1,100,1,100,2,160,,,1-2,170,1,1=2,190,1,1=2,140,1,1=4,190,4,2=4,290,5,1-2-4,510,1,1=2=4,320,1
202603222212,2026-03-22,22,12R,,,1,170,1,150,5,450,,,1-5,1070,5,1=5,1080,4,1=5,330,5,1=3,310,4,3=5,690,11,1-5-3,7300,23,1=3=5,1920,7
202603222001,2026-03-22,20,01R,,,3,310,3,150,1,140,,,3-1,770,2,1=3,420,1,1=3,180,2,2=3,280,5,1=2,310,6,3-1-2,3940,18,1=2=3,750,5
202603222002,2026-03-22,20,02R,,,6,820,6,230,3,130,,,6-3,1750,8,3=6,360,2,3=6,240,2,1=6,550,7,1=3,280,4,6-3-1,12000,44,1=3=6,650,3
202603222003,2026-03-22,20,03R,,,6,330,6,110,1,200,,,6-1,3030,20,1=6,1160,9,1=6,370,9,2=6,250,3,1=2,230,2,6-1-2,11930,60,1=2=6,630,1
202603222004,2026-03-22,20,04R,,,1,350,1,230,2,960,,,1-2,1850,7,1=2,850,4,1=2,380,8,1=5,230,2,2=5,1640,15,1-2-5,13450,47,1=2=5,3580,13
202603222005,2026-03-22,20,05R,,,1,120,1,100,2,110,,,1-2,200,1,1=2,300,2,1=2,110,1,1=3,200,3,2=3,230,4,1-2-3,660,3,1=2=3,370,2
202603222006,2026-03-22,20,06R,,,1,120,1,100,3,390,,,1-3,320,3,1=3,560,3,1=3,160,2,1=4,140,1,3=4,210,5,1-3-4,710,3,1=3=4,330,2
202603222007,2026-03-22,20,07R,,,1,110,1,100,5,120,,,1-5,190,1,1=5,210,1,1=5,120,1,1=2,200,4,2=5,320,6,1-5-2,850,3,1=2=5,420,3
202603222008,2026-03-22,20,08R,,,1,120,1,100,3,110,,,1-3,240,1,1=3,180,1,1=3,130,1,1=6,440,5,3=6,690,9,1-3-6,2060,6,1=3=6,1040,4
202603222009,2026-03-22,20,09R,,,1,100,1,100,3,140,,,1-3,320,2,1=3,300,2,1=3,160,2,1=2,170,3,2=3,450,7,1-3-2,1010,4,1=2=3,280,1
202603222010,2026-03-22,20,10R,,,1,100,1,110,2,140,,,1-2,280,1,1=2,200,1,1=2,100,1,1=3,140,2,2=3,210,3,1-2-3,540,1,1=2=3,190,1
202603222011,2026-03-22,20,11R,,,2,5450,2,210,1,100,,,2-1,2140,7,1=2,390,2,1=2,130,2,2=3,340,8,1=3,130,1,2-1-3,5700,16,1=2=3,340,2
202603222012,2026-03-22,20,12R,,,3,290,3,230,1,100,,,3-1,1380,5,1=3,260,1,1=3,170,1,3=4,700,11,1=4,380,6,3-1-4,7050,26,1=3=4,760,4
202603221901,2026-03-22,19,01R,,,1,160,1,110,2,200,,,1-2,300,1,1=2,220,1,1=2,180,3,1=4,100,1,2=4,240,4,1-2-4,610,1,1=2=4,330,1
202603221902,2026-03-22,19,02R,,,5,480,5,190,3,210,,,5-3,2900,11,3=5,1680,6,3=5,210,5,2=5,220,6,2=3,180,2,5-3-2,9960,35,2=3=5,1000,6
202603221903,2026-03-22,19,03R,,,1,190,1,120,6,160,,,1-6,830,3,1=6,560,4,1=6,210,4,1=4,160,2,4=6,250,5,1-6-4,2130,6,1=4=6,430,3
202603221904,2026-03-22,19,04R,,,5,120,5,160,1,100,,,5-1,650,2,1=5,150,1,1=5,140,1,5=6,230,4,1=6,280,6,5-1-6,1080,4,1=5=6,270,2
202603221905,2026-03-22,19,05R,,,1,110,1,100,2,100,,,1-2,270,1,1=2,150,1,1=2,120,1,1=3,210,3,2=3,270,5,1-2-3,490,2,1=2=3,230,1
202603221906,2026-03-22,19,06R,,,4,350,4,170,3,100,,,4-3,1510,8,3=4,500,2,3=4,180,3,2=4,440,8,2=3,510,9,4-3-2,8610,39,2=3=4,1520,6
202603221907,2026-03-22,19,07R,,,1,100,1,100,4,100,,,1-4,310,1,1=4,200,1,1=4,140,1,1=5,220,3,4=5,310,6,1-4-5,940,3,1=4=5,460,2
202603221908,2026-03-22,19,08R,,,1,200,1,130,4,220,,,1-4,380,2,1=4,370,2,1=4,210,2,1=5,380,5,4=5,630,8,1-4-5,2380,9,1=4=5,1300,5
202603221909,2026-03-22,19,09R,,,1,120,1,100,3,250,,,1-3,410,3,1=3,210,1,1=3,180,3,1=4,160,2,3=4,450,8,1-3-4,1090,5,1=3=4,780,3
202603221910,2026-03-22,19,10R,,,5,510,5,180,3,280,,,5-3,3470,10,3=5,790,5,3=5,130,4,4=5,100,2,3=4,100,1,5-3-4,5160,18,3=4=5,380,4
202603221911,2026-03-22,19,11R,,,1,120,1,100,2,160,,,1-2,200,1,1=2,270,2,1=2,140,2,1=3,120,1,2=3,200,5,1-2-3,400,1,1=2=3,180,1
202603221912,2026-03-22,19,12R,,,3,160,3,100,2,200,,,3-2,490,3,2=3,570,2,2=3,150,2,3=5,510,7,2=5,1820,14,3-2-5,4310,16,2=3=5,1880,7
202603221801,2026-03-22,18,01R,,,1,140,1,100,2,120,,,1-2,230,2,1=2,200,1,1=2,120,2,1=3,100,1,2=3,220,4,1-2-3,550,1,1=2=3,280,1
202603221802,2026-03-22,18,02R,,,2,1650,2,250,1,100,,,2-1,2400,9,1=2,300,2,1=2,120,2,2=5,180,4,1=5,110,1,2-1-5,5100,19,1=2=5,270,1
202603221803,2026-03-22,18,03R,,,4,320,4,240,5,760,,,4-5,2930,11,4=5,4200,11,4=5,960,12,4=6,520,7,5=6,2800,15,4-5-6,9460,30,4=5=6,3480,13
202603221804,2026-03-22,18,04R,,,1,110,1,100,2,120,,,1-2,290,1,1=2,230,1,1=2,130,2,1=3,100,1,2=3,260,6,1-2-3,530,1,1=2=3,190,1
202603221805,2026-03-22,18,05R,,,2,210,2,120,3,290,,,2-3,830,4,2=3,680,2,2=3,210,3,2=6,180,2,3=6,430,8,2-3-6,1520,5,2=3=6,730,3
202603221806,2026-03-22,18,06R,,,1,110,1,100,3,100,,,1-3,280,1,1=3,170,1,1=3,130,1,1=5,180,2,3=5,230,5,1-3-5,570,1,1=3=5,340,1
202603221807,2026-03-22,18,07R,,,3,300,3,140,1,100,,,3-1,1080,4,1=3,210,1,1=3,120,1,3=5,180,4,1=5,160,3,3-1-5,2760,10,1=3=5,270,2
202603221808,2026-03-22,18,08R,,,1,290,1,120,2,100,,,1-2,530,1,1=2,300,1,1=2,180,1,1=5,370,9,2=5,320,6,1-2-5,3470,9,1=2=5,1580,7
202603221809,2026-03-22,18,09R,,,1,140,1,100,2,410,,,1-2,660,3,1=2,720,3,1=2,250,4,1=4,200,3,2=4,380,6,1-2-4,1300,4,1=2=4,410,2
202603221810,2026-03-22,18,10R,,,5,2920,5,1530,1,150,,,5-1,7650,20,1=5,2200,5,1=5,520,7,5=6,680,9,1=6,180,2,5-1-6,20610,52,1=5=6,1630,7
202603221811,2026-03-22,18,11R,,,3,240,3,170,2,140,,,3-2,1680,10,2=3,650,4,2=3,170,3,3=5,100,1,2=5,170,2,3-2-5,2430,12,2=3=5,390,3
202603221812,2026-03-22,18,12R,,,1,110,1,100,2,240,,,1-2,260,2,1=2,230,1,1=2,200,2,1=5,450,8,2=5,660,11,1-2-5,1800,8,1=2=5,1100,7
202603221701,2026-03-22,17,01R,,,1,100,1,100,3,110,,,1-3,170,1,1=3,150,1,1=3,100,1,1=2,130,2,2=3,160,3,1-3-2,280,1,1=2=3,160,1
202603221702,2026-03-22,17,02R,,,3,550,3,100,2,130,,,3-2,840,5,2=3,380,3,2=3,130,2,1=3,130,3,1=2,130,1,3-2-1,1620,6,1=2=3,170,1
202603221703,2026-03-22,17,03R,,,2,330,2,190,6,270,,,2-6,880,3,2=6,510,2,2=6,180,2,2=3,300,5,3=6,380,6,2-6-3,3030,11,2=3=6,910,3
202603221704,2026-03-22,17,04R,,,1,200,1,150,3,310,,,1-3,780,2,1=3,560,2,1=3,240,4,1=6,220,3,3=6,620,10,1-3-6,2150,6,1=3=6,910,5
202603221705,2026-03-22,17,05R,,,1,110,1,100,2,110,,,1-2,250,1,1=2,160,1,1=2,140,1,1=3,170,3,2=3,300,7,1-2-3,640,1,1=2=3,320,1
202603221706,2026-03-22,17,06R,,,1,140,1,100,4,110,,,1-4,240,1,1=4,240,1,1=4,120,1,1=3,190,3,3=4,400,8,1-4-3,840,4,1=3=4,390,3
202603221707,2026-03-22,17,07R,,,1,130,1,100,2,140,,,1-2,160,1,1=2,170,1,1=2,120,1,1=5,170,2,2=5,240,5,1-2-5,440,1,1=2=5,310,1
202603221708,2026-03-22,17,08R,,,1,120,1,130,2,250,,,1-2,470,2,1=2,310,2,1=2,130,2,1=4,120,1,2=4,130,3,1-2-4,700,2,1=2=4,170,1
202603221709,2026-03-22,17,09R,,,1,180,1,100,3,190,,,1-3,340,1,1=3,230,1,1=3,140,1,1=2,270,5,2=3,320,7,1-3-2,1550,4,1=2=3,500,2
202603221710,2026-03-22,17,10R,,,1,180,1,170,5,1910,,,1-5,5680,13,1=5,4190,7,1=5,1080,7,1=4,310,6,4=5,1270,8,1-5-4,20020,42,1=4=5,3370,7
202603221711,2026-03-22,17,11R,,,1,100,1,100,2,120,,,1-2,240,1,1=2,250,1,1=2,130,1,1=3,160,3,2=3,240,4,1-2-3,520,1,1=2=3,290,1
202603221712,2026-03-22,17,12R,,,1,140,1,100,4,140,,,1-4,370,1,1=4,250,1,1=4,130,1,1=3,160,2,3=4,210,4,1-4-3,1080,2,1=3=4,320,1
202603221601,2026-03-22,16,01R,,,1,120,1,130,5,200,,,1-5,1450,6,1=5,970,4,1=5,340,5,1=4,380,6,4=5,1130,10,1-5-4,8670,26,1=4=5,2770,9
202603221602,2026-03-22,16,02R,,,1,240,1,100,4,150,,,1-4,1140,4,1=4,1070,4,1=4,190,4,1=3,100,1,3=4,180,2,1-4-3,1950,4,1=3=4,230,1
202603221603,2026-03-22,16,03R,,,2,600,2,110,5,190,,,2-5,710,3,2=5,570,4,2=5,180,2,1=2,230,5,1=5,180,3,2-5-1,2640,11,1=2=5,290,1
202603221604,2026-03-22,16,04R,,,1,110,1,100,2,100,,,1-2,220,2,1=2,130,1,1=2,170,2,1=5,570,7,2=5,700,10,1-2-5,2020,8,1=2=5,1000,6
202603221605,2026-03-22,16,05R,,,3,110,3,140,4,200,,,3-4,1020,4,3=4,370,2,3=4,220,4,3=5,160,3,4=5,870,8,3-4-5,1710,7,3=4=5,610,3
202603221606,2026-03-22,16,06R,,,1,100,1,100,6,410,,,1-6,1050,4,1=6,740,5,1=6,480,6,1=2,130,2,2=6,890,9,1-6-2,2930,11,1=2=6,650,4
202603221607,2026-03-22,16,07R,,,4,100,4,570,6,1440,,,4-6,390,1,4=6,580,3,4=6,240,2,3=4,570,4,3=6,1480,12,4-6-3,3110,15,3=4=6,2290,9
202603221608,2026-03-22,16,08R,,,1,100,1,100,3,1270,,,1-3,580,2,1=3,580,4,1=3,130,2,1=2,100,1,2=3,520,8,1-3-2,1360,5,1=2=3,450,2
202603221609,2026-03-22,16,09R,,,1,130,1,100,2,170,,,1-2,140,1,1=2,180,1,1=2,100,1,1=3,120,2,2=3,130,3,1-2-3,320,1,1=2=3,140,1
202603221610,2026-03-22,16,10R,,,2,140,2,100,1,100,,,2-1,480,3,1=2,600,3,1=2,200,4,2=4,100,1,1=4,290,6,2-1-4,970,2,1=2=4,290,1
202603221611,2026-03-22,16,11R,,,1,120,1,100,3,200,,,1-3,440,2,1=3,330,2,1=3,250,3,1=6,320,4,3=6,1150,11,1-3-6,1730,7,1=3=6,950,5
202603221612,2026-03-22,16,12R,,,3,490,3,100,1,100,,,3-1,1410,5,1=3,120,1,1=3,120,1,3=6,680,9,1=6,440,7,3-1-6,8400,23,1=3=6,740,4
202603221501,2026-03-22,15,01R,,,1,250,1,130,3,250,,,1-3,480,1,1=3,370,1,1=3,270,4,1=4,260,2,3=4,550,11,1-3-4,1750,4,1=3=4,760,3
202603221502,2026-03-22,15,02R,,,4,260,4,120,1,250,,,4-1,940,5,1=4,530,3,1=4,180,3,3=4,140,1,1=3,200,4,4-1-3,3060,12,1=3=4,450,2
202603221503,2026-03-22,15,03R,,,2,200,2,140,3,100,,,2-3,460,2,2=3,240,1,2=3,120,1,1=2,240,4,1=3,240,4,2-3-1,2160,6,1=2=3,590,2
202603221504,2026-03-22,15,04R,,,3,340,3,120,1,140,,,3-1,1810,10,1=3,780,5,1=3,490,11,3=5,430,8,1=5,370,6,3-1-5,6040,28,1=3=5,880,4
202603221505,2026-03-22,15,05R,,,5,490,5,600,1,280,,,5-1,2140,9,1=5,860,4,1=5,250,3,3=5,330,7,1=3,190,2,5-1-3,7290,28,1=3=5,630,3
202603221506,2026-03-22,15,06R,,,3,230,3,180,1,100,,,3-1,590,3,1=3,220,1,1=3,100,1,3=4,160,2,1=4,180,4,3-1-4,1250,4,1=3=4,330,2
202603221507,2026-03-22,15,07R,,,1,220,1,100,2,110,,,1-2,310,1,1=2,200,1,1=2,130,1,1=3,290,5,2=3,330,7,1-2-3,1700,6,1=2=3,760,3
202603221508,2026-03-22,15,08R,,,1,100,1,100,3,180,,,1-3,310,2,1=3,400,2,1=3,180,3,1=5,350,5,3=5,910,11,1-3-5,1740,7,1=3=5,800,4
202603221509,2026-03-22,15,09R,,,3,570,3,100,1,100,,,3-1,1100,4,1=3,190,1,1=3,100,1,2=3,260,6,1=2,140,2,3-1-2,7110,18,1=2=3,440,2
202603221510,2026-03-22,15,10R,,,1,110,1,100,5,150,,,1-5,330,2,1=5,270,2,1=5,130,1,1=3,130,2,3=5,210,4,1-5-3,600,2,1=3=5,230,1
202603221511,2026-03-22,15,11R,,,1,100,1,110,4,190,,,1-4,270,1,1=4,180,1,1=4,130,1,1=3,150,3,3=4,270,5,1-4-3,920,4,1=3=4,400,2
202603221512,2026-03-22,15,12R,,,1,110,1,100,5,150,,,1-5,420,2,1=5,410,2,1=5,140,1,1=4,220,3,4=5,460,8,1-5-4,1390,4,1=4=5,660,3
202603221401,2026-03-22,14,01R,,,1,100,1,180,5,450,,,1-5,760,4,1=5,750,4,1=5,230,3,1=4,180,2,4=5,480,8,1-5-4,2650,13,1=4=5,690,4
202603221402,2026-03-22,14,02R,,,6,2270,6,360,3,120,,,6-3,5380,12,3=6,770,2,3=6,290,2,5=6,1720,14,3=5,460,6,6-3-5,40260,55,3=5=6,2360,6
202603221403,2026-03-22,14,03R,,,1,150,1,180,6,130,,,1-6,470,1,1=6,240,1,1=6,200,2,1=2,250,4,2=6,290,6,1-6-2,2520,5,1=2=6,650,3
202603221404,2026-03-22,14,04R,,,1,140,1,120,2,220,,,1-2,300,2,1=2,450,2,1=2,140,2,1=4,120,1,2=4,250,5,1-2-4,520,2,1=2=4,210,1
202603221405,2026-03-22,14,05R,,,1,230,1,210,3,420,,,1-3,790,4,1=3,910,4,1=3,240,3,1=4,130,1,3=4,250,5,1-3-4,1310,3,1=3=4,430,2
202603221406,2026-03-22,14,06R,,,1,150,1,100,4,160,,,1-4,660,2,1=4,310,1,1=4,140,2,1=5,110,1,4=5,150,3,1-4-5,1350,2,1=4=5,400,1
202603221407,2026-03-22,14,07R,,,3,1420,3,240,1,100,,,3-1,3590,11,1=3,600,4,1=3,220,4,3=5,490,7,1=5,210,3,3-1-5,16070,38,1=3=5,900,5
202603221408,2026-03-22,14,08R,,,1,100,1,100,4,130,,,1-4,720,3,1=4,690,3,1=4,320,4,1=5,300,3,4=5,1890,13,1-4-5,5270,14,1=4=5,3220,8
202603221409,2026-03-22,14,09R,,,3,6600,3,240,1,100,,,3-1,2080,6,1=3,280,1,1=3,130,1,2=3,300,5,1=2,200,3,3-1-2,7130,23,1=2=3,460,1
202603221410,2026-03-22,14,10R,,,4,1460,4,210,3,480,,,4-3,3740,17,3=4,1700,9,3=4,430,7,4=5,480,10,3=5,460,8,4-3-5,10520,43,3=4=5,1740,10
202603221411,2026-03-22,14,11R,,,3,850,3,340,1,100,,,3-1,4620,12,1=3,550,3,1=3,190,3,2=3,490,7,1=2,130,1,3-1-2,13350,33,1=2=3,520,2
202603221412,2026-03-22,14,12R,,,1,120,1,100,5,230,,,1-5,640,3,1=5,640,3,1=5,110,1,1=2,150,3,2=5,530,8,1-5-2,1880,7,1=2=5,610,2
202603221301,2026-03-22,13,01R,,,3,120,3,210,1,130,,,3-1,430,2,1=3,180,1,1=3,170,2,3=4,130,1,1=4,320,7,3-1-4,970,1,1=3=4,310,1
202603221302,2026-03-22,13,02R,,,5,360,5,430,3,160,,,5-3,1150,6,3=5,1650,8,3=5,230,4,4=5,210,3,3=4,140,1,5-3-4,3360,9,3=4=5,930,3
202603221303,2026-03-22,13,03R,,,1,370,1,190,6,160,,,1-6,450,2,1=6,150,1,1=6,200,3,1=3,220,6,3=6,200,3,1-6-3,1500,5,1=3=6,510,2
