レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202603302401,2026-03-30,24,01R,,,2,190,2,140,3,230,,,2-3,490,2,2=3,490,3,2=3,140,2,1=2,190,3,1=3,330,5,2-3-1,1690,7,1=2=3,310,1
202603302402,2026-03-30,24,02R,,,6,340,6,160,1,100,,,6-1,1030,6,1=6,340,2,1=6,180,2,4=6,450,6,1=4,300,4,6-1-4,5530,19,1=4=6,570,3
202603302403,2026-03-30,24,03R,,,5,290,5,100,1,170,,,5-1,1150,2,1=5,590,2,1=5,220,2,5=6,260,4,1=6,280,6,5-1-6,3050,7,1=5=6,610,2
202603302404,2026-03-30,24,04R,,,2,360,2,160,1,100,,,2-1,590,3,1=2,340,2,1=2,220,4,2=4,170,2,1=4,140,1,2-1-4,1270,3,1=2=4,190,1
202603302405,2026-03-30,24,05R,,,2,460,2,260,1,150,,,2-1,1040,5,1=2,400,3,1=2,150,3,2=5,150,2,1=5,100,1,2-1-5,1700,5,1=2=5,200,1
202603302406,2026-03-30,24,06R,,,1,130,1,160,5,240,,,1-5,580,3,1=5,670,3,1=5,150,2,1=3,130,1,3=5,180,4,1-5-3,1500,5,1=3=5,370,2
202603302407,2026-03-30,24,07R,,,1,140,1,100,5,150,,,1-5,460,2,1=5,470,3,1=5,290,4,1=3,510,5,3=5,1400,13,1-5-3,2760,13,1=3=5,1640,7
202603302408,2026-03-30,24,08R,,,1,140,1,120,2,150,,,1-2,280,1,1=2,190,1,1=2,140,1,1=6,240,5,2=6,700,10,1-2-6,1400,4,1=2=6,780,3
202603302409,2026-03-30,24,09R,,,1,170,1,130,2,160,,,1-2,510,2,1=2,450,2,1=2,110,1,1=5,180,4,2=5,230,5,1-2-5,1260,4,1=2=5,320,1
202603302410,2026-03-30,24,10R,,,1,130,1,110,3,700,,,1-3,850,4,1=3,580,3,1=3,120,2,1=2,100,1,2=3,210,5,1-3-2,1340,5,1=2=3,250,2
202603302411,2026-03-30,24,11R,,,1,230,1,130,2,290,,,1-2,460,2,1=2,330,2,1=2,140,1,1=6,340,6,2=6,700,10,1-2-6,3430,11,1=2=6,2600,7
202603302412,2026-03-30,24,12R,,,1,100,1,100,4,150,,,1-4,290,1,1=4,270,1,1=4,170,2,1=6,310,4,4=6,500,8,1-4-6,850,3,1=4=6,500,2
202603302301,2026-03-30,23,01R,,,1,140,1,130,5,360,,,1-5,800,3,1=5,460,3,1=5,200,2,1=6,610,10,5=6,810,13,1-5-6,3160,11,1=5=6,1280,5
202603302302,2026-03-30,23,02R,,,1,130,1,120,4,200,,,1-4,590,3,1=4,380,2,1=4,190,2,1=3,380,5,3=4,400,6,1-4-3,2150,5,1=3=4,890,3
202603302304,2026-03-30,23,04R,,,1,200,1,350,5,590,,,1-5,6430,27,1=5,4480,14,1=5,990,13,1=4,620,8,4=5,670,9,1-5-4,31690,86,1=4=5,5890,17
202603302305,2026-03-30,23,05R,,,5,1400,5,290,1,100,,,5-1,3140,9,1=5,820,4,1=5,370,7,3=5,230,4,1=3,180,2,5-1-3,15690,47,1=3=5,500,2
202603302306,2026-03-30,23,06R,,,5,180,5,120,1,210,,,5-1,510,2,1=5,510,1,1=5,530,7,2=5,480,6,1=2,760,12,5-1-2,6040,24,1=2=5,1520,7
202603302307,2026-03-30,23,07R,,,1,170,1,170,4,190,,,1-4,850,4,1=4,840,6,1=4,280,6,1=3,220,4,3=4,360,8,1-4-3,2450,10,1=3=4,580,3
202603302309,2026-03-30,23,09R,,,2,310,2,110,1,110,,,2-1,550,2,1=2,290,1,1=2,220,3,2=5,540,9,1=5,1480,13,2-1-5,4320,17,1=2=5,1900,8
202603302310,2026-03-30,23,10R,,,1,120,1,110,3,200,,,1-3,290,1,1=3,210,1,1=3,180,2,1=2,120,1,2=3,180,2,1-3-2,870,2,1=2=3,240,1
202603302311,2026-03-30,23,11R,,,1,100,1,100,2,670,,,1-2,360,2,1=2,250,1,1=2,180,3,1=3,100,1,2=3,480,9,1-2-3,730,2,1=2=3,350,2
202603302312,2026-03-30,23,12R,,,1,100,1,110,2,500,,,1-2,380,2,1=2,390,3,1=2,340,5,1=4,210,3,2=4,730,11,1-2-4,1870,8,1=2=4,1190,5
