レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202602212401,2026-02-21,24,01R,,,2,210,2,110,1,100,,,2-1,360,2,1=2,160,1,1=2,120,1,2=6,340,7,1=6,210,3,2-1-6,1380,5,1=2=6,480,2
202602212402,2026-02-21,24,02R,,,1,190,1,120,3,100,,,1-3,550,2,1=3,240,1,1=3,130,3,1=6,120,2,3=6,100,1,1-3-6,820,1,1=3=6,150,1
202602212403,2026-02-21,24,03R,,,3,190,3,120,1,110,,,3-1,670,2,1=3,240,1,1=3,150,3,2=3,260,5,1=2,100,1,3-1-2,1840,5,1=2=3,280,1
202602212404,2026-02-21,24,04R,,,1,150,1,150,4,180,,,1-4,420,1,1=4,320,1,1=4,160,2,1=2,210,4,2=4,200,3,1-4-2,1410,4,1=2=4,390,2
202602212405,2026-02-21,24,05R,,,1,280,1,140,3,120,,,1-3,390,1,1=3,260,1,1=3,120,1,1=6,1480,14,3=6,1180,12,1-3-6,13890,36,1=3=6,3040,9
202602212406,2026-02-21,24,06R,,,1,100,1,110,2,740,,,1-2,1090,4,1=2,910,4,1=2,190,3,1=3,170,2,2=3,580,8,1-2-3,2550,9,1=2=3,870,5
202602212407,2026-02-21,24,07R,,,1,110,1,110,3,130,,,1-3,270,1,1=3,180,1,1=3,100,1,1=5,130,3,3=5,130,2,1-3-5,430,1,1=3=5,180,1
202602212408,2026-02-21,24,08R,,,1,120,1,210,2,390,,,1-2,370,2,1=2,280,2,1=2,140,2,1=4,110,1,2=4,150,3,1-2-4,660,2,1=2=4,230,1
202602212409,2026-02-21,24,09R,,,3,390,3,110,1,100,,,3-1,880,3,1=3,180,1,1=3,130,1,3=6,260,4,1=6,300,6,3-1-6,2680,9,1=3=6,460,2
202602212410,2026-02-21,24,10R,,,1,110,1,100,2,250,,,1-2,370,2,1=2,350,2,1=2,200,3,1=3,170,2,2=3,330,7,1-2-3,870,2,1=2=3,450,1
202602212411,2026-02-21,24,11R,,,1,100,1,100,4,180,,,1-4,250,1,1=4,330,2,1=4,160,2,1=6,280,4,4=6,650,8,1-4-6,1370,4,1=4=6,900,4
202602212412,2026-02-21,24,12R,,,1,140,1,100,2,180,,,1-2,270,1,1=2,250,1,1=2,110,1,1=6,310,4,2=6,1020,13,1-2-6,1890,7,1=2=6,1290,7
202602212201,2026-02-21,22,01R,,,4,570,4,250,3,200,,,4-3,2290,7,3=4,950,3,3=4,160,3,1=4,100,1,1=3,110,2,4-3-1,3290,12,1=3=4,160,1
202602212202,2026-02-21,22,02R,,,1,170,1,140,4,580,,,1-4,1900,8,1=4,1780,6,1=4,390,5,1=2,170,2,2=4,540,8,1-4-2,4120,15,1=2=4,1090,5
202602212203,2026-02-21,22,03R,,,1,200,1,140,2,110,,,1-2,330,1,1=2,310,2,1=2,180,3,1=4,190,4,2=4,200,5,1-2-4,2820,13,1=2=4,1060,4
202602212204,2026-02-21,22,04R,,,1,170,1,110,2,120,,,1-2,360,1,1=2,260,1,1=2,160,2,1=3,150,1,2=3,160,3,1-2-3,640,1,1=2=3,270,1
202602212205,2026-02-21,22,05R,,,1,160,1,110,2,100,,,1-2,230,1,1=2,190,1,1=2,110,1,1=3,110,2,2=3,140,3,1-2-3,300,1,1=2=3,180,1
202602212206,2026-02-21,22,06R,,,2,240,2,110,3,290,,,2-3,1700,8,2=3,1250,5,2=3,380,6,2=4,190,2,3=4,600,10,2-3-4,4070,15,2=3=4,1020,4
