レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202602222401,2026-02-22,24,01R,,,3,5100,3,770,6,250,,,3-6,8600,15,3=6,2690,7,3=6,600,7,2=3,2110,13,2=6,310,4,3-6-2,60520,77,2=3=6,5000,13
202602222402,2026-02-22,24,02R,,,4,640,4,310,5,780,,,4-5,4230,9,4=5,3850,8,4=5,830,9,3=4,210,3,3=5,640,7,4-5-3,17310,25,3=4=5,3580,8
202602222403,2026-02-22,24,03R,,,1,110,1,110,4,210,,,1-4,420,2,1=4,650,4,1=4,160,2,1=2,240,4,2=4,400,6,1-4-2,2170,8,1=2=4,740,3
202602222404,2026-02-22,24,04R,,,1,100,1,100,2,200,,,1-2,480,3,1=2,290,2,1=2,220,3,1=3,140,2,2=3,610,9,1-2-3,1010,4,1=2=3,600,3
202602222405,2026-02-22,24,05R,,,1,100,1,100,3,160,,,1-3,350,1,1=3,230,1,1=3,140,2,1=4,120,1,3=4,170,3,1-3-4,650,1,1=3=4,270,1
202602222406,2026-02-22,24,06R,,,4,120,4,150,1,150,,,4-1,300,2,1=4,180,1,1=4,100,1,2=4,330,7,1=2,250,4,4-1-2,2660,12,1=2=4,420,2
202602222407,2026-02-22,24,07R,,,1,100,1,100,4,130,,,1-4,280,1,1=4,210,1,1=4,140,2,1=5,100,1,4=5,360,7,1-4-5,600,1,1=4=5,370,2
202602222408,2026-02-22,24,08R,,,6,510,6,160,3,230,,,6-3,1870,6,3=6,480,3,3=6,380,3,2=6,890,9,2=3,800,8,6-3-2,13060,42,2=3=6,1460,8
202602222409,2026-02-22,24,09R,,,1,120,1,110,3,280,,,1-3,330,2,1=3,280,2,1=3,170,3,1=4,170,2,3=4,380,8,1-3-4,840,4,1=3=4,510,3
202602222410,2026-02-22,24,10R,,,2,710,2,300,4,290,,,2-4,2760,8,2=4,1020,4,2=4,220,4,1=2,140,3,1=4,120,1,2-4-1,6390,17,1=2=4,290,1
202602222411,2026-02-22,24,11R,,,1,100,1,100,2,300,,,1-2,240,1,1=2,300,2,1=2,100,1,1=4,210,3,2=4,480,7,1-2-4,1070,6,1=2=4,670,5
202602222412,2026-02-22,24,12R,,,1,100,1,120,4,360,,,1-4,640,4,1=4,390,2,1=4,220,3,1=3,190,2,3=4,410,6,1-4-3,2560,12,1=3=4,1160,6
