レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202602262401,2026-02-26,24,01R,,,3,620,3,350,2,100,,,3-2,4000,9,2=3,670,3,2=3,200,2,3=5,560,7,2=5,350,4,3-2-5,8270,20,2=3=5,1040,3
202602262402,2026-02-26,24,02R,,,1,280,1,100,3,110,,,1-3,370,2,1=3,260,2,1=3,100,1,1=4,120,2,3=4,140,3,1-3-4,620,1,1=3=4,180,1
202602262403,2026-02-26,24,03R,,,2,950,2,130,5,100,,,2-5,460,2,2=5,220,1,2=5,140,2,2=4,770,9,4=5,510,8,2-5-4,2620,12,2=4=5,900,4
202602262404,2026-02-26,24,04R,,,1,130,1,100,2,100,,,1-2,190,1,1=2,120,1,1=2,100,1,1=4,180,2,2=4,210,5,1-2-4,630,2,1=2=4,390,2
202602262405,2026-02-26,24,05R,,,1,180,1,250,3,500,,,1-3,1780,8,1=3,1620,7,1=3,430,7,1=4,160,1,3=4,530,9,1-3-4,4330,17,1=3=4,860,4
202602262406,2026-02-26,24,06R,,,4,310,4,120,1,120,,,4-1,820,5,1=4,440,3,1=4,150,3,3=4,140,2,1=3,110,1,4-1-3,1430,5,1=3=4,160,1
202602262407,2026-02-26,24,07R,,,3,930,3,1450,2,850,,,3-2,8690,12,2=3,3050,5,2=3,180,4,1=3,140,2,1=2,140,1,3-2-1,26960,31,1=2=3,320,1
202602262408,2026-02-26,24,08R,,,1,130,1,110,4,240,,,1-4,280,1,1=4,220,1,1=4,100,1,1=6,120,2,4=6,190,4,1-4-6,450,1,1=4=6,210,1
202602262409,2026-02-26,24,09R,,,1,240,1,330,3,1820,,,1-3,2510,8,1=3,1150,4,1=3,420,7,1=2,170,2,2=3,350,5,1-3-2,4360,13,1=2=3,660,3
202602262410,2026-02-26,24,10R,,,3,730,3,100,1,100,,,3-1,1670,6,1=3,320,2,1=3,170,1,2=3,310,6,1=2,180,2,3-1-2,5900,17,1=2=3,360,1
