レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202602172301,2026-02-17,23,01R,,,4,730,4,290,1,130,,,4-1,1570,6,1=4,390,2,1=4,140,1,2=4,410,9,1=2,280,4,4-1-2,8710,24,1=2=4,570,2
202602172302,2026-02-17,23,02R,,,1,120,1,150,3,360,,,1-3,350,1,1=3,180,1,1=3,120,1,1=4,240,4,3=4,450,8,1-3-4,1560,5,1=3=4,690,4
202602172304,2026-02-17,23,04R,,,1,220,1,130,2,140,,,1-2,170,1,1=2,190,1,1=2,110,2,1=3,100,1,2=3,130,3,1-2-3,480,1,1=2=3,220,1
202602172305,2026-02-17,23,05R,,,1,150,1,250,4,170,,,1-4,190,1,1=4,210,1,1=4,120,1,1=3,150,2,3=4,310,7,1-4-3,830,2,1=3=4,290,1
202602172306,2026-02-17,23,06R,,,2,140,2,140,5,400,,,2-5,2050,6,2=5,850,4,2=5,370,4,1=2,290,3,1=5,740,11,2-5-1,3490,14,1=2=5,910,4
202602172307,2026-02-17,23,07R,,,1,130,1,280,6,1260,,,1-6,1940,7,1=6,1610,6,1=6,290,2,1=3,380,5,3=6,560,9,1-6-3,9740,32,1=3=6,2510,9
202602172309,2026-02-17,23,09R,,,2,110,2,100,1,110,,,2-1,410,1,1=2,280,1,1=2,170,2,2=3,200,3,1=3,310,5,2-1-3,1530,5,1=2=3,490,2
202602172310,2026-02-17,23,10R,,,3,540,3,220,4,240,,,3-4,3930,16,3=4,2050,9,3=4,500,11,2=3,570,12,2=4,360,6,3-4-2,17420,65,2=3=4,2660,16
202602172311,2026-02-17,23,11R,,,3,300,3,150,4,170,,,3-4,970,3,3=4,620,3,3=4,210,3,3=5,350,6,4=5,300,5,3-4-5,2510,9,3=4=5,800,4
202602172312,2026-02-17,23,12R,,,1,100,1,100,2,130,,,1-2,240,1,1=2,220,1,1=2,110,1,1=3,160,2,2=3,270,5,1-2-3,670,2,1=2=3,410,2
202602172001,2026-02-17,20,01R,,,1,170,1,110,5,500,,,1-5,860,4,1=5,720,4,1=5,340,7,1=3,140,1,3=5,310,6,1-5-3,2930,11,1=3=5,530,2
202602172002,2026-02-17,20,02R,,,1,120,1,120,3,100,,,1-3,200,1,1=3,200,1,1=3,130,1,1=4,450,8,3=4,400,7,1-3-4,1760,5,1=3=4,960,4
