レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202602132101,2026-02-13,21,01R,,,1,140,1,130,5,720,,,1-5,3380,10,1=5,1280,5,1=5,390,8,1=2,160,1,2=5,770,12,1-5-2,4860,16,1=2=5,760,4
202602132102,2026-02-13,21,02R,,,1,160,1,160,5,580,,,1-5,3030,10,1=5,2800,9,1=5,440,9,1=4,110,1,4=5,280,5,1-5-4,7150,23,1=4=5,590,4
202602132103,2026-02-13,21,03R,,,1,210,1,120,3,100,,,1-3,250,1,1=3,160,1,1=3,110,1,1=5,170,3,3=5,150,2,1-3-5,560,1,1=3=5,200,1
202602132104,2026-02-13,21,04R,,,5,1080,5,520,3,230,,,5-3,8340,22,3=5,2620,11,3=5,620,12,4=5,530,9,3=4,190,2,5-3-4,39730,79,3=4=5,3270,13
202602132105,2026-02-13,21,05R,,,1,120,1,100,5,300,,,1-5,430,2,1=5,510,3,1=5,180,3,1=3,170,2,3=5,530,9,1-5-3,2430,7,1=3=5,1030,4
202602132106,2026-02-13,21,06R,,,6,850,6,200,5,690,,,6-5,4210,15,5=6,1220,5,5=6,360,6,4=6,670,12,4=5,970,14,6-5-4,21600,76,4=5=6,2370,11
202602132107,2026-02-13,21,07R,,,1,110,1,100,2,140,,,1-2,220,1,1=2,170,1,1=2,140,2,1=5,310,4,2=5,400,6,1-2-5,1040,4,1=2=5,480,3
202602132108,2026-02-13,21,08R,,,3,210,3,150,1,150,,,3-1,530,1,1=3,310,1,1=3,160,1,2=3,310,4,1=2,330,6,3-1-2,4270,12,1=2=3,1020,5
202602132109,2026-02-13,21,09R,,,1,100,1,120,2,130,,,1-2,240,1,1=2,230,1,1=2,160,1,1=4,180,2,2=4,230,5,1-2-4,990,2,1=2=4,490,2
202602132110,2026-02-13,21,10R,,,1,190,1,110,5,130,,,1-5,290,1,1=5,330,2,1=5,160,2,1=6,340,5,5=6,540,9,1-5-6,1600,4,1=5=6,690,3
202602132111,2026-02-13,21,11R,,,1,110,1,100,2,200,,,1-2,250,1,1=2,210,1,1=2,140,1,1=6,190,3,2=6,290,6,1-2-6,760,2,1=2=6,490,2
202602132112,2026-02-13,21,12R,,,5,790,5,370,2,270,,,5-2,2100,10,2=5,1600,7,2=5,210,3,4=5,210,3,2=4,190,2,5-2-4,7470,26,2=4=5,490,3
202602131901,2026-02-13,19,01R,,,4,630,4,190,1,120,,,4-1,1920,9,1=4,490,2,1=4,280,5,2=4,260,3,1=2,520,10,4-1-2,12960,51,1=2=4,1520,7
202602131902,2026-02-13,19,02R,,,4,560,4,220,1,180,,,4-1,1270,7,1=4,860,5,1=4,400,6,4=6,430,7,1=6,610,10,4-1-6,6530,31,1=4=6,2440,10
202602131903,2026-02-13,19,03R,,,1,150,1,110,2,160,,,1-2,230,1,1=2,270,1,1=2,170,2,1=4,390,8,2=4,380,6,1-2-4,2240,7,1=2=4,1400,5
202602131904,2026-02-13,19,04R,,,1,140,1,100,2,100,,,1-2,180,1,1=2,110,1,1=2,100,1,1=3,140,2,2=3,160,3,1-2-3,450,1,1=2=3,210,1
202602131905,2026-02-13,19,05R,,,1,120,1,110,2,410,,,1-2,590,3,1=2,500,2,1=2,340,6,1=4,240,3,2=4,910,9,1-2-4,1750,7,1=2=4,840,4
202602131906,2026-02-13,19,06R,,,3,280,3,290,1,120,,,3-1,1180,5,1=3,570,3,1=3,160,3,2=3,120,1,1=2,150,2,3-1-2,2930,6,1=2=3,270,1
202602131907,2026-02-13,19,07R,,,3,280,3,250,5,330,,,3-5,2590,7,3=5,1700,6,3=5,380,6,1=3,180,2,1=5,300,4,3-5-1,6570,19,1=3=5,580,3
202602131908,2026-02-13,19,08R,,,1,150,1,160,5,1390,,,1-5,5640,16,1=5,3390,11,1=5,1030,11,1=6,410,5,5=6,1590,14,1-5-6,17600,52,1=5=6,4080,10
202602131909,2026-02-13,19,09R,,,4,770,4,270,1,120,,,4-1,5800,21,1=4,890,4,1=4,420,7,4=5,490,8,1=5,160,1,4-1-5,15200,57,1=4=5,910,4
202602131910,2026-02-13,19,10R,,,4,610,4,310,5,420,,,4-5,5170,10,4=5,3150,9,4=5,520,8,1=4,240,5,1=5,230,4,4-5-1,13570,35,1=4=5,920,5
202602131911,2026-02-13,19,11R,,,1,170,1,100,4,200,,,1-4,360,3,1=4,380,3,1=4,170,2,1=5,270,4,4=5,350,6,1-4-5,1710,8,1=4=5,730,4
202602131912,2026-02-13,19,12R,,,6,2280,6,290,1,110,,,6-1,5590,17,1=6,1870,8,1=6,460,8,5=6,1550,15,1=5,450,7,6-1-5,52620,98,1=5=6,3970,16
202602131801,2026-02-13,18,01R,,,1,120,1,100,4,340,,,1-4,450,2,1=4,450,2,1=4,150,3,1=3,110,1,3=4,180,4,1-4-3,1010,4,1=3=4,290,1
