レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202602102301,2026-02-10,23,01R,,,1,100,1,100,3,140,,,1-3,270,2,1=3,260,1,1=3,120,1,1=2,160,3,2=3,220,5,1-3-2,680,2,1=2=3,290,1
202602102302,2026-02-10,23,02R,,,1,160,1,110,3,120,,,1-3,290,1,1=3,170,1,1=3,110,1,1=4,210,3,3=4,330,6,1-3-4,960,3,1=3=4,540,2
202602102304,2026-02-10,23,04R,,,4,310,4,180,6,930,,,4-6,4340,13,4=6,2280,8,4=6,820,12,2=4,260,5,2=6,1630,13,4-6-2,18760,52,2=4=6,3830,12
202602102305,2026-02-10,23,05R,,,1,140,1,100,2,230,,,1-2,220,1,1=2,190,1,1=2,100,1,1=5,390,5,2=5,670,12,1-2-5,1620,6,1=2=5,1000,5
202602102306,2026-02-10,23,06R,,,1,200,1,150,2,100,,,1-2,290,1,1=2,200,1,1=2,120,2,1=4,250,5,2=4,110,1,1-2-4,430,1,1=2=4,200,1
202602102307,2026-02-10,23,07R,,,4,660,4,170,1,110,,,4-1,630,2,1=4,180,1,1=4,110,1,4=6,260,6,1=6,250,4,4-1-6,1410,5,1=4=6,410,2
202602102309,2026-02-10,23,09R,,,6,7870,6,660,3,320,,,6-3,16750,28,3=6,4990,12,3=6,870,11,2=6,970,12,2=3,220,2,6-3-2,103990,110,2=3=6,3190,12
202602102310,2026-02-10,23,10R,,,1,100,1,100,6,370,,,1-6,2540,6,1=6,1900,5,1=6,460,7,1=2,120,1,2=6,620,9,1-6-2,6820,20,1=2=6,1040,4
202602102311,2026-02-10,23,11R,,,1,160,1,130,3,140,,,1-3,310,1,1=3,240,1,1=3,130,2,1=2,120,1,2=3,140,3,1-3-2,470,2,1=2=3,160,1
202602102312,2026-02-10,23,12R,,,1,100,1,100,3,100,,,1-3,180,1,1=3,130,1,1=3,100,1,1=2,130,3,2=3,110,2,1-3-2,430,1,1=2=3,210,1
202602102001,2026-02-10,20,01R,,,1,120,1,120,3,210,,,1-3,360,1,1=3,310,1,1=3,100,1,1=5,170,2,3=5,200,3,1-3-5,1010,1,1=3=5,300,1
202602102002,2026-02-10,20,02R,,,3,220,3,430,,,,,3-4,2580,13,3=4,1740,7,3=4,690,10,2=3,480,5,2=4,620,8,3-4-2,18870,55,2=3=4,3510,12
202602102003,2026-02-10,20,03R,,,6,180,6,100,1,150,,,6-1,670,2,1=6,510,3,1=6,420,5,3=6,360,4,1=3,660,9,6-1-3,1930,5,1=3=6,680,3
202602102004,2026-02-10,20,04R,,,3,780,3,860,4,1320,,,3-4,11380,18,3=4,7690,12,3=4,1000,11,1=3,240,3,1=4,350,5,3-4-1,30340,45,1=3=4,1200,6
202602102005,2026-02-10,20,05R,,,1,110,1,100,3,160,,,1-3,270,2,1=3,310,2,1=3,160,2,1=4,150,1,3=4,470,8,1-3-4,820,4,1=3=4,510,3
202602102006,2026-02-10,20,06R,,,1,160,1,100,5,100,,,1-5,370,1,1=5,280,1,1=5,160,2,1=4,200,4,4=5,210,5,1-5-4,990,3,1=4=5,320,1
202602102007,2026-02-10,20,07R,,,4,1300,4,160,1,120,,,4-1,2670,9,1=4,470,2,1=4,250,3,3=4,790,11,1=3,590,8,4-1-3,22000,65,1=3=4,2620,9
202602102008,2026-02-10,20,08R,,,1,120,1,110,2,160,,,1-2,170,1,1=2,160,1,1=2,150,1,1=3,220,4,2=3,350,7,1-2-3,500,1,1=2=3,290,1
202602102009,2026-02-10,20,09R,,,5,2030,5,300,1,100,,,5-1,12560,16,1=5,1470,4,1=5,340,6,4=5,670,9,1=4,130,1,5-1-4,35480,47,1=4=5,960,4
