レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202602192401,2026-02-19,24,01R,,,1,120,1,170,4,220,,,1-4,2830,9,1=4,1320,6,1=4,950,13,1=5,210,3,4=5,430,7,1-4-5,5650,20,1=4=5,1120,4
202602192402,2026-02-19,24,02R,,,5,550,5,470,3,290,,,5-3,2110,10,3=5,860,5,3=5,160,2,1=5,160,3,1=3,110,1,5-3-1,4760,19,1=3=5,360,2
202602192403,2026-02-19,24,03R,,,1,100,1,100,5,380,,,1-5,850,4,1=5,970,3,1=5,260,3,1=6,260,2,5=6,1080,10,1-5-6,2020,7,1=5=6,1010,7
202602192404,2026-02-19,24,04R,,,1,180,1,100,4,120,,,1-4,530,2,1=4,320,2,1=4,100,1,1=5,160,3,4=5,140,2,1-4-5,1110,2,1=4=5,240,1
202602192405,2026-02-19,24,05R,,,1,120,1,100,3,160,,,1-3,200,1,1=3,240,1,1=3,110,1,1=6,120,2,3=6,230,5,1-3-6,440,1,1=3=6,230,1
202602192406,2026-02-19,24,06R,,,3,840,3,300,1,130,,,3-1,3900,13,1=3,630,3,1=3,190,4,2=3,250,5,1=2,130,1,3-1-2,8830,27,1=2=3,330,2
202602192407,2026-02-19,24,07R,,,1,160,1,120,2,230,,,1-2,330,1,1=2,330,2,1=2,170,3,1=4,120,1,2=4,290,5,1-2-4,940,4,1=2=4,470,3
202602192408,2026-02-19,24,08R,,,1,130,1,100,2,100,,,1-2,260,1,1=2,130,1,1=2,110,1,1=4,230,5,2=4,140,2,1-2-4,420,1,1=2=4,190,1
202602192409,2026-02-19,24,09R,,,5,700,5,160,1,100,,,5-1,3820,11,1=5,1000,3,1=5,230,4,3=5,240,5,1=3,110,1,5-1-3,10140,33,1=3=5,360,1
202602192410,2026-02-19,24,10R,,,1,120,1,130,3,130,,,1-3,400,1,1=3,200,1,1=3,160,1,1=6,240,4,3=6,250,6,1-3-6,1310,3,1=3=6,530,3
202602192411,2026-02-19,24,11R,,,1,100,1,100,2,350,,,1-2,260,2,1=2,230,1,1=2,170,2,1=3,120,1,2=3,210,4,1-2-3,510,2,1=2=3,260,1
202602192412,2026-02-19,24,12R,,,1,110,1,120,3,370,,,1-3,520,3,1=3,560,4,1=3,350,5,1=4,190,2,3=4,1130,13,1-3-4,2670,10,1=3=4,1130,6
202602192301,2026-02-19,23,01R,,,1,150,1,100,3,130,,,1-3,290,1,1=3,250,1,1=3,140,1,1=6,290,5,3=6,380,7,1-3-6,1190,2,1=3=6,560,2
202602192302,2026-02-19,23,02R,,,1,110,1,100,2,280,,,1-2,500,3,1=2,700,3,1=2,250,4,1=3,170,2,2=3,440,6,1-2-3,1280,6,1=2=3,570,2
202602192304,2026-02-19,23,04R,,,1,100,1,180,3,440,,,1-3,390,2,1=3,400,2,1=3,140,2,1=6,240,4,3=6,310,5,1-3-6,1980,8,1=3=6,1090,6
202602192305,2026-02-19,23,05R,,,1,130,1,100,3,210,,,1-3,450,2,1=3,550,3,1=3,250,5,1=4,230,2,3=4,450,7,1-3-4,1700,6,1=3=4,660,3
202602192306,2026-02-19,23,06R,,,4,440,4,320,2,480,,,4-2,4170,15,2=4,1850,9,2=4,340,6,1=4,190,1,1=2,200,2,4-2-1,18600,55,1=2=4,550,2
202602192307,2026-02-19,23,07R,,,1,540,1,270,5,150,,,1-5,2090,13,1=5,1020,8,1=5,300,5,1=4,430,10,4=5,170,1,1-5-4,3920,14,1=4=5,630,2
202602192309,2026-02-19,23,09R,,,1,120,1,100,4,100,,,1-4,510,3,1=4,440,3,1=4,260,3,1=5,350,5,4=5,1220,13,1-4-5,2430,8,1=4=5,1480,4
202602192310,2026-02-19,23,10R,,,2,480,2,1130,4,450,,,2-4,1330,5,2=4,490,3,2=4,170,1,2=6,500,12,4=6,370,7,2-4-6,4730,13,2=4=6,1100,4
202602192311,2026-02-19,23,11R,,,2,720,2,180,3,100,,,2-3,2870,9,2=3,1280,6,2=3,390,6,2=5,260,2,3=5,420,8,2-3-5,6390,20,2=3=5,1150,6
202602192312,2026-02-19,23,12R,,,1,130,1,110,4,260,,,1-4,500,2,1=4,370,2,1=4,220,2,1=6,450,8,4=6,770,14,1-4-6,4110,14,1=4=6,1890,9
202602192201,2026-02-19,22,01R,,,4,430,4,130,5,230,,,4-5,1090,6,4=5,560,4,4=5,170,4,1=4,100,1,1=5,110,2,4-5-1,1740,8,1=4=5,310,1
202602192202,2026-02-19,22,02R,,,1,230,1,160,4,100,,,1-4,570,2,1=4,230,1,1=4,110,1,1=2,140,2,2=4,180,4,1-4-2,1390,5,1=2=4,350,2
202602192203,2026-02-19,22,03R,,,1,520,1,240,3,130,,,1-3,830,4,1=3,560,2,1=3,210,3,1=5,280,5,3=5,190,2,1-3-5,2510,10,1=3=5,970,4
202602192204,2026-02-19,22,04R,,,3,880,3,900,1,260,,,3-1,2320,9,1=3,800,4,1=3,420,6,3=6,590,11,1=6,190,2,3-1-6,5080,20,1=3=6,950,4
202602192205,2026-02-19,22,05R,,,3,620,3,410,1,140,,,3-1,2410,11,1=3,690,4,1=3,240,5,2=3,190,4,1=2,180,2,3-1-2,5480,22,1=2=3,410,2
202602192206,2026-02-19,22,06R,,,1,280,1,100,6,190,,,1-6,960,4,1=6,510,3,1=6,190,4,1=2,150,1,2=6,250,6,1-6-2,2360,8,1=2=6,400,1
202602192207,2026-02-19,22,07R,,,1,130,1,100,2,110,,,1-2,190,1,1=2,170,1,1=2,110,1,1=6,210,6,2=6,190,3,1-2-6,530,2,1=2=6,210,1
202602192208,2026-02-19,22,08R,,,1,150,1,160,4,140,,,1-4,420,2,1=4,260,2,1=4,130,2,1=2,100,1,2=4,170,4,1-4-2,560,2,1=2=4,170,1
202602192209,2026-02-19,22,09R,,,2,790,2,150,1,100,,,2-1,1760,7,1=2,280,1,1=2,170,1,2=5,290,5,1=5,170,2,2-1-5,3470,11,1=2=5,320,1
202602192210,2026-02-19,22,10R,,,1,150,1,120,4,200,,,1-4,540,2,1=4,460,3,1=4,150,2,1=6,150,1,4=6,370,6,1-4-6,1350,4,1=4=6,1010,7
202602192211,2026-02-19,22,11R,,,1,110,1,110,3,150,,,1-3,350,1,1=3,340,2,1=3,170,3,1=5,460,6,3=5,680,9,1-3-5,2040,8,1=3=5,1430,7
202602192212,2026-02-19,22,12R,,,1,170,1,160,2,190,,,1-2,340,1,1=2,200,1,1=2,110,1,1=4,280,6,2=4,190,3,1-2-4,860,2,1=2=4,350,2
202602192001,2026-02-19,20,01R,,,5,650,5,470,2,120,,,5-2,2860,12,2=5,1130,5,2=5,200,4,1=5,170,2,1=2,150,1,5-2-1,6050,24,1=2=5,330,1
202602192002,2026-02-19,20,02R,,,5,620,5,420,2,900,,,5-2,5680,17,2=5,5680,14,2=5,1840,14,3=5,1150,9,2=3,1190,10,5-2-3,120260,109,2=3=5,8520,19
202602192003,2026-02-19,20,03R,,,3,610,3,520,4,970,,,3-4,4800,12,3=4,1060,5,3=4,570,10,1=3,210,2,1=4,240,4,3-4-1,12240,34,1=3=4,880,4
202602192004,2026-02-19,20,04R,,,1,130,1,120,2,130,,,1-2,370,1,1=2,290,1,1=2,170,2,1=3,230,3,2=3,290,6,1-2-3,1070,2,1=2=3,410,2
202602192005,2026-02-19,20,05R,,,1,130,1,100,2,130,,,1-2,290,1,1=2,340,2,1=2,170,2,1=4,180,3,2=4,560,9,1-2-4,1350,6,1=2=4,640,5
202602192006,2026-02-19,20,06R,,,2,860,2,140,1,100,,,2-1,1710,6,1=2,330,2,1=2,140,2,2=3,260,5,1=3,100,1,2-1-3,3280,14,1=2=3,280,1
202602192007,2026-02-19,20,07R,,,1,110,1,100,3,340,,,1-3,350,2,1=3,280,2,1=3,130,2,1=5,510,5,3=5,610,9,1-3-5,1690,8,1=3=5,1150,5
202602192008,2026-02-19,20,08R,,,1,120,1,100,2,140,,,1-2,260,1,1=2,230,1,1=2,170,3,1=3,140,1,2=3,350,6,1-2-3,660,1,1=2=3,300,1
202602192009,2026-02-19,20,09R,,,1,110,1,100,3,140,,,1-3,230,1,1=3,210,1,1=3,100,1,1=2,120,2,2=3,290,6,1-3-2,710,1,1=2=3,340,1
202602192010,2026-02-19,20,10R,,,1,120,1,100,2,110,,,1-2,270,1,1=2,230,1,1=2,140,1,1=5,260,3,2=5,510,11,1-2-5,1130,3,1=2=5,660,3
202602192011,2026-02-19,20,11R,,,1,120,1,100,2,120,,,1-2,270,2,1=2,240,2,1=2,110,1,1=3,130,2,2=3,200,4,1-2-3,630,1,1=2=3,280,1
202602192012,2026-02-19,20,12R,,,1,110,1,100,2,210,,,1-2,350,1,1=2,410,3,1=2,220,3,1=5,300,5,2=5,780,12,1-2-5,1680,9,1=2=5,980,6
202602191901,2026-02-19,19,01R,,,1,190,1,100,5,150,,,1-5,990,3,1=5,620,3,1=5,240,5,1=2,220,3,2=5,270,6,1-5-2,3400,8,1=2=5,740,3
202602191902,2026-02-19,19,02R,,,1,240,1,130,6,500,,,1-6,1160,4,1=6,380,2,1=6,290,3,1=4,380,6,4=6,460,10,1-6-4,3980,12,1=4=6,1310,6
202602191903,2026-02-19,19,03R,,,2,460,2,180,5,300,,,2-5,3280,10,2=5,740,4,2=5,380,5,2=4,810,8,4=5,1280,9,2-5-4,11000,35,2=4=5,1850,8
202602191904,2026-02-19,19,04R,,,6,860,6,180,1,100,,,6-1,2730,6,1=6,650,3,1=6,120,1,3=6,500,7,1=3,160,3,6-1-3,6170,16,1=3=6,670,3
202602191905,2026-02-19,19,05R,,,1,120,1,100,3,250,,,1-3,400,2,1=3,520,3,1=3,160,2,1=5,130,1,3=5,240,5,1-3-5,1030,5,1=3=5,320,1
202602191906,2026-02-19,19,06R,,,1,200,1,100,4,100,,,1-4,450,2,1=4,390,2,1=4,130,1,1=2,240,4,2=4,330,7,1-4-2,2050,4,1=2=4,710,3
202602191907,2026-02-19,19,07R,,,3,270,3,160,1,260,,,3-1,1750,9,1=3,740,2,1=3,260,7,3=5,130,1,1=5,230,6,3-1-5,3450,12,1=3=5,470,3
202602191908,2026-02-19,19,08R,,,2,290,2,120,1,110,,,2-1,600,3,1=2,200,1,1=2,130,1,2=6,420,7,1=6,350,6,2-1-6,2890,10,1=2=6,830,3
202602191909,2026-02-19,19,09R,,,1,170,1,200,2,230,,,1-2,440,2,1=2,350,2,1=2,130,1,1=4,150,2,2=4,260,6,1-2-4,860,1,1=2=4,300,1
202602191910,2026-02-19,19,10R,,,1,290,1,130,4,160,,,1-4,1350,6,1=4,620,3,1=4,230,2,1=2,500,6,2=4,1280,10,1-4-2,6250,25,1=2=4,1790,7
202602191911,2026-02-19,19,11R,,,4,550,4,900,2,430,,,4-2,5900,16,2=4,1890,7,2=4,520,8,3=4,370,6,2=3,290,5,4-2-3,22840,51,2=3=4,2540,8
202602191912,2026-02-19,19,12R,,,1,110,1,120,3,130,,,1-3,380,2,1=3,370,2,1=3,170,1,1=2,170,3,2=3,380,7,1-3-2,1400,7,1=2=3,610,3
202602191801,2026-02-19,18,01R,,,1,100,1,100,2,120,,,1-2,210,1,1=2,170,1,1=2,150,1,1=3,270,5,2=3,650,9,1-2-3,920,4,1=2=3,610,3
202602191802,2026-02-19,18,02R,,,1,150,1,100,5,300,,,1-5,700,4,1=5,600,4,1=5,310,5,1=3,260,3,3=5,560,8,1-5-3,3880,13,1=3=5,900,4
202602191803,2026-02-19,18,03R,,,1,110,1,100,3,170,,,1-3,460,3,1=3,370,3,1=3,190,4,1=4,190,2,3=4,260,6,1-3-4,1070,3,1=3=4,420,2
