レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),天候,風向,風速(m),波の高さ(cm),決まり手,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気,1着_着順,1着_艇番,1着_登録番号,1着_選手名,1着_モーター番号,1着_ボート番号,1着_展示タイム,1着_進入コース,1着_スタートタイミング,1着_レースタイム,2着_着順,2着_艇番,2着_登録番号,2着_選手名,2着_モーター番号,2着_ボート番号,2着_展示タイム,2着_進入コース,2着_スタートタイミング,2着_レースタイム,3着_着順,3着_艇番,3着_登録番号,3着_選手名,3着_モーター番号,3着_ボート番号,3着_展示タイム,3着_進入コース,3着_スタートタイミング,3着_レースタイム,4着_着順,4着_艇番,4着_登録番号,4着_選手名,4着_モーター番号,4着_ボート番号,4着_展示タイム,4着_進入コース,4着_スタートタイミング,4着_レースタイム,5着_着順,5着_艇番,5着_登録番号,5着_選手名,5着_モーター番号,5着_ボート番号,5着_展示タイム,5着_進入コース,5着_スタートタイミング,5着_レースタイム,6着_着順,6着_艇番,6着_登録番号,6着_選手名,6着_モーター番号,6着_ボート番号,6着_展示タイム,6着_進入コース,6着_スタートタイミング,6着_レースタイム
201807312101,ＢＴＳ高城オープン２０周年記念,第3日,2018/07/31,芦屋,01R,一般,1800,晴,東,7,7,差し,6,400,6,170,1,120,6-1,1670,5,1-6,230,2,1-6,130,1,2-6,190,3,1-2,200,4,6-1-2,7980,16,1-2-6,520,3,1,6,4094,中 島 真 二,5,30,6.72,5,0.18,109.5,2,1,4573,佐 藤 翼,64,12,6.77,1,0.18,110.5,3,2,4909,薮 内 瑞 希,26,14,6.8,2,0.19,113.6,4,3,4565,西 村 豪 洋,25,64,6.8,3,0.21,113.9,5,4,3207,田 村 美 和,23,26,6.88,4,0.25,,6,5,4997,濱 崎 寿里矢,51,38,6.79,6,0.18,
201807312102,ＢＴＳ高城オープン２０周年記念,第3日,2018/07/31,芦屋,02R,一般,1800,晴,東,7,7,差し,4,200,4,120,3,410,4-3,1800,7,3-4,1650,6,3-4,370,5,4-5,340,4,3-5,930,11,4-3-5,7570,22,3-4-5,1740,6,1,4,3719,辻 栄 蔵,9,17,6.81,4,0.16,109.4,2,3,3336,遠 藤 晃 司,41,40,6.8,3,0.19,111.1,3,5,4964,土 屋 南,42,29,6.71,5,0.19,112.0,4,6,3276,鈴 木 貴 司,13,61,6.83,6,0.18,113.4,5,1,4133,高 橋 正 男,49,54,6.77,1,0.19,,6,2,4897,深 見 亜由美,52,32,6.85,2,0.22,
201807312103,ＢＴＳ高城オープン２０周年記念,第3日,2018/07/31,芦屋,03R,一般,1800,晴,東,6,6,逃げ,1,140,1,110,3,160,1-3,320,1,1-3,210,1,1-3,130,1,1-2,220,3,2-3,370,7,1-3-2,1560,5,1-2-3,680,3,1,1,3022,西 山 昇 一,27,41,6.77,1,0.22,109.6,2,3,4657,江 崎 一 雄,55,71,6.79,3,0.15,111.0,3,2,3434,松 尾 宣 邦,30,25,6.85,2,0.22,112.3,4,6,4738,清 埜 翔 子,29,46,6.78,5,0.39,113.3,5,5,4471,新 田 泰 章,7,24,6.84,4,0.33,,6,4,4710,福 田 宗 平,3,15,6.75,6,0.33,
201807312104,ＢＴＳ高城オープン２０周年記念,第3日,2018/07/31,芦屋,04R,一般  進入固定,1800,晴,東,8,8,逃げ,1,110,1,100,3,110,1-3,210,1,1-3,180,1,1-3,110,1,1-4,190,3,3-4,270,5,1-3-4,790,3,1-3-4,480,2,1,1,4134,杉 山 貴 博,38,51,6.8,1,0.29,110.2,2,3,4036,金 田 諭,12,33,6.8,3,0.31,111.7,3,4,4731,間 野 兼 礼,21,65,6.84,4,0.34,113.8,4,5,4373,若 狭 奈美子,56,70,6.78,5,0.33,114.9,5,2,4596,葛 原 大 陽,50,36,6.85,2,0.36,,6,6,4918,川 島 拓 郎,4,45,6.85,6,0.35,
201807312105,ＢＴＳ高城オープン２０周年記念,第3日,2018/07/31,芦屋,05R,一般,1800,晴,東,8,8,まくり,5,2590,5,330,2,160,5-2,4190,9,2-5,730,2,2-5,150,3,1-5,150,2,1-2,100,1,5-2-1,7310,19,1-2-5,210,1,1,5,4523,中 村 辰 也,22,11,6.81,5,0.14,110.7,2,2,3613,角 谷 健 吾,36,49,6.78,2,0.26,112.2,3,1,3681,山 谷 央,6,19,6.75,1,0.32,113.3,4,6,4565,西 村 豪 洋,25,64,6.82,6,0.18,113.4,5,3,4924,中 北 涼,24,43,6.84,3,0.21,,6,4,4740,齋 藤 達 希,57,16,6.87,4,0.34,
201807312106,ＢＴＳ高城オープン２０周年記念,第3日,2018/07/31,芦屋,06R,一般,1800,晴,東,8,8,まくり,3,520,3,190,4,200,3-4,1590,7,3-4,1160,7,3-4,330,6,3-6,270,4,4-6,420,8,3-4-6,5870,25,3-4-6,1780,7,1,3,4608,荒 井 翔 伍,45,59,6.77,3,0.27,112.0,2,4,4247,齊 藤 優,28,47,6.83,4,0.21,114.1,3,6,4568,廣 瀬 真 也,43,35,6.77,6,0.16,115.1,4,1,3142,西 茂登子,39,75,6.7,1,0.35,116.8,5,5,4909,薮 内 瑞 希,26,14,6.78,5,0.15,,6,2,3629,浅 見 昌 克,54,23,6.79,2,0.32,
201807312107,ＢＴＳ高城オープン２０周年記念,第3日,2018/07/31,芦屋,07R,一般  進入固定,1800,晴,東,8,8,逃げ,1,170,1,120,5,260,1-5,1190,4,1-5,1030,3,1-5,170,2,1-2,100,1,2-5,180,3,1-5-2,2200,8,1-2-5,330,2,1,1,3501,川 上 昇 平,44,18,6.72,1,0.17,110.8,2,5,3434,松 尾 宣 邦,30,25,6.83,5,0.21,111.6,3,2,4403,木 下 大 將,40,27,6.74,2,0.18,113.3,4,6,4349,犬 童 千 秋,20,28,6.74,6,0.15,113.9,5,3,3276,鈴 木 貴 司,13,61,6.81,3,0.21,,6,4,4878,西 岡 育 未,65,72,6.81,4,0.32,
201807312108,ＢＴＳ高城オープン２０周年記念,第3日,2018/07/31,芦屋,08R,一般,1800,晴,東,8,8,,1,150,1,100,2,150,1-2,290,1,1-2,170,1,1-2,140,1,1-3,200,3,2-3,340,7,1-2-3,810,3,1-2-3,390,2,1,1,3963,原 田 秀 弥,8,58,6.8,1,0.21,111.3,2,2,4000,松 本 博 昭,10,21,6.74,2,0.26,112.2,3,3,4373,若 狭 奈美子,56,70,6.72,3,0.22,113.3,4,6,4449,中 嶋 達 也,53,13,6.7,5,0.27,114.4,5,5,4897,深 見 亜由美,52,32,6.72,6,0.32,,6,4,4094,中 島 真 二,5,30,6.67,4,0.22,
201807312109,ＢＴＳ高城オープン２０周年記念,第3日,2018/07/31,芦屋,09R,一般,1800,晴,東,8,8,まくり,5,550,5,270,3,240,5-3,2050,8,3-5,1050,5,3-5,340,5,5-6,1380,12,3-6,3210,14,5-3-6,18750,37,3-5-6,7970,14,1,5,4657,江 崎 一 雄,55,71,6.74,5,0.15,120.0,2,3,4568,廣 瀬 真 也,43,35,6.79,3,0.23,122.8,3,6,3207,田 村 美 和,23,26,6.84,6,0.27,126.4,4,2,4885,大 山 千 広,11,60,6.74,2,0.29,137.0,,,,,,,,,,,,,,,,,,,,
201807312110,ＢＴＳ高城オープン２０周年記念,第3日,2018/07/31,芦屋,10R,準優勝戦,1800,晴,東,8,8,逃げ,1,120,1,100,2,140,1-2,190,1,1-2,160,1,1-2,120,1,1-4,160,2,2-4,200,5,1-2-4,510,1,1-2-4,270,1,1,1,3613,角 谷 健 吾,36,49,6.74,1,0.15,110.7,2,2,4134,杉 山 貴 博,38,51,6.8,2,0.25,111.3,3,4,4133,高 橋 正 男,49,54,6.82,4,0.17,112.1,4,5,3501,川 上 昇 平,44,18,6.76,6,0.18,113.5,5,3,4710,福 田 宗 平,3,15,6.79,3,0.21,,6,6,3142,西 茂登子,39,56,6.75,5,0.12,
201807312111,ＢＴＳ高城オープン２０周年記念,第3日,2018/07/31,芦屋,11R,準優勝戦,1800,晴,東,8,8,逃げ,1,130,1,100,2,110,1-2,280,1,1-2,210,1,1-2,130,1,1-3,230,4,2-3,260,6,1-2-3,790,1,1-2-3,310,1,1,1,4036,金 田 諭,12,33,6.73,1,0.14,109.6,2,2,4573,佐 藤 翼,64,12,6.78,3,0.19,111.1,3,3,4471,新 田 泰 章,7,24,6.82,4,0.17,112.4,4,5,4247,齊 藤 優,28,47,6.77,6,0.18,113.9,5,4,3681,山 谷 央,6,19,6.77,5,0.16,,6,6,3963,原 田 秀 弥,8,58,6.84,2,0.11,
201807312112,ＢＴＳ高城オープン２０周年記念,第3日,2018/07/31,芦屋,12R,準優勝戦,1800,晴,東,8,8,逃げ,1,120,1,100,2,130,1-2,220,1,1-2,140,1,1-2,120,1,1-3,140,2,2-3,270,5,1-2-3,570,1,1-2-3,280,1,1,1,3719,辻 栄 蔵,9,17,6.86,1,0.14,109.1,2,2,3022,西 山 昇 一,27,41,6.76,2,0.18,110.8,3,3,4403,木 下 大 將,40,27,6.73,3,0.15,112.0,4,5,4608,荒 井 翔 伍,45,59,6.75,6,0.18,113.8,5,4,4000,松 本 博 昭,10,21,6.76,4,0.12,,6,6,4596,葛 原 大 陽,50,36,6.81,5,0.13,
201807311901,オラレ下関オープン４周年記念　山口新聞社杯,第3日,2018/07/31,下関,01R,シーモ戦,1800,晴,南東,3,3,逃げ,1,120,1,110,5,410,1-5,650,3,1-5,660,3,1-5,230,3,1-3,270,4,3-5,940,11,1-5-3,4880,17,1-3-5,1370,6,1,1,4594,谷 川 祐 一,20,50,6.76,1,0.18,112.3,2,5,3692,竹 腰 正 樹,33,25,6.82,5,0.19,113.4,3,3,3976,内 田 圭,46,69,6.82,3,0.21,115.1,4,2,4750,井 上 尚 悟,60,30,6.8,2,0.19,115.4,5,6,3372,加 藤 雅 之,45,27,6.8,6,0.26,,6,4,3592,橋 本 健 造,29,34,6.75,4,0.21,
201807311902,オラレ下関オープン４周年記念　山口新聞社杯,第3日,2018/07/31,下関,02R,予選,1800,晴,南,2,2,まくり,4,370,4,100,1,100,4-1,880,4,1-4,340,1,1-4,200,2,4-5,540,8,1-5,420,7,4-1-5,4440,15,1-4-5,930,4,1,4,4561,藤 山 翔 大,12,54,6.73,4,0.01,112.6,2,1,3283,窪 田 好 弘,18,70,6.78,1,0.18,114.1,3,5,3926,大古場 貴,63,51,6.85,5,0.09,114.5,4,6,3376,萩 原 善 行,42,33,6.86,6,0.11,115.3,5,2,4651,佐 藤 大 騎,44,63,6.76,2,0.21,,6,3,4284,山 本 良 一,22,36,6.82,3,0.07,
201807311903,オラレ下関オープン４周年記念　山口新聞社杯,第3日,2018/07/31,下関,03R,予選,1800,晴,南,2,2,まくり,5,420,5,280,6,210,5-6,900,3,5-6,610,3,5-6,150,2,2-5,130,1,2-6,190,4,5-6-2,1530,3,2-5-6,300,1,1,5,3568,木 村 光 宏,37,64,6.8,5,0.13,112.0,2,6,4205,山 口 剛,41,67,6.83,6,0.18,112.9,3,2,4009,小 林 一 樹,30,52,6.81,2,0.13,114.6,4,3,4591,坂井田 晃,39,24,6.71,3,0.19,114.6,5,1,3521,今 村 賢二郎,40,23,6.72,1,0.16,,6,4,3594,塚 原 武 之,58,45,6.83,4,0.2,
201807311904,オラレ下関オープン４周年記念　山口新聞社杯,第3日,2018/07/31,下関,04R,予選,1800,晴,南,3,3,逃げ,2,160,2,100,1,100,2-1,620,2,1-2,240,1,1-2,220,2,2-6,220,2,1-6,680,11,2-1-6,2040,5,1-2-6,630,3,1,2,4276,鈴 木 勝 博,38,15,6.79,1,0.12,118.5,2,1,2903,山 崎 毅,21,42,6.84,2,0.2,122.2,3,6,4600,井 内 将太郎,28,46,6.76,6,0.16,124.9,4,4,3624,大 石 和 彦,27,61,6.84,4,0.21,128.3,5,3,3608,森 仁 志,53,14,6.85,3,0.18,,,,,,,,,,,
201807311905,オラレ下関オープン４周年記念　山口新聞社杯,第3日,2018/07/31,下関,05R,予選  進入固定,1800,晴,南東,2,2,差し,4,150,4,100,1,100,4-1,260,1,1-4,150,1,1-4,130,2,3-4,130,1,1-3,230,4,4-1-3,550,1,1-3-4,200,1,1,4,4444,桐 生 順 平,52,43,6.79,4,0.07,111.4,2,1,4201,佐 竹 友 樹,69,13,6.77,1,0.14,112.4,3,3,2014,高 塚 清 一,26,26,6.83,3,0.08,114.0,4,5,4750,井 上 尚 悟,60,30,6.89,5,0.14,114.5,5,2,3879,中 村 格,55,37,6.84,2,0.22,,6,6,5037,田 頭 虎 親,70,22,6.84,6,0.08,
201807311906,オラレ下関オープン４周年記念　山口新聞社杯,第3日,2018/07/31,下関,06R,予選,1800,晴,南,3,3,まくり,2,130,2,120,4,420,2-4,5220,17,2-4,3860,11,2-4,310,5,2-5,240,2,4-5,1940,14,2-4-5,14330,44,2-4-5,2210,9,1,2,3872,岡 田 憲 行,51,11,6.83,2,0.27,111.9,2,4,3376,萩 原 善 行,42,33,6.86,4,0.27,114.8,3,5,3684,清 水 攻 二,36,68,6.81,5,0.22,114.9,4,6,3849,中 岡 正 彦,23,59,6.87,6,0.22,115.6,5,3,3592,橋 本 健 造,29,34,6.76,3,0.35,,6,1,3454,井 川 大 作,50,60,6.86,1,0.31,
201807311907,オラレ下関オープン４周年記念　山口新聞社杯,第3日,2018/07/31,下関,07R,ふく〜る戦,1800,晴,南,2,2,逃げ,1,170,1,120,4,200,1-4,620,2,1-4,460,2,1-4,240,3,1-5,260,4,4-5,860,9,1-4-5,1950,7,1-4-5,980,4,1,1,4515,藤 田 浩 人,16,35,6.74,1,0.16,111.5,2,4,3619,長谷川 充,35,65,6.8,4,0.19,112.1,3,5,4285,伴 将 典,14,48,6.8,5,0.21,113.9,4,2,3826,村 田 修 次,67,32,6.83,2,0.17,115.2,5,6,3976,内 田 圭,46,69,6.8,6,0.24,,6,3,3521,今 村 賢二郎,40,23,6.77,3,0.14,
201807311908,オラレ下関オープン４周年記念　山口新聞社杯,第3日,2018/07/31,下関,08R,予選,1800,晴,南,2,2,逃げ,1,200,1,110,5,220,1-5,510,2,1-5,470,3,1-5,210,4,1-2,180,2,2-5,330,6,1-5-2,1620,6,1-2-5,510,2,1,1,4104,木 下 陽 介,56,18,6.84,1,0.18,111.8,2,5,4073,大 橋 純一郎,64,49,6.79,5,0.21,113.5,3,2,3692,竹 腰 正 樹,33,25,6.87,2,0.26,115.5,4,4,4284,山 本 良 一,22,36,6.84,4,0.4,116.7,5,6,4971,秦 直 也,48,16,6.8,6,0.22,,6,3,3578,塩 田 雄 一,54,56,6.86,3,0.25,
201807311909,オラレ下関オープン４周年記念　山口新聞社杯,第3日,2018/07/31,下関,09R,予選,1800,晴,南東,2,2,逃げ,1,100,1,100,5,430,1-5,1490,5,1-5,1050,4,1-5,360,5,1-6,310,4,5-6,630,10,1-5-6,4460,14,1-5-6,2100,7,1,1,3568,木 村 光 宏,37,64,6.81,1,0.17,111.9,2,5,2014,高 塚 清 一,26,26,6.82,5,0.16,112.9,3,6,3842,星 野 太 郎,15,57,6.8,6,0.2,113.6,4,3,3703,鳥 飼 眞,24,66,6.81,3,0.18,114.7,5,4,3926,大古場 貴,63,51,6.84,4,0.22,,6,2,4021,吉 田 健太郎,59,62,6.76,2,0.18,
201807311910,オラレ下関オープン４周年記念　山口新聞社杯,第3日,2018/07/31,下関,10R,一般特賞,1800,晴,南東,2,2,差し,4,1130,4,1200,2,330,4-2,1950,6,2-4,910,3,2-4,160,3,1-4,140,2,1-2,110,1,4-2-1,4410,13,1-2-4,210,1,1,4,4600,井 内 将太郎,28,46,6.87,5,0.17,110.8,2,2,4205,山 口 剛,41,67,6.85,4,0.13,111.7,3,1,3872,岡 田 憲 行,51,11,6.91,1,0.22,114.2,4,5,3283,窪 田 好 弘,18,70,6.86,6,0.12,115.9,5,6,3619,長谷川 充,35,65,6.9,2,0.34,,6,3,3879,中 村 格,55,37,6.91,3,0.33,
201807311911,オラレ下関オープン４周年記念　山口新聞社杯,第3日,2018/07/31,下関,11R,一般特選,1800,晴,南東,2,2,,2,530,2,200,1,100,2-1,1430,5,1-2,400,2,1-2,240,3,2-3,260,5,1-3,150,1,2-1-3,3600,12,1-2-3,330,2,1,2,4102,益 田 啓 司,32,47,6.83,2,0.15,110.8,2,1,3826,村 田 修 次,67,32,6.82,1,0.18,111.5,3,3,4073,大 橋 純一郎,64,49,6.78,3,0.16,114.1,4,4,4591,坂井田 晃,39,24,6.7,4,0.16,114.1,5,5,4594,谷 川 祐 一,20,50,6.8,5,0.14,,6,6,3684,清 水 攻 二,36,68,6.74,6,0.19,
201807311912,オラレ下関オープン４周年記念　山口新聞社杯,第3日,2018/07/31,下関,12R,一般シーボー,1800,晴,南東,2,2,逃げ,1,100,1,100,4,170,1-4,280,2,1-4,230,2,1-4,170,2,1-6,420,6,4-6,440,7,1-4-6,1540,7,1-4-6,1000,5,1,1,4444,桐 生 順 平,52,43,6.74,1,0.12,111.6,2,4,3703,鳥 飼 眞,24,66,6.86,4,0.23,112.9,3,6,4276,鈴 木 勝 博,38,15,6.84,6,0.26,113.9,4,2,4515,藤 田 浩 人,16,35,6.8,2,0.19,115.1,5,5,3578,塩 田 雄 一,54,56,6.89,5,0.25,,6,3,4009,小 林 一 樹,30,52,6.81,3,0.18,
201807311701,東京スポーツグループ杯,第2日,2018/07/31,宮島,01R,ファーストＢ,1800,晴,東,2,2,逃げ,1,130,1,120,5,170,1-5,620,3,1-5,800,4,1-5,180,1,1-2,260,3,2-5,380,9,1-5-2,2110,6,1-2-5,610,4,1,1,4518,大須賀 友,29,18,6.76,1,0.09,112.1,2,5,4040,廣 瀬 将 亨,68,22,6.7,5,0.21,113.2,3,2,4374,永 田 義 紘,16,34,6.79,2,0.13,114.4,4,6,4046,谷 村 啓 司,39,30,6.71,6,0.32,115.3,5,3,3825,宮 嵜 隆太郎,62,29,6.79,3,0.13,116.6,6,4,4436,渋 谷 明 憲,22,49,6.79,4,0.19,120.1
201807311702,東京スポーツグループ杯,第2日,2018/07/31,宮島,02R,予選,1800,晴,東,2,2,逃げ,1,260,1,110,2,120,1-2,390,2,1-2,320,2,1-2,200,2,1-3,130,1,2-3,250,5,1-2-3,1050,2,1-2-3,360,1,1,1,3411,池 上 隆 行,50,48,6.8,1,0.12,112.3,2,2,4724,吉 田 祐 貴,23,21,6.74,2,0.2,113.6,3,3,4538,笠 置 博 之,70,26,6.8,3,0.21,115.6,4,5,4745,関 野 龍,30,66,6.78,4,0.14,116.6,5,4,5018,竹 下 大 樹,24,64,6.82,6,0.18,117.0,6,6,4010,越 智 照 浩,33,33,6.74,5,0.19,123.5
201807311703,東京スポーツグループ杯,第2日,2018/07/31,宮島,03R,予選,1800,晴,東,1,1,差し,4,1460,4,410,5,520,4-5,5270,18,4-5,3230,10,4-5,600,12,3-4,130,1,3-5,440,8,4-5-3,13560,50,3-4-5,1070,5,1,4,4099,吉 永 則 雄,59,54,6.75,5,0.1,111.9,2,5,3153,前 川 竜 次,44,41,6.77,2,0.15,113.9,3,3,3233,小 畑 実 成,66,37,6.8,4,0.13,114.9,4,1,4749,山 口 貢 輝,53,61,6.79,1,0.18,115.9,5,2,4250,藤 川 利 文,56,23,6.81,3,0.12,116.9,6,6,4066,東 本 勝 利,15,19,6.75,6,0.07,119.2
