レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202602270101,2026-02-27,01,01R,,backfill-from-daily,,52.9,0.0,6.62,-0.5,52.0,0.0,6.63,-0.5,52.0,0.0,6.68,0.0,52.0,0.0,6.56,0.5,52.5,0.0,6.74,0.0,52.5,0.0,6.62,0.0
202602270102,2026-02-27,01,02R,,backfill-from-daily,,52.2,0.0,6.66,0.0,52.3,0.0,6.78,-0.5,52.0,0.0,6.74,0.0,52.0,0.0,6.63,-0.5,52.6,0.0,6.69,0.0,51.5,0.5,6.76,0.0
202602270103,2026-02-27,01,03R,,backfill-from-daily,,52.1,0.0,6.74,-0.5,52.0,0.0,6.71,0.0,54.4,0.0,6.74,0.0,52.0,0.0,6.8,0.0,53.0,0.0,6.73,0.0,53.4,0.0,6.83,0.0
202602270104,2026-02-27,01,04R,,backfill-from-daily,,52.0,0.0,6.66,0.0,52.6,0.0,6.69,-0.5,52.0,0.0,6.64,-0.5,53.9,0.0,6.72,0.0,52.7,0.0,6.8,-0.5,52.5,0.0,6.79,0.0
202602270105,2026-02-27,01,05R,,backfill-from-daily,,52.0,0.0,6.66,0.0,56.0,0.0,6.63,0.0,54.6,0.0,6.66,-0.5,51.5,0.5,6.74,-0.5,56.1,0.0,6.79,0.0,52.5,0.0,6.76,0.0
202602270106,2026-02-27,01,06R,,backfill-from-daily,,50.0,2.0,6.7,-0.5,54.9,0.0,6.79,0.0,53.6,0.0,6.84,0.0,53.3,0.0,6.85,0.0,52.9,0.0,6.84,-0.5,52.4,0.0,6.77,-0.5
202602270107,2026-02-27,01,07R,,backfill-from-daily,,52.0,0.0,6.82,0.0,52.0,0.0,6.78,-0.5,53.0,0.0,6.83,0.0,52.5,0.0,6.82,0.0,52.3,0.0,6.73,-0.5,52.0,0.0,6.8,0.0
202602270108,2026-02-27,01,08R,,backfill-from-daily,,52.4,0.0,6.78,0.0,52.6,0.0,6.76,0.0,52.2,0.0,6.79,-0.5,53.4,0.0,6.85,-0.5,53.0,0.0,6.82,0.0,52.7,0.0,6.76,-0.5
202602270109,2026-02-27,01,09R,,backfill-from-daily,,52.0,0.0,6.62,0.0,52.0,0.0,6.71,-0.5,52.0,0.0,6.62,0.0,54.4,0.0,6.57,0.0,53.7,0.0,6.73,0.0,52.0,0.0,6.67,-0.5
202602270110,2026-02-27,01,10R,,backfill-from-daily,,52.0,0.0,6.73,-0.5,52.1,0.0,6.79,-0.5,53.9,0.0,6.71,-0.5,50.0,2.0,6.84,-0.5,52.0,0.0,6.75,0.5,52.0,0.0,6.85,-0.5
202602270111,2026-02-27,01,11R,,backfill-from-daily,,52.6,0.0,6.68,-0.5,53.4,0.0,6.76,-0.5,51.5,0.5,6.73,-0.5,52.3,0.0,6.81,-0.5,53.3,0.0,6.76,0.0,52.0,0.0,6.7,0.0
202602270112,2026-02-27,01,12R,,backfill-from-daily,,52.0,0.0,6.74,0.0,52.2,0.0,6.64,-0.5,52.4,0.0,6.71,-0.5,56.4,0.0,6.81,0.0,52.9,0.0,6.72,0.0,53.6,0.0,6.79,0.0
202602270201,2026-02-27,02,01R,,backfill-from-daily,,52.0,0.0,6.74,-0.5,58.9,0.0,6.83,-0.5,53.6,0.0,6.78,-0.5,59.8,0.0,6.92,-0.5,52.6,0.0,6.77,-0.5,54.5,0.0,6.9,0.0
202602270202,2026-02-27,02,02R,,backfill-from-daily,,51.5,0.5,6.77,0.0,53.1,0.0,6.85,-0.5,55.5,0.0,6.79,0.0,52.7,0.0,6.89,-0.5,56.5,0.0,6.88,0.0,58.6,0.0,6.84,-0.5
202602270203,2026-02-27,02,03R,,backfill-from-daily,,62.5,0.0,6.85,-0.5,56.2,0.0,6.83,-0.5,51.5,0.5,6.8,-0.5,52.2,0.0,6.86,-0.5,54.7,0.0,6.87,-0.5,53.3,0.0,6.79,-0.5
202602270204,2026-02-27,02,04R,,backfill-from-daily,,55.1,0.0,6.82,-0.5,52.8,0.0,6.75,-0.5,52.5,0.0,6.7,-0.5,52.3,0.0,6.88,0.0,52.0,0.0,6.8,-0.5,52.8,0.0,6.83,-0.5
202602270205,2026-02-27,02,05R,,backfill-from-daily,,53.7,0.0,6.88,-0.5,54.5,0.0,6.83,-0.5,51.5,0.5,6.81,0.0,52.0,0.0,6.81,-0.5,57.3,0.0,6.81,-0.5,52.0,0.0,6.86,0.0
202602270206,2026-02-27,02,06R,,backfill-from-daily,,52.0,0.0,6.83,-0.5,55.4,0.0,6.81,-0.5,59.8,0.0,6.99,-0.5,53.5,0.0,6.82,-0.5,52.0,0.0,6.87,-0.5,52.1,0.0,6.86,-0.5
202602270207,2026-02-27,02,07R,,backfill-from-daily,,52.5,0.0,6.86,0.0,52.0,0.0,6.7,-0.5,58.9,0.0,6.96,-0.5,52.0,0.0,6.8,-0.5,58.6,0.0,6.85,-0.5,52.2,0.0,6.86,-0.5
202602270208,2026-02-27,02,08R,,backfill-from-daily,,52.5,0.0,6.84,-0.5,52.8,0.0,6.76,-0.5,52.0,0.0,6.78,0.0,53.3,0.0,6.83,-0.5,50.0,2.0,6.86,-0.5,53.1,0.0,6.94,0.0
202602270209,2026-02-27,02,09R,,backfill-from-daily,,52.6,0.0,6.86,-0.5,54.7,0.0,6.81,-0.5,53.7,0.0,6.93,-0.5,52.0,0.0,6.86,0.0,52.8,0.0,6.87,-0.5,52.7,0.0,6.88,0.0
202602270210,2026-02-27,02,10R,,backfill-from-daily,,57.1,0.0,6.8,-0.5,53.2,0.0,6.85,-0.5,50.5,1.5,6.76,-0.5,52.5,0.0,6.73,-0.5,55.8,0.0,6.88,-0.5,51.0,1.0,6.88,-0.5
202602270211,2026-02-27,02,11R,,backfill-from-daily,,52.0,0.0,6.72,-0.5,52.0,0.0,6.9,-0.5,52.1,0.0,6.9,-0.5,53.6,0.0,6.85,0.0,52.0,0.0,6.81,0.0,52.0,0.0,6.93,-0.5
202602270212,2026-02-27,02,12R,,backfill-from-daily,,52.0,0.0,6.76,-0.5,50.0,2.0,6.78,-0.5,52.0,0.0,6.83,0.0,52.5,0.0,6.86,0.0,55.4,0.0,6.7,0.5,56.2,0.0,6.8,-0.5
202602270801,2026-02-27,08,01R,,backfill-from-daily,,53.1,0.0,6.78,0.0,45.0,2.0,6.79,0.0,49.3,0.0,6.79,-0.5,45.5,1.5,6.74,-0.5,52.0,0.0,6.77,-0.5,52.5,0.0,6.77,0.0
202602270802,2026-02-27,08,02R,,backfill-from-daily,,53.0,0.0,6.81,0.0,52.0,0.0,6.75,0.0,50.5,1.5,6.7,0.0,59.0,0.0,6.8,-0.5,53.0,0.0,6.78,0.0,52.0,0.0,6.77,0.0
202602270803,2026-02-27,08,03R,,backfill-from-daily,,52.0,0.0,6.68,0.0,51.5,0.5,6.77,-0.5,52.0,0.0,6.82,-0.5,52.1,0.0,6.77,0.0,54.0,0.0,6.8,0.0,52.1,0.0,6.84,0.0
202602270804,2026-02-27,08,04R,,backfill-from-daily,,46.5,0.5,6.75,-0.5,52.8,0.0,6.8,0.0,53.0,0.0,6.76,-0.5,55.3,0.0,6.8,-0.5,52.0,0.0,6.76,0.0,52.1,0.0,6.81,0.0
202602270805,2026-02-27,08,05R,,backfill-from-daily,,52.3,0.0,6.75,0.0,52.0,0.0,6.69,-0.5,52.9,0.0,6.74,0.0,52.0,0.0,6.72,0.0,54.0,0.0,6.83,-0.5,52.0,0.0,6.81,0.0
202602270806,2026-02-27,08,06R,,backfill-from-daily,,53.3,0.0,6.77,0.0,49.3,0.0,6.79,-0.5,51.7,0.0,6.79,-0.5,53.6,0.0,6.74,0.0,52.0,0.0,6.74,0.0,52.7,0.0,6.74,-0.5
202602270807,2026-02-27,08,07R,,backfill-from-daily,,52.0,0.0,6.81,0.0,52.0,0.0,6.72,0.0,53.2,0.0,6.81,-0.5,45.0,2.0,6.77,-0.5,47.5,0.0,6.79,-0.5,50.5,1.5,6.68,0.0
202602270808,2026-02-27,08,08R,,backfill-from-daily,,52.0,0.0,6.81,0.0,51.0,1.0,6.76,-0.5,50.6,0.0,6.82,-0.5,49.3,0.0,6.78,0.0,52.0,0.0,6.8,0.0,52.0,0.0,6.85,-0.5
202602270809,2026-02-27,08,09R,,backfill-from-daily,,51.5,0.5,6.77,0.0,52.1,0.0,6.77,0.0,52.0,0.0,6.74,-0.5,52.0,0.0,6.76,-0.5,59.0,0.0,6.86,0.0,54.0,0.0,6.79,0.0
202602270810,2026-02-27,08,10R,,backfill-from-daily,,52.9,0.0,6.73,0.0,52.0,0.0,6.7,0.0,51.5,0.5,6.73,-0.5,53.0,0.0,6.74,-0.5,53.6,0.0,6.73,0.0,45.5,1.5,6.68,-0.5
202602270811,2026-02-27,08,11R,,backfill-from-daily,,52.7,0.0,6.77,-0.5,52.1,0.0,6.81,0.0,52.7,0.0,6.74,-0.5,52.0,0.0,6.84,0.0,53.1,0.0,6.81,0.0,52.0,0.0,6.72,0.5
202602270812,2026-02-27,08,12R,,backfill-from-daily,,53.4,0.0,6.82,-0.5,52.7,0.0,6.82,0.0,52.0,0.0,6.82,0.0,51.0,1.0,6.77,-0.5,53.3,0.0,6.83,0.0,53.9,0.0,6.85,-0.5
202602271201,2026-02-27,12,01R,,backfill-from-daily,,53.9,0.0,6.86,0.0,52.9,0.0,6.86,0.0,54.6,0.0,6.9,-0.5,55.1,0.0,6.92,-0.5,54.3,0.0,6.85,0.0,52.4,0.0,6.89,-0.5
202602271202,2026-02-27,12,02R,,backfill-from-daily,,52.4,0.0,6.86,-0.5,54.7,0.0,6.92,-0.5,51.5,0.5,6.87,-0.5,52.0,0.0,6.88,-0.5,52.1,0.0,6.8,-0.5,52.0,0.0,6.71,1.0
202602271203,2026-02-27,12,03R,,backfill-from-daily,,52.9,0.0,6.83,-0.5,52.3,0.0,6.79,-0.5,52.6,0.0,6.87,-0.5,55.1,0.0,6.89,-0.5,52.0,0.0,6.88,-0.5,52.5,0.0,6.82,-0.5
202602271205,2026-02-27,12,05R,,backfill-from-daily,,51.0,1.0,6.81,-0.5,52.8,0.0,6.87,-0.5,54.3,0.0,6.87,-0.5,53.9,0.0,6.9,-0.5,52.8,0.0,6.9,-0.5,52.2,0.0,6.83,-0.5
202602271206,2026-02-27,12,06R,,backfill-from-daily,,52.0,0.0,6.83,-0.5,52.2,0.0,6.84,-0.5,52.7,0.0,6.87,0.0,55.1,0.0,6.84,-0.5,54.6,0.0,6.88,-0.5,52.0,0.0,6.87,-0.5
202602271207,2026-02-27,12,07R,,backfill-from-daily,,52.2,0.0,6.83,-0.5,52.0,0.0,6.81,-0.5,55.3,0.0,6.88,-0.5,54.4,0.0,6.86,-0.5,57.1,0.0,6.88,0.0,54.5,0.0,6.91,-0.5
202602271208,2026-02-27,12,08R,,backfill-from-daily,,52.0,0.0,6.81,-0.5,52.0,0.0,6.83,-0.5,59.2,0.0,6.95,-0.5,51.5,0.5,6.92,-0.5,52.0,0.0,6.87,-0.5,52.9,0.0,6.89,-0.5
202602271209,2026-02-27,12,09R,,backfill-from-daily,,52.0,0.0,6.8,-0.5,51.0,1.0,6.83,-0.5,52.4,0.0,6.88,-0.5,52.3,0.0,6.87,-0.5,52.0,0.0,6.91,-0.5,53.9,0.0,6.91,0.0
