レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202602080101,2026-02-08,01,01R,,backfill-from-daily,,57.8,0.0,6.92,-0.5,54.0,0.0,6.76,0.0,52.6,0.0,6.93,0.0,55.5,0.0,6.78,0.0,52.0,0.0,6.78,0.0,52.3,0.0,6.93,0.0
202602080102,2026-02-08,01,02R,,backfill-from-daily,,58.6,0.0,6.95,0.5,52.0,0.0,6.81,0.0,52.2,0.0,6.82,0.0,52.0,0.0,6.89,0.0,52.0,0.0,6.96,0.5,52.8,0.0,6.86,0.0
202602080103,2026-02-08,01,03R,,backfill-from-daily,,54.6,0.0,6.82,-0.5,55.9,0.0,6.91,0.0,52.9,0.0,6.92,0.0,55.8,0.0,7.0,0.0,52.0,0.0,6.86,0.0,53.9,0.0,6.82,0.0
202602080104,2026-02-08,01,04R,,backfill-from-daily,,52.0,0.0,6.76,0.0,53.2,0.0,6.83,0.0,58.2,0.0,6.9,0.0,52.0,0.0,6.83,0.0,52.2,0.0,6.76,0.0,52.0,0.0,6.89,0.5
202602080105,2026-02-08,01,05R,,backfill-from-daily,,52.0,0.0,6.78,0.0,52.4,0.0,6.75,0.0,52.4,0.0,6.87,0.0,52.0,0.0,6.88,0.0,54.9,0.0,6.89,-0.5,54.6,0.0,6.88,0.0
202602080106,2026-02-08,01,06R,,backfill-from-daily,,52.5,0.0,6.78,0.0,53.0,0.0,6.93,0.0,52.0,0.0,6.84,0.0,52.0,0.0,6.94,0.0,52.3,0.0,6.94,0.0,52.0,0.0,6.82,1.0
202602080107,2026-02-08,01,07R,,backfill-from-daily,,53.6,0.0,6.82,0.0,52.2,0.0,6.93,0.0,52.0,0.0,6.93,0.0,52.9,0.0,6.96,0.0,57.8,0.0,6.85,0.0,52.0,0.0,6.85,0.0
202602080108,2026-02-08,01,08R,,backfill-from-daily,,52.0,0.0,6.78,0.0,52.0,0.0,6.83,0.0,54.0,0.0,6.84,0.0,52.8,0.0,6.91,0.0,52.2,0.0,6.85,0.0,52.2,0.0,6.82,0.0
202602080109,2026-02-08,01,09R,,backfill-from-daily,,55.5,0.0,6.73,0.0,52.0,0.0,6.8,0.0,52.0,0.0,6.83,0.5,53.9,0.0,6.66,0.0,52.4,0.0,6.74,0.0,52.8,0.0,6.83,0.0
202602080110,2026-02-08,01,10R,,backfill-from-daily,,54.9,0.0,6.86,-0.5,52.6,0.0,6.88,-0.5,55.8,0.0,6.75,0.0,52.5,0.0,6.92,0.0,53.2,0.0,6.78,0.0,52.0,0.0,6.75,0.0
202602080111,2026-02-08,01,11R,,backfill-from-daily,,52.4,0.0,6.89,0.0,50.5,1.5,6.82,0.0,53.6,0.0,6.92,0.0,52.7,0.0,6.81,0.0,52.4,0.0,6.71,0.0,58.2,0.0,6.79,0.0
202602080112,2026-02-08,01,12R,,backfill-from-daily,,52.0,0.0,6.91,0.0,54.9,0.0,6.83,0.0,52.0,0.0,6.95,0.0,52.0,0.0,6.96,0.0,52.0,0.0,6.81,0.0,55.9,0.0,7.05,0.0
202602080201,2026-02-08,02,01R,,backfill-from-daily,,45.0,2.0,6.69,-0.5,52.0,0.0,6.87,-0.5,51.0,1.0,6.97,-0.5,52.5,0.0,6.98,-0.5,47.0,0.0,6.86,0.5,52.0,0.0,6.86,-0.5
202602080202,2026-02-08,02,02R,,backfill-from-daily,,45.5,1.5,6.8,-0.5,54.7,0.0,6.83,-0.5,52.5,0.0,6.78,-0.5,52.5,0.0,6.89,-0.5,44.0,3.0,6.83,-0.5,52.3,0.0,6.82,-0.5
202602080203,2026-02-08,02,03R,,backfill-from-daily,,52.2,0.0,6.69,0.0,53.6,0.0,6.74,-0.5,56.5,0.0,6.81,-0.5,52.0,0.0,6.78,-0.5,52.0,0.0,6.81,0.0,52.2,0.0,6.82,-0.5
202602080204,2026-02-08,02,04R,,backfill-from-daily,,53.1,0.0,6.66,-0.5,52.6,0.0,6.78,0.0,52.0,0.0,6.8,-0.5,52.1,0.0,6.76,-0.5,53.8,0.0,6.71,-0.5,50.0,2.0,6.75,-0.5
202602080205,2026-02-08,02,05R,,backfill-from-daily,,52.1,0.0,6.71,-0.5,50.7,0.0,6.92,0.0,52.4,0.0,6.85,-0.5,52.0,0.0,6.75,-0.5,57.0,0.0,6.85,-0.5,51.0,1.0,6.92,-0.5
202602080206,2026-02-08,02,06R,,backfill-from-daily,,44.0,3.0,6.75,-0.5,53.9,0.0,6.87,-0.5,52.4,0.0,6.87,0.0,52.0,0.0,6.84,-0.5,52.0,0.0,6.8,0.0,52.0,0.0,6.8,-0.5
