レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202602210301,2026-02-21,03,01R,,backfill-from-daily,,52.0,0.0,6.63,0.5,52.0,0.0,6.73,0.5,52.3,0.0,6.67,0.5,52.0,0.0,6.63,0.5,52.0,0.0,6.84,-0.5,52.0,0.0,6.72,0.5
202602210302,2026-02-21,03,02R,,backfill-from-daily,,54.5,0.0,6.71,0.5,55.0,0.0,6.75,0.5,52.4,0.0,6.63,0.0,54.3,0.0,6.74,0.0,55.8,0.0,6.84,0.0,52.8,0.0,6.73,0.5
202602210303,2026-02-21,03,03R,,backfill-from-daily,,52.0,0.0,6.66,1.0,52.2,0.0,6.75,0.5,52.7,0.0,6.67,0.5,54.7,0.0,6.76,0.5,54.0,0.0,6.75,-0.5,52.0,0.0,6.74,1.0
202602210304,2026-02-21,03,04R,,backfill-from-daily,,52.0,0.0,6.73,0.5,53.2,0.0,6.68,0.0,52.0,0.0,6.81,0.0,53.9,0.0,6.72,0.5,52.0,0.0,6.73,0.0,52.1,0.0,6.66,0.5
202602210305,2026-02-21,03,05R,,backfill-from-daily,,52.0,0.0,6.67,0.5,53.4,0.0,6.73,0.5,52.0,0.0,6.73,0.5,52.0,0.0,6.79,0.0,52.0,0.0,6.84,0.0,52.8,0.0,6.83,0.5
202602210306,2026-02-21,03,06R,,backfill-from-daily,,52.3,0.0,6.72,0.5,53.2,0.0,6.72,0.5,52.0,0.0,6.69,0.5,52.4,0.0,6.65,0.0,51.0,1.0,6.88,0.0,53.0,0.0,6.78,0.5
202602210307,2026-02-21,03,07R,,backfill-from-daily,,52.4,0.0,6.77,1.0,52.1,0.0,6.61,1.5,52.0,0.0,6.8,0.5,54.0,0.0,6.79,0.0,54.7,0.0,6.82,0.5,52.0,0.0,6.75,0.5
202602210308,2026-02-21,03,08R,,backfill-from-daily,,52.3,0.0,6.73,0.0,52.0,0.0,6.81,0.5,52.2,0.0,6.79,0.5,52.4,0.0,6.55,0.5,52.0,0.0,6.81,0.5,53.0,0.0,6.82,0.0
202602210309,2026-02-21,03,09R,,backfill-from-daily,,52.9,0.0,6.72,0.0,54.0,0.0,6.85,-0.5,52.8,0.0,6.84,0.5,54.5,0.0,6.83,0.5,52.0,0.0,6.74,0.5,52.0,0.0,6.84,0.0
202602210310,2026-02-21,03,10R,,backfill-from-daily,,54.3,0.0,6.73,0.0,52.0,0.0,6.75,0.0,52.0,0.0,6.89,-0.5,52.0,0.0,6.72,0.5,52.0,0.0,6.75,0.0,52.0,0.0,6.79,0.5
202602210311,2026-02-21,03,11R,,backfill-from-daily,,52.5,0.0,6.6,0.0,52.0,0.0,6.77,0.5,52.0,0.0,6.78,0.5,54.1,0.0,6.79,1.0,52.1,0.0,6.8,0.5,52.1,0.0,6.82,1.0
202602210312,2026-02-21,03,12R,,backfill-from-daily,,53.4,0.0,6.71,0.0,52.0,0.0,6.75,0.0,52.0,0.0,6.9,0.5,53.2,0.0,6.64,0.5,52.4,0.0,6.84,1.0,55.8,0.0,6.93,0.0
202602210401,2026-02-21,04,01R,,backfill-from-daily,,46.0,1.0,6.75,-0.5,43.0,4.0,6.78,-0.5,51.8,0.0,6.8,-0.5,48.7,0.0,6.81,-0.5,49.5,0.0,6.81,0.0,49.6,0.0,6.89,0.0
202602210402,2026-02-21,04,02R,,backfill-from-daily,,55.3,0.0,6.8,-0.5,52.0,0.0,6.79,-0.5,52.8,0.0,6.74,-0.5,52.0,0.0,6.78,-0.5,51.0,1.0,6.85,-0.5,52.0,0.0,6.77,-0.5
202602210403,2026-02-21,04,03R,,backfill-from-daily,,52.0,0.0,6.86,0.0,55.0,0.0,6.75,-0.5,52.0,0.0,6.82,-0.5,52.6,0.0,6.86,0.0,53.5,0.0,6.88,-0.5,52.8,0.0,6.77,-0.5
202602210404,2026-02-21,04,04R,,backfill-from-daily,,55.0,0.0,6.74,-0.5,54.4,0.0,6.64,-0.5,53.4,0.0,6.83,-0.5,52.0,0.0,6.71,0.0,57.5,0.0,6.74,-0.5,56.3,0.0,6.79,0.0
202602210405,2026-02-21,04,05R,,backfill-from-daily,,51.5,0.5,6.76,0.0,53.9,0.0,6.77,-0.5,52.0,0.0,6.76,-0.5,52.9,0.0,6.78,-0.5,50.5,1.5,6.87,0.0,52.3,0.0,6.8,0.0
202602210406,2026-02-21,04,06R,,backfill-from-daily,,52.0,0.0,6.81,0.0,52.9,0.0,6.9,-0.5,52.6,0.0,6.94,-0.5,52.0,0.0,6.84,-0.5,53.2,0.0,6.82,0.0,49.5,0.0,6.88,0.0
202602210407,2026-02-21,04,07R,,backfill-from-daily,,51.8,0.0,6.78,-0.5,51.0,1.0,6.81,-0.5,56.0,0.0,6.91,-0.5,56.7,0.0,6.91,-0.5,53.6,0.0,6.93,-0.5,50.0,2.0,6.93,0.0
202602210408,2026-02-21,04,08R,,backfill-from-daily,,52.0,0.0,6.76,-0.5,52.0,0.0,6.81,-0.5,52.0,0.0,6.89,0.0,52.1,0.0,6.75,0.0,53.4,0.0,6.93,-0.5,48.7,0.0,6.86,0.0
202602210409,2026-02-21,04,09R,,backfill-from-daily,,52.8,0.0,6.78,-0.5,52.8,0.0,6.78,-0.5,53.9,0.0,6.86,-0.5,43.0,4.0,6.81,-0.5,55.0,0.0,6.9,-0.5,52.0,0.0,6.88,0.0
202602210410,2026-02-21,04,10R,,backfill-from-daily,,52.4,0.0,6.76,-0.5,55.0,0.0,6.82,-0.5,53.5,0.0,6.88,-0.5,46.0,1.0,6.82,0.0,52.9,0.0,6.89,-0.5,53.2,0.0,6.83,0.0
202602210411,2026-02-21,04,11R,,backfill-from-daily,,52.9,0.0,6.85,-0.5,56.7,0.0,6.8,-0.5,54.4,0.0,6.77,-0.5,52.0,0.0,6.84,-0.5,55.3,0.0,6.78,0.0,52.0,0.0,6.81,-0.5
202602210412,2026-02-21,04,12R,,backfill-from-daily,,52.6,0.0,6.85,-0.5,56.3,0.0,6.84,-0.5,53.6,0.0,6.8,0.0,52.0,0.0,6.75,-0.5,51.5,0.5,6.69,0.0,52.6,0.0,6.88,0.0
