レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202602230301,2026-02-23,03,01R,,backfill-from-daily,,,,,,,,,,,,,,,,,,,,,,,,,
202602230302,2026-02-23,03,02R,,backfill-from-daily,,,,,,,,,,,,,,,,,,,,,,,,,
202602230303,2026-02-23,03,03R,,backfill-from-daily,,,,,,,,,,,,,,,,,,,,,,,,,
202602230304,2026-02-23,03,04R,,backfill-from-daily,,,,,,,,,,,,,,,,,,,,,,,,,
202602230305,2026-02-23,03,05R,,backfill-from-daily,,,,,,,,,,,,,,,,,,,,,,,,,
202602230306,2026-02-23,03,06R,,backfill-from-daily,,,,,,,,,,,,,,,,,,,,,,,,,
202602230307,2026-02-23,03,07R,,backfill-from-daily,,,,,,,,,,,,,,,,,,,,,,,,,
202602230308,2026-02-23,03,08R,,backfill-from-daily,,,,,,,,,,,,,,,,,,,,,,,,,
202602230309,2026-02-23,03,09R,,backfill-from-daily,,,,,,,,,,,,,,,,,,,,,,,,,
202602230310,2026-02-23,03,10R,,backfill-from-daily,,,,,,,,,,,,,,,,,,,,,,,,,
202602230311,2026-02-23,03,11R,,backfill-from-daily,,,,,,,,,,,,,,,,,,,,,,,,,
202602230312,2026-02-23,03,12R,,backfill-from-daily,,,,,,,,,,,,,,,,,,,,,,,,,
202602230401,2026-02-23,04,01R,,backfill-from-daily,,52.0,0.0,6.93,0.0,57.9,0.0,7.02,0.0,52.0,0.0,6.91,0.5,51.5,0.5,7.07,0.0,54.6,0.0,7.06,0.0,46.0,1.0,7.0,0.0
202602230402,2026-02-23,04,02R,,backfill-from-daily,,52.0,0.0,6.99,0.0,53.5,0.0,7.02,0.0,52.1,0.0,7.0,0.0,54.4,0.0,6.92,0.0,52.0,0.0,7.12,0.0,54.2,0.0,7.13,0.0
202602230403,2026-02-23,04,03R,,backfill-from-daily,,54.7,0.0,6.98,0.0,52.7,0.0,7.05,-0.5,52.0,0.0,6.94,0.0,48.9,0.0,6.99,0.5,52.4,0.0,6.91,0.0,52.8,0.0,7.0,0.0
202602230404,2026-02-23,04,04R,,backfill-from-daily,,53.5,0.0,7.09,0.0,51.5,0.5,6.95,0.0,52.3,0.0,7.06,0.0,52.9,0.0,7.02,0.0,52.1,0.0,6.97,0.0,52.0,0.0,6.91,0.0
202602230405,2026-02-23,04,05R,,backfill-from-daily,,52.7,0.0,7.16,-0.5,54.4,0.0,6.98,0.0,55.0,0.0,6.94,0.0,51.0,1.0,6.89,0.0,52.0,0.0,6.91,0.0,49.4,0.0,6.99,0.0
202602230406,2026-02-23,04,06R,,backfill-from-daily,,52.0,0.0,7.07,0.0,54.2,0.0,7.2,0.0,51.5,0.5,7.32,0.0,52.0,0.0,7.09,0.0,51.7,0.0,7.19,0.0,50.5,1.5,7.34,0.5
202602230407,2026-02-23,04,07R,,backfill-from-daily,,52.5,0.0,6.94,0.0,52.0,0.0,6.99,0.0,53.5,0.0,7.0,0.0,54.6,0.0,6.99,0.0,43.5,3.5,7.01,-0.5,49.0,0.0,7.01,0.5
202602230408,2026-02-23,04,08R,,backfill-from-daily,,54.4,0.0,6.99,0.0,52.0,0.0,7.09,0.0,46.0,1.0,7.05,0.0,56.3,0.0,6.86,0.0,52.3,0.0,7.02,0.0,48.9,0.0,6.98,0.5
202602230409,2026-02-23,04,09R,,backfill-from-daily,,56.4,0.0,7.02,0.0,52.1,0.0,6.99,0.0,51.0,1.0,6.99,0.0,54.7,0.0,7.04,0.0,52.1,0.0,7.09,0.0,52.0,0.0,6.97,0.5
202602230410,2026-02-23,04,10R,,backfill-from-daily,,52.7,0.0,7.07,-0.5,52.7,0.0,7.14,-0.5,52.9,0.0,7.12,0.0,52.1,0.0,7.06,0.0,50.5,1.5,7.09,0.5,52.0,0.0,7.09,0.0
202602230411,2026-02-23,04,11R,,backfill-from-daily,,52.3,0.0,6.9,0.0,52.0,0.0,6.92,0.0,52.8,0.0,6.96,0.0,53.9,0.0,6.94,0.0,52.0,0.0,6.93,0.0,51.5,0.5,7.05,0.0
202602230412,2026-02-23,04,12R,,backfill-from-daily,,56.3,0.0,7.0,0.0,52.5,0.0,6.91,0.0,52.4,0.0,6.93,0.0,51.7,0.0,6.95,0.0,52.0,0.0,6.85,0.0,55.0,0.0,6.89,0.0
202602230501,2026-02-23,05,01R,,backfill-from-daily,,55.4,0.0,6.72,-0.5,52.0,0.0,6.75,-0.5,54.1,0.0,6.73,-0.5,52.0,0.0,6.71,0.0,59.7,0.0,6.79,-0.5,52.5,0.0,6.82,-0.5
202602230502,2026-02-23,05,02R,,backfill-from-daily,,52.9,0.0,6.73,-0.5,52.6,0.0,6.7,-0.5,56.3,0.0,6.78,-0.5,52.4,0.0,6.71,-0.5,53.5,0.0,6.75,-0.5,55.0,0.0,6.7,-0.5
202602230503,2026-02-23,05,03R,,backfill-from-daily,,51.5,0.5,6.71,-0.5,52.2,0.0,6.74,-0.5,56.3,0.0,6.77,-0.5,52.0,0.0,6.74,-0.5,53.9,0.0,6.77,-0.5,53.1,0.0,6.76,0.0
202602230504,2026-02-23,05,04R,,backfill-from-daily,,53.6,0.0,6.69,-0.5,52.5,0.0,6.73,-0.5,52.2,0.0,6.71,-0.5,51.5,0.5,6.76,0.0,52.0,0.0,6.77,-0.5,51.0,1.0,6.85,-0.5
202602230505,2026-02-23,05,05R,,backfill-from-daily,,54.4,0.0,6.71,-0.5,52.4,0.0,6.7,-0.5,53.1,0.0,6.74,-0.5,59.7,0.0,6.85,-0.5,52.2,0.0,6.75,-0.5,54.3,0.0,6.69,-0.5
202602230506,2026-02-23,05,06R,,backfill-from-daily,,52.0,0.0,6.72,-0.5,55.4,0.0,6.69,-0.5,53.0,0.0,6.73,0.0,53.0,0.0,6.73,-0.5,56.3,0.0,6.79,-0.5,51.5,0.5,6.73,0.0
202602230507,2026-02-23,05,07R,,backfill-from-daily,,53.6,0.0,6.73,-0.5,52.4,0.0,6.67,0.0,55.0,0.0,6.67,-0.5,52.5,0.0,6.81,-0.5,56.3,0.0,6.8,-0.5,51.5,0.5,6.74,-0.5
202602230508,2026-02-23,05,08R,,backfill-from-daily,,52.2,0.0,6.72,-0.5,52.7,0.0,6.78,-0.5,52.5,0.0,6.76,-0.5,53.1,0.0,6.79,0.0,52.6,0.0,6.81,-0.5,52.6,0.0,6.73,0.0
202602230509,2026-02-23,05,09R,,backfill-from-daily,,52.0,0.0,6.76,0.0,52.0,0.0,6.71,-0.5,51.0,1.0,6.81,-0.5,53.9,0.0,6.79,-0.5,51.5,0.5,6.82,0.0,54.4,0.0,6.69,-0.5
202602230510,2026-02-23,05,10R,,backfill-from-daily,,53.0,0.0,6.76,0.0,51.0,1.0,6.76,-0.5,52.0,0.0,6.82,-0.5,52.8,0.0,6.7,-0.5,51.5,0.5,6.71,-0.5,52.2,0.0,6.61,0.0
202602230511,2026-02-23,05,11R,,backfill-from-daily,,53.5,0.0,6.69,-0.5,53.9,0.0,6.66,0.0,52.0,0.0,6.74,-0.5,52.4,0.0,6.65,0.0,53.6,0.0,6.72,-0.5,52.4,0.0,6.65,0.5
202602230512,2026-02-23,05,12R,,backfill-from-daily,,53.1,0.0,6.77,-0.5,51.5,0.5,6.7,-0.5,52.7,0.0,6.81,-0.5,51.5,0.5,6.74,-0.5,52.0,0.0,6.73,-0.5,51.5,0.5,,
202602230601,2026-02-23,06,01R,,backfill-from-daily,,53.5,0.0,6.88,0.0,53.7,0.0,6.83,-0.5,53.7,0.0,6.93,-0.5,55.5,0.0,6.92,0.0,52.8,0.0,6.91,0.0,59.3,0.0,6.88,-0.5
202602230602,2026-02-23,06,02R,,backfill-from-daily,,53.3,0.0,6.74,0.0,57.7,0.0,6.82,-0.5,47.2,0.0,6.79,0.0,55.2,0.0,6.75,-0.5,48.7,0.0,6.76,0.0,55.5,0.0,6.73,-0.5
202602230603,2026-02-23,06,03R,,backfill-from-daily,,52.0,0.0,6.78,-0.5,47.6,0.0,6.7,-0.5,53.0,0.0,6.75,-0.5,53.3,0.0,6.75,-0.5,52.7,0.0,6.7,0.0,55.5,0.0,6.69,0.0
202602230604,2026-02-23,06,04R,,backfill-from-daily,,52.0,0.0,6.82,0.0,53.9,0.0,6.81,0.0,53.1,0.0,6.86,-0.5,54.4,0.0,6.85,0.0,52.0,0.0,6.85,-0.5,60.0,0.0,6.85,-0.5
202602230605,2026-02-23,06,05R,,backfill-from-daily,,54.8,0.0,6.81,-0.5,52.0,0.0,6.85,0.0,52.2,0.0,6.71,-0.5,59.3,0.0,6.89,-0.5,45.0,2.0,6.74,0.0,52.2,0.0,6.8,0.0
