レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202607270101,2026-07-27,01,1R,daily,67.18,24.15,40.36,8.94,50.93,6.19,50.0,10.39,50.0,4.48,54.16,48.68,17.5,42.32,9.37,56.06,6.82,50.0,10.39,50.0,4.48,48.56,50.87,18.29,44.28,9.81,44.68,5.43,50.0,10.39,50.0,4.48,48.4,50.2,18.04,46.24,10.24,51.07,6.21,50.0,10.39,50.0,4.48,49.37,46.88,16.85,44.28,9.81,50.86,6.19,50.0,10.39,50.0,4.48,47.71,35.49,12.76,38.4,8.51,53.68,6.53,50.0,10.39,50.0,4.48,42.66
202607270101,2026-07-27,01,1R,realtime,67.18,24.15,40.36,8.94,52.44,6.38,72.63,15.09,42.14,3.77,58.34,48.68,17.5,42.32,9.37,49.93,6.07,44.1,9.16,42.95,3.85,45.96,50.87,18.29,44.28,9.81,45.47,5.53,47.26,9.82,39.73,3.56,47.01,50.2,18.04,46.24,10.24,49.54,6.03,35.64,7.41,63.76,5.71,47.43,46.88,16.85,44.28,9.81,49.23,5.99,41.01,8.52,53.24,4.77,45.94,35.49,12.76,38.4,8.51,52.64,6.4,59.35,12.33,58.16,5.21,45.21
202607270102,2026-07-27,01,2R,daily,67.18,24.15,40.36,8.94,32.58,3.96,50.0,10.39,50.0,4.48,51.92,48.68,17.5,44.28,9.81,46.05,5.6,50.0,10.39,50.0,4.48,47.78,50.87,18.29,42.32,9.37,67.35,8.19,50.0,10.39,50.0,4.48,50.72,50.2,18.04,42.32,9.37,26.55,3.23,50.0,10.39,50.0,4.48,45.52,46.88,16.85,46.24,10.24,22.54,2.74,50.0,10.39,50.0,4.48,44.71,35.49,12.76,50.16,11.11,36.35,4.42,50.0,10.39,50.0,4.48,43.16
202607270102,2026-07-27,01,2R,realtime,67.18,24.15,40.36,8.94,37.65,4.58,60.41,12.55,43.83,3.93,54.15,48.68,17.5,44.28,9.81,46.97,5.71,66.8,13.88,47.21,4.23,51.13,50.87,18.29,42.32,9.37,68.54,8.34,51.75,10.76,35.6,3.19,49.94,50.2,18.04,42.32,9.37,40.83,4.97,47.03,9.77,61.89,5.54,47.7,46.88,16.85,46.24,10.24,37.39,4.55,30.66,6.37,51.9,4.65,42.66,35.49,12.76,50.16,11.11,43.09,5.24,43.36,9.01,59.54,5.33,43.45
202607270103,2026-07-27,01,3R,daily,67.18,24.15,42.32,9.37,55.29,6.72,50.0,10.39,50.0,4.48,55.12,48.68,17.5,54.08,11.98,55.47,6.75,50.0,10.39,50.0,4.48,51.09,50.87,18.29,44.28,9.81,41.83,5.09,50.0,10.39,50.0,4.48,48.05,50.2,18.04,44.28,9.81,48.17,5.86,50.0,10.39,50.0,4.48,48.58,46.88,16.85,46.24,10.24,55.43,6.74,50.0,10.39,50.0,4.48,48.71,35.49,12.76,42.32,9.37,51.78,6.3,50.0,10.39,50.0,4.48,43.3
202607270103,2026-07-27,01,3R,realtime,67.18,24.15,42.32,9.37,58.11,7.07,47.45,9.86,43.83,3.93,54.38,48.68,17.5,54.08,11.98,54.76,6.66,58.95,12.25,47.21,4.23,52.62,50.87,18.29,44.28,9.81,39.27,4.78,54.81,11.39,35.6,3.19,47.45,50.2,18.04,44.28,9.81,47.59,5.79,43.18,8.97,61.89,5.54,48.16,46.88,16.85,46.24,10.24,62.55,7.61,59.24,12.31,51.9,4.65,51.66,35.49,12.76,42.32,9.37,54.29,6.6,36.36,7.56,59.54,5.33,41.63
202607270104,2026-07-27,01,4R,daily,67.18,24.15,30.56,6.77,45.27,5.51,50.0,10.39,50.0,4.48,51.3,48.68,17.5,48.2,10.68,42.28,5.14,50.0,10.39,50.0,4.48,48.19,50.87,18.29,46.24,10.24,52.65,6.4,50.0,10.39,50.0,4.48,49.8,50.2,18.04,34.48,7.64,58.67,7.14,50.0,10.39,50.0,4.48,47.69,46.88,16.85,44.28,9.81,48.3,5.87,50.0,10.39,50.0,4.48,47.4,35.49,12.76,56.04,12.41,60.5,7.36,50.0,10.39,50.0,4.48,47.4
202607270104,2026-07-27,01,4R,realtime,67.18,24.15,30.56,6.77,44.9,5.46,56.31,11.7,46.97,4.21,52.29,48.68,17.5,48.2,10.68,37.36,4.54,46.41,9.64,47.52,4.26,46.62,50.87,18.29,46.24,10.24,52.92,6.44,49.57,10.3,36.85,3.3,48.57,50.2,18.04,34.48,7.64,58.94,7.17,47.61,9.89,60.43,5.41,48.16,46.88,16.85,44.28,9.81,46.76,5.69,59.76,12.42,51.24,4.59,49.35,35.49,12.76,56.04,12.41,51.54,6.27,40.33,8.38,56.96,5.1,44.92
202607270105,2026-07-27,01,5R,daily,67.18,24.15,48.2,10.68,37.02,4.5,50.0,10.39,50.0,4.48,54.2,48.68,17.5,52.12,11.55,42.56,5.18,50.0,10.39,50.0,4.48,49.09,50.87,18.29,44.28,9.81,50.86,6.19,50.0,10.39,50.0,4.48,49.15,50.2,18.04,38.4,8.51,53.68,6.53,50.0,10.39,50.0,4.48,47.95,46.88,16.85,42.32,9.37,44.1,5.36,50.0,10.39,50.0,4.48,46.46,35.49,12.76,50.16,11.11,49.4,6.01,50.0,10.39,50.0,4.48,44.75
202607270105,2026-07-27,01,5R,realtime,67.18,24.15,48.2,10.68,35.26,4.29,56.99,11.84,46.97,4.21,55.17,48.68,17.5,52.12,11.55,49.52,6.02,47.89,9.95,47.52,4.26,49.28,50.87,18.29,44.28,9.81,49.23,5.99,33.88,7.04,36.85,3.3,44.43,50.2,18.04,38.4,8.51,52.64,6.4,52.91,11.0,60.43,5.41,49.36,46.88,16.85,42.32,9.37,42.76,5.2,51.53,10.71,51.24,4.59,46.73,35.49,12.76,50.16,11.11,50.3,6.12,56.77,11.8,56.96,5.1,46.88
