レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202607280301,2026-07-28,03,1R,daily,67.0,31.31,46.75,11.06,40.37,4.2,50.0,3.57,50.0,6.04,56.17,55.59,25.97,49.1,11.62,40.17,4.18,50.0,3.57,50.0,6.04,51.37,50.17,23.44,63.16,14.94,51.31,5.34,50.0,3.57,50.0,6.04,53.33,48.14,22.49,49.1,11.62,45.28,4.71,50.0,3.57,50.0,6.04,48.42,42.82,20.01,56.13,13.28,32.3,3.36,50.0,3.57,50.0,6.04,46.25,34.71,16.22,46.75,11.06,60.63,6.31,50.0,3.57,50.0,6.04,43.19
202607280301,2026-07-28,03,1R,realtime,67.0,31.31,46.75,11.06,40.36,4.2,53.55,3.82,55.09,6.65,57.04,55.59,25.97,49.1,11.62,54.25,5.64,49.07,3.5,48.7,5.88,52.62,50.17,23.44,63.16,14.94,51.11,5.32,60.28,4.3,45.18,5.46,53.46,48.14,22.49,49.1,11.62,46.11,4.8,28.87,2.06,41.78,5.05,46.01,42.82,20.01,56.13,13.28,37.48,3.9,54.67,3.9,54.08,6.53,47.62,34.71,16.22,46.75,11.06,55.03,5.73,53.55,3.82,55.4,6.69,43.52
202607280302,2026-07-28,03,2R,daily,67.0,31.31,53.78,12.72,39.69,4.13,50.0,3.57,50.0,6.04,57.77,55.59,25.97,49.1,11.62,49.33,5.13,50.0,3.57,50.0,6.04,52.33,50.17,23.44,42.07,9.95,48.87,5.08,50.0,3.57,50.0,6.04,48.08,48.14,22.49,46.75,11.06,53.7,5.59,50.0,3.57,50.0,6.04,48.75,42.82,20.01,44.41,10.51,56.92,5.92,50.0,3.57,50.0,6.04,46.04,34.71,16.22,49.1,11.62,63.68,6.63,50.0,3.57,50.0,6.04,44.06
202607280302,2026-07-28,03,2R,realtime,67.0,31.31,53.78,12.72,46.64,4.85,57.42,4.1,55.09,6.65,59.63,55.59,25.97,49.1,11.62,58.32,6.07,59.31,4.23,48.7,5.88,53.77,50.17,23.44,42.07,9.95,44.24,4.6,51.74,3.69,45.18,5.46,47.14,48.14,22.49,46.75,11.06,53.52,5.57,53.63,3.83,41.78,5.05,47.99,42.82,20.01,44.41,10.51,51.6,5.37,48.89,3.49,54.08,6.53,45.9,34.71,16.22,49.1,11.62,58.8,6.12,29.0,2.07,55.4,6.69,42.71
202607280303,2026-07-28,03,3R,daily,67.0,31.31,44.41,10.51,44.79,4.66,50.0,3.57,50.0,6.04,56.08,55.59,25.97,58.47,13.83,32.37,3.37,50.0,3.57,50.0,6.04,52.78,50.17,23.44,56.13,13.28,46.41,4.83,50.0,3.57,50.0,6.04,51.15,48.14,22.49,49.1,11.62,65.28,6.79,50.0,3.57,50.0,6.04,50.51,42.82,20.01,49.1,11.62,52.96,5.51,50.0,3.57,50.0,6.04,46.74,34.71,16.22,49.1,11.62,41.56,4.32,50.0,3.57,50.0,6.04,41.76
202607280303,2026-07-28,03,3R,realtime,67.0,31.31,44.41,10.51,49.89,5.19,47.54,3.39,50.51,6.1,56.5,55.59,25.97,58.47,13.83,25.1,2.61,61.08,4.36,51.26,6.19,52.97,50.17,23.44,56.13,13.28,43.32,4.51,61.08,4.36,40.42,4.88,50.47,48.14,22.49,49.1,11.62,62.86,6.54,51.23,3.66,54.55,6.59,50.89,42.82,20.01,49.1,11.62,52.49,5.46,31.54,2.25,47.54,5.74,45.08,34.71,16.22,49.1,11.62,51.82,5.39,47.54,3.39,55.93,6.75,43.37
202607280304,2026-07-28,03,4R,daily,67.0,31.31,46.75,11.06,42.63,4.44,50.0,3.57,50.0,6.04,56.41,55.59,25.97,46.75,11.06,53.72,5.59,50.0,3.57,50.0,6.04,52.23,50.17,23.44,46.75,11.06,53.58,5.58,50.0,3.57,50.0,6.04,49.68,48.14,22.49,60.81,14.39,42.12,4.38,50.0,3.57,50.0,6.04,50.87,42.82,20.01,79.56,18.82,42.08,4.38,50.0,3.57,50.0,6.04,52.81,34.71,16.22,49.1,11.62,68.65,7.14,50.0,3.57,50.0,6.04,44.58
202607280304,2026-07-28,03,4R,realtime,67.0,31.31,46.75,11.06,50.38,5.24,61.29,4.37,50.51,6.1,58.08,55.59,25.97,46.75,11.06,51.06,5.31,53.53,3.82,51.26,6.19,52.36,50.17,23.44,46.75,11.06,52.42,5.45,52.12,3.72,40.42,4.88,48.56,48.14,22.49,60.81,14.39,46.75,4.86,29.53,2.11,54.55,6.59,50.44,42.82,20.01,79.56,18.82,44.2,4.6,47.88,3.42,47.54,5.74,52.59,34.71,16.22,49.1,11.62,63.79,6.64,55.65,3.97,55.93,6.75,45.19
202607280305,2026-07-28,03,5R,daily,67.0,31.31,46.75,11.06,27.73,2.89,50.0,3.57,50.0,6.04,54.86,55.59,25.97,49.1,11.62,53.04,5.52,50.0,3.57,50.0,6.04,52.71,50.17,23.44,49.1,11.62,53.86,5.6,50.0,3.57,50.0,6.04,50.27,48.14,22.49,39.72,9.4,43.93,4.57,50.0,3.57,50.0,6.04,46.07,42.82,20.01,58.47,13.83,36.42,3.79,50.0,3.57,50.0,6.04,47.24,34.71,16.22,63.16,14.94,51.42,5.35,50.0,3.57,50.0,6.04,46.11
202607280305,2026-07-28,03,5R,realtime,67.0,31.31,46.75,11.06,32.4,3.37,52.11,3.72,40.02,4.83,54.29,55.59,25.97,49.1,11.62,54.57,5.68,54.41,3.88,29.99,3.62,50.77,50.17,23.44,49.1,11.62,58.12,6.05,34.84,2.49,43.06,5.2,48.79,48.14,22.49,39.72,9.4,33.67,3.5,38.3,2.73,71.14,8.59,46.72,42.82,20.01,58.47,13.83,43.98,4.58,59.02,4.21,61.95,7.48,50.11,34.71,16.22,63.16,14.94,39.53,4.11,61.32,4.38,54.07,6.53,46.18
