レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202607200201,2026-07-20,02,1R,daily,67.6,19.25,42.47,13.01,37.85,4.75,50.0,10.31,50.0,3.88,51.18,53.26,15.16,47.34,14.5,44.48,5.58,50.0,10.31,50.0,3.88,49.42,50.25,14.31,44.9,13.75,36.01,4.51,50.0,10.31,50.0,3.88,46.76,49.61,14.12,42.47,13.01,33.16,4.16,50.0,10.31,50.0,3.88,45.47,44.82,12.76,47.34,14.5,44.92,5.63,50.0,10.31,50.0,3.88,47.07,33.57,9.56,44.9,13.75,50.75,6.36,50.0,10.31,50.0,3.88,43.85
202607200202,2026-07-20,02,2R,daily,67.6,19.25,47.34,14.5,53.59,6.72,50.0,10.31,50.0,3.88,54.65,53.26,15.16,44.9,13.75,44.17,5.54,50.0,10.31,50.0,3.88,48.64,50.25,14.31,44.9,13.75,52.42,6.57,50.0,10.31,50.0,3.88,48.81,49.61,14.12,52.21,15.99,42.75,5.36,50.0,10.31,50.0,3.88,49.66,44.82,12.76,30.29,9.28,26.7,3.35,50.0,10.31,50.0,3.88,39.57,33.57,9.56,42.47,13.01,50.44,6.32,50.0,10.31,50.0,3.88,43.07
202607200203,2026-07-20,02,3R,daily,67.6,19.25,49.77,15.24,38.08,4.77,50.0,10.31,50.0,3.88,53.45,53.26,15.16,44.9,13.75,44.96,5.64,50.0,10.31,50.0,3.88,48.73,50.25,14.31,52.21,15.99,47.32,5.93,50.0,10.31,50.0,3.88,50.41,49.61,14.12,42.47,13.01,73.5,9.21,50.0,10.31,50.0,3.88,50.53,44.82,12.76,27.85,8.53,40.55,5.08,50.0,10.31,50.0,3.88,40.56,33.57,9.56,42.47,13.01,58.0,7.27,50.0,10.31,50.0,3.88,44.02
202607200204,2026-07-20,02,4R,daily,67.6,19.25,44.9,13.75,46.4,5.82,50.0,10.31,50.0,3.88,53.0,53.26,15.16,49.77,15.24,32.6,4.09,50.0,10.31,50.0,3.88,48.68,50.25,14.31,35.16,10.77,37.29,4.67,50.0,10.31,50.0,3.88,43.93,49.61,14.12,52.21,15.99,70.47,8.83,50.0,10.31,50.0,3.88,53.13,44.82,12.76,30.29,9.28,65.13,8.17,50.0,10.31,50.0,3.88,44.38,33.57,9.56,52.21,15.99,41.5,5.2,50.0,10.31,50.0,3.88,44.93
202607200205,2026-07-20,02,5R,daily,67.6,19.25,74.13,22.71,43.96,5.51,50.0,10.31,50.0,3.88,61.65,53.26,15.16,42.47,13.01,34.93,4.38,50.0,10.31,50.0,3.88,46.73,50.25,14.31,44.9,13.75,56.68,7.11,50.0,10.31,50.0,3.88,49.35,49.61,14.12,52.21,15.99,49.17,6.16,50.0,10.31,50.0,3.88,50.46,44.82,12.76,40.03,12.26,60.31,7.56,50.0,10.31,50.0,3.88,46.76,33.57,9.56,42.47,13.01,34.68,4.35,50.0,10.31,50.0,3.88,41.09
202607200206,2026-07-20,02,6R,daily,67.6,19.25,49.77,15.24,63.92,8.01,50.0,10.31,50.0,3.88,56.69,53.26,15.16,52.21,15.99,42.75,5.36,50.0,10.31,50.0,3.88,50.7,50.25,14.31,42.47,13.01,33.16,4.16,50.0,10.31,50.0,3.88,45.65,49.61,14.12,42.47,13.01,37.85,4.75,50.0,10.31,50.0,3.88,46.06,44.82,12.76,57.08,17.48,45.43,5.7,50.0,10.31,50.0,3.88,50.12,33.57,9.56,30.29,9.28,26.7,3.35,50.0,10.31,50.0,3.88,36.36
202607200207,2026-07-20,02,7R,daily,67.6,19.25,47.34,14.5,47.03,5.9,50.0,10.31,50.0,3.88,53.82,53.26,15.16,42.47,13.01,54.3,6.81,50.0,10.31,50.0,3.88,49.16,50.25,14.31,44.9,13.75,44.96,5.64,50.0,10.31,50.0,3.88,47.88,49.61,14.12,49.77,15.24,62.66,7.86,50.0,10.31,50.0,3.88,51.41,44.82,12.76,47.34,14.5,44.48,5.58,50.0,10.31,50.0,3.88,47.02,33.57,9.56,27.85,8.53,40.55,5.08,50.0,10.31,50.0,3.88,37.35
202607200208,2026-07-20,02,8R,daily,67.6,19.25,42.47,13.01,58.0,7.27,50.0,10.31,50.0,3.88,53.71,53.26,15.16,47.34,14.5,44.92,5.63,50.0,10.31,50.0,3.88,49.48,50.25,14.31,49.77,15.24,32.6,4.09,50.0,10.31,50.0,3.88,47.82,49.61,14.12,44.9,13.75,36.01,4.51,50.0,10.31,50.0,3.88,46.57,44.82,12.76,49.77,15.24,25.9,3.25,50.0,10.31,50.0,3.88,45.44,33.57,9.56,30.29,9.28,65.13,8.17,50.0,10.31,50.0,3.88,41.18
202607200209,2026-07-20,02,9R,daily,67.6,19.25,44.9,13.75,50.75,6.36,50.0,10.31,50.0,3.88,53.54,53.26,15.16,42.47,13.01,50.44,6.32,50.0,10.31,50.0,3.88,48.68,50.25,14.31,44.9,13.75,44.17,5.54,50.0,10.31,50.0,3.88,47.78,49.61,14.12,42.47,13.01,34.93,4.38,50.0,10.31,50.0,3.88,45.69,44.82,12.76,35.16,10.77,37.29,4.67,50.0,10.31,50.0,3.88,42.39,33.57,9.56,49.77,15.24,38.08,4.77,50.0,10.31,50.0,3.88,43.76
202607200210,2026-07-20,02,10R,daily,67.6,19.25,40.03,12.26,60.31,7.56,50.0,10.31,50.0,3.88,53.25,53.26,15.16,52.21,15.99,70.47,8.83,50.0,10.31,50.0,3.88,54.17,50.25,14.31,52.21,15.99,49.17,6.16,50.0,10.31,50.0,3.88,50.64,49.61,14.12,52.21,15.99,47.32,5.93,50.0,10.31,50.0,3.88,50.23,44.82,12.76,47.34,14.5,53.59,6.72,50.0,10.31,50.0,3.88,48.16,33.57,9.56,49.77,15.24,63.92,8.01,50.0,10.31,50.0,3.88,47.0
202607200211,2026-07-20,02,11R,daily,67.6,19.25,57.08,17.48,45.43,5.7,50.0,10.31,50.0,3.88,56.61,53.26,15.16,42.47,13.01,73.5,9.21,50.0,10.31,50.0,3.88,51.57,50.25,14.31,49.77,15.24,62.66,7.86,50.0,10.31,50.0,3.88,51.59,49.61,14.12,44.9,13.75,52.42,6.57,50.0,10.31,50.0,3.88,48.63,44.82,12.76,74.13,22.71,43.96,5.51,50.0,10.31,50.0,3.88,55.16,33.57,9.56,47.34,14.5,47.03,5.9,50.0,10.31,50.0,3.88,44.13
202607200212,2026-07-20,02,12R,daily,67.6,19.25,61.95,18.98,60.5,7.59,50.0,10.31,50.0,3.88,59.99,53.26,15.16,52.21,15.99,49.2,6.17,50.0,10.31,50.0,3.88,51.51,50.25,14.31,52.21,15.99,47.67,5.98,50.0,10.31,50.0,3.88,50.46,49.61,14.12,54.65,16.74,48.96,6.14,50.0,10.31,50.0,3.88,51.18,44.82,12.76,54.65,16.74,67.18,8.42,50.0,10.31,50.0,3.88,52.1,33.57,9.56,52.21,15.99,45.95,5.76,50.0,10.31,50.0,3.88,45.49
202607200401,2026-07-20,04,1R,daily,67.74,21.56,47.21,13.76,70.17,8.53,50.0,10.41,50.0,3.02,57.28,53.79,17.12,47.21,13.76,39.84,4.84,50.0,10.41,50.0,3.02,49.16,51.51,16.39,32.51,9.48,61.7,7.5,50.0,10.41,50.0,3.02,46.8,50.38,16.03,59.46,17.34,43.06,5.23,50.0,10.41,50.0,3.02,52.03,42.01,13.37,44.76,13.05,55.14,6.7,50.0,10.41,50.0,3.02,46.55,34.13,10.86,42.31,12.34,51.84,6.3,50.0,10.41,50.0,3.02,42.93
202607200402,2026-07-20,04,2R,daily,67.74,21.56,83.96,24.48,50.75,6.17,50.0,10.41,50.0,3.02,65.64,53.79,17.12,44.76,13.05,60.52,7.36,50.0,10.41,50.0,3.02,50.96,51.51,16.39,49.66,14.48,48.49,5.89,50.0,10.41,50.0,3.02,50.2,50.38,16.03,49.66,14.48,57.85,7.03,50.0,10.41,50.0,3.02,50.98,42.01,13.37,44.76,13.05,51.66,6.28,50.0,10.41,50.0,3.02,46.13,34.13,10.86,47.21,13.76,64.21,7.8,50.0,10.41,50.0,3.02,45.86
202607200403,2026-07-20,04,3R,daily,67.74,21.56,44.76,13.05,33.3,4.05,50.0,10.41,50.0,3.02,52.09,53.79,17.12,59.46,17.34,41.48,5.04,50.0,10.41,50.0,3.02,52.93,51.51,16.39,44.76,13.05,55.13,6.7,50.0,10.41,50.0,3.02,49.57,50.38,16.03,52.11,15.19,46.96,5.71,50.0,10.41,50.0,3.02,50.37,42.01,13.37,74.16,21.62,47.44,5.77,50.0,10.41,50.0,3.02,54.19,34.13,10.86,44.76,13.05,75.92,9.23,50.0,10.41,50.0,3.02,46.57
202607200404,2026-07-20,04,4R,daily,67.74,21.56,47.21,13.76,61.7,7.5,50.0,10.41,50.0,3.02,56.25,53.79,17.12,47.21,13.76,34.36,4.18,50.0,10.41,50.0,3.02,48.49,51.51,16.39,47.21,13.76,53.11,6.46,50.0,10.41,50.0,3.02,50.04,50.38,16.03,47.21,13.76,44.73,5.44,50.0,10.41,50.0,3.02,48.67,42.01,13.37,61.91,18.05,35.71,4.34,50.0,10.41,50.0,3.02,49.19,34.13,10.86,39.86,11.62,66.06,8.03,50.0,10.41,50.0,3.02,43.94
