レースコード,レース日,レース場,レース回,ステータス,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202407170101,2024-07-17,1,01R,1,3,半周ラップ,まわり足,直線,飯塚 響,18.79,4.71,7.75,新田 芳美,18.83,4.88,7.82,石井 裕美,18.92,4.66,7.92,富樫 麗加,18.97,4.84,7.91,伊藤 玲奈,18.93,4.78,7.85,西村 歩,19.1,4.8,7.75
202407170102,2024-07-17,1,02R,1,3,半周ラップ,まわり足,直線,瀧川 千依,18.42,4.53,7.74,高橋 淳美,18.9,4.86,7.62,島倉 都,18.92,4.86,7.7,加藤 奈月,18.8,4.89,7.8,大久保 佑香,18.82,4.87,7.71,深川 麻奈美,18.71,4.85,7.72
202407170103,2024-07-17,1,03R,1,3,半周ラップ,まわり足,直線,吉田 彩乃,18.72,4.55,7.73,鈴木 祐美子,19.31,4.76,7.76,片岡 恵里,18.8,4.86,7.77,土屋 千明,18.92,4.89,7.77,河内 悠利杏,18.82,5.29,7.81,日高 逸子,18.7,5.24,7.71
202407170104,2024-07-17,1,04R,1,3,半周ラップ,まわり足,直線,佐藤 ほのか,18.68,5.03,7.72,松本 怜,19.27,4.86,7.67,垣内 清美,18.98,4.7,7.83,鎌倉 涼,19.28,4.99,7.82,落合 直子,18.66,4.7,7.75,沼田 七華,19.22,5.08,7.64
202407170105,2024-07-17,1,05R,1,3,半周ラップ,まわり足,直線,今井 裕梨,18.45,4.64,7.73,角 ひとみ,18.71,4.63,7.84,五反田 忍,18.88,4.7,7.94,西舘 果里,18.87,4.69,7.92,飯塚 響,19.08,4.91,7.71,平田 さやか,18.94,4.67,7.83
202407170106,2024-07-17,1,06R,1,3,半周ラップ,まわり足,直線,渡邉 優美,18.56,4.67,7.73,湯淺 紀香,19.03,4.87,7.91,大石 真央,18.69,4.87,7.77,島倉 都,18.95,4.9,7.72,安達 美帆,19.14,5.06,7.8,石井 裕美,19.1,4.81,7.89
202407170107,2024-07-17,1,07R,1,3,半周ラップ,まわり足,直線,松本 晶恵,18.44,4.46,7.84,片岡 恵里,18.72,4.84,7.8,海野 ゆかり,18.92,4.78,7.94,伊藤 玲奈,19.08,4.68,7.93,加藤 奈月,18.88,4.71,7.9,赤澤 文香,18.87,4.88,7.78
202407170108,2024-07-17,1,08R,1,3,半周ラップ,まわり足,直線,櫻本 あゆみ,18.94,4.85,7.97,中澤 宏奈,19.51,4.9,8.05,富樫 麗加,18.74,4.88,7.95,松本 怜,19.34,4.81,7.95,佐々木 裕美,18.95,4.88,7.73,高橋 淳美,19.4,5.36,7.92
202407170109,2024-07-17,1,09R,1,3,半周ラップ,まわり足,直線,小林 愛実,18.56,4.43,7.97,瀧川 千依,18.58,4.44,7.89,西舘 果里,18.96,4.56,7.87,福島 陽子,19.05,4.47,7.9,垣内 清美,19.25,4.66,7.97,井上 未都,19.02,4.75,7.95
202407170110,2024-07-17,1,10R,1,3,半周ラップ,まわり足,直線,大久保 佑香,19.27,4.63,7.96,落合 直子,18.87,4.74,7.78,角 ひとみ,18.81,4.55,7.93,湯淺 紀香,19.23,4.72,7.98,新田 芳美,19.53,4.87,7.97,鈴木 祐美子,19.36,4.91,7.79
