レースコード,レース日,レース場,レース回,ステータス,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202407080101,2024-07-08,01,01R,1,3,半周ラップ,まわり足,直線,土性 雅也,18.68,4.81,7.94,本橋 克洋,18.87,4.78,7.93,渡辺 豊,18.89,4.76,7.92,篠原 飛翔,18.9,5.14,7.86,山道 諄也,19.34,5.19,7.86,坂本 一真,19.06,4.95,8.05
202407080102,2024-07-08,01,02R,1,3,半周ラップ,まわり足,直線,森作 広大,18.88,4.67,7.84,加藤 高史,18.71,4.85,7.74,若林 将,18.95,4.62,7.85,亀山 雅幸,19.17,4.93,7.9,鈴木 裕隆,18.73,4.85,7.9,川原 正明,18.82,4.86,7.85
202407080103,2024-07-08,01,03R,1,3,半周ラップ,まわり足,直線,羽野 諒,18.98,4.67,7.87,関 浩哉,18.62,4.7,7.95,貞兼 淳二,19.2,4.9,8.03,松下 直也,18.93,4.72,7.93,福田 翔吾,18.97,4.78,7.97,中井 俊祐,19.5,5.0,7.97
202407080104,2024-07-08,01,04R,1,3,半周ラップ,まわり足,直線,荒木 颯斗,18.69,4.97,7.8,高倉 和士,19.15,4.83,7.94,室田 泰史,19.22,4.9,7.87,富澤 祐作,19.33,4.86,7.98,松本 浩貴,19.29,5.03,8.03,佐藤 永梧,19.3,4.74,8.0
202407080105,2024-07-08,01,05R,1,3,半周ラップ,まわり足,直線,幸野 史明,19.18,4.82,7.95,下河 誉史,19.09,4.89,7.86,江口 晃生,19.2,4.65,7.86,大谷 健太,19.16,4.89,7.94,鈴木 唯央,19.14,4.79,8.02,佃 來紀,19.05,4.91,7.99
202407080106,2024-07-08,01,06R,1,3,半周ラップ,まわり足,直線,上田 龍星,18.53,4.47,7.83,久富 政弘,18.98,4.81,8.06,山本 光雄,19.15,4.97,8.21,坂本 一真,19.09,4.8,8.16,谷口 健一,19.34,5.15,8.26,遠藤 圭吾,18.97,4.99,7.91
202407080107,2024-07-08,01,07R,1,3,半周ラップ,まわり足,直線,鈴木 雅希,19.01,4.87,8.19,松下 直也,18.98,4.77,7.92,吉川 喜継,19.13,4.89,7.9,冨成 謙児,19.23,5.08,8.01,森作 広大,19.2,4.74,7.95,山道 諄也,19.35,5.22,7.95
202407080108,2024-07-08,01,08R,1,3,半周ラップ,まわり足,直線,片橋 幸貴,18.63,4.55,7.92,富澤 祐作,18.88,4.71,8.0,加藤 高史,18.79,4.66,7.87,福田 翔吾,19.03,4.72,8.01,竹之内 極,18.86,4.66,7.97,香川 陽太,18.98,4.58,7.94
202407080109,2024-07-08,01,09R,1,3,半周ラップ,まわり足,直線,篠原 飛翔,18.77,4.78,7.88,亀山 雅幸,19.13,4.73,8.0,中井 俊祐,19.27,4.69,7.9,荒木 颯斗,19.02,5.06,7.87,西舘 健,19.14,4.81,7.95,鈴木 唯央,19.2,4.65,8.01
202407080110,2024-07-08,01,10R,1,3,半周ラップ,まわり足,直線,本橋 克洋,18.86,4.59,7.83,貞兼 淳二,19.02,4.7,7.9,松本 浩貴,19.11,4.86,7.77,鈴木 裕隆,18.68,4.72,7.89,山本 光雄,18.92,4.98,7.96,中村 将隆,19.14,4.85,7.98
202407080111,2024-07-08,01,11R,1,3,半周ラップ,まわり足,直線,渡辺 豊,19.03,4.78,8.08,江口 晃生,18.46,4.62,7.85,鈴木 雅希,18.86,4.85,7.87,片橋 幸貴,18.51,4.65,7.97,室田 泰史,19.06,4.79,8.09,若林 将,18.92,4.62,7.85
202407080112,2024-07-08,01,12R,1,3,半周ラップ,まわり足,直線,高倉 和士,18.75,4.7,7.8,上田 龍星,18.54,4.47,7.9,竹之内 極,18.73,4.83,7.91,関 浩哉,18.74,4.72,7.81,下河 誉史,18.93,4.59,7.85,吉川 喜継,19.05,5.17,7.83
202407080201,2024-07-08,02,01R,1,3,一周,まわり足,直線,後藤 浩,37.63,5.83,7.18,樅山 拓馬,38.13,5.6,7.37,大塚 浩二,38.01,5.78,7.17,松田 淳平,38.06,5.44,7.23,坂本 徳克,38.07,6.31,7.17,井田 涼介,38.52,6.23,7.2
202407080202,2024-07-08,02,02R,1,3,一周,まわり足,直線,土屋 太朗,37.79,5.83,7.13,本村 大,37.86,5.43,7.23,高山 秀雄,38.16,5.98,7.33,花田 凱成,38.15,5.68,7.31,砂長 知輝,38.03,5.86,7.15,別府 正幸,38.28,5.69,7.31
202407080203,2024-07-08,02,03R,1,3,一周,まわり足,直線,鈴木 章司,37.57,5.7,7.07,森 弘行,38.01,5.91,7.21,細川 明人,37.95,6.29,7.13,高木 圭大,38.31,5.69,7.27,今垣 光太郎,38.07,6.15,7.1,浅井 翼,37.93,5.97,7.34
