レースコード,レース日,レース場,レース回,ステータス,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202508180201,2025-08-18,2,01R,1,3,一周,まわり足,直線,関根 彰人,37.03,5.7,6.91,中里 昌志,37.82,5.89,7.05,野田 昇吾,38.16,5.89,7.09,岡部 哲,38.26,5.66,7.2,高山 弘斗,37.82,5.57,7.1,福西 広太郎,37.87,5.4,7.1
202508180202,2025-08-18,2,02R,1,3,一周,まわり足,直線,松本 浩貴,37.57,5.93,6.9,芝田 京介,37.29,5.93,6.97,向後 龍一,37.62,5.87,7.19,伊藤 雄二,38.57,5.97,7.13,櫻井 隼,37.88,5.9,7.01,山崎 義明,37.49,5.5,7.07
202508180203,2025-08-18,2,03R,1,3,一周,まわり足,直線,鈴木 賢一,37.51,6.09,6.9,金子 和之,38.18,6.18,7.07,尾道 佳諭,37.59,6.03,7.28,小黒 竜吾,37.66,5.62,7.1,西村 勝,37.83,5.77,7.07,平石 和男,38.09,6.3,6.83
202508180204,2025-08-18,2,04R,1,3,一周,まわり足,直線,楠 将太郎,36.98,5.36,7.03,後藤 浩,37.43,5.79,6.98,有賀 達也,37.51,5.57,6.94,高橋 真吾,37.94,6.04,6.97,中野 希一,37.95,5.59,7.15,中村 裕将,37.95,5.58,7.13
202508180205,2025-08-18,2,05R,1,3,一周,まわり足,直線,関口 智久,37.48,5.62,7.21,佐竹 友樹,37.63,5.51,7.0,高山 弘斗,37.99,5.68,6.97,谷津 幸宏,37.83,5.71,7.05,野田 昇吾,38.22,5.95,7.03,滝沢 芳行,38.77,5.57,7.1
202508180206,2025-08-18,2,06R,1,3,一周,まわり足,直線,向後 龍一,37.82,5.51,7.03,伊藤 雄二,38.24,5.71,7.07,白井 友晴,37.43,5.9,7.0,関根 彰人,37.32,5.73,7.11,福西 広太郎,37.42,5.55,7.2,堂原 洋史,37.94,6.33,7.09
202508180207,2025-08-18,2,07R,1,3,一周,まわり足,直線,中田 竜太,37.16,5.33,6.93,西村 勝,37.6,5.7,7.07,岡部 哲,37.76,5.44,7.15,松本 浩貴,38.05,5.64,7.17,小黒 竜吾,37.97,5.5,7.1,櫻井 隼,37.64,5.72,7.13
202508180208,2025-08-18,2,08R,1,3,一周,まわり足,直線,有賀 達也,37.18,5.37,7.08,平石 和男,37.71,5.7,6.95,芝田 京介,37.45,5.89,7.03,楠 将太郎,37.48,5.52,6.92,金子 和之,38.57,5.87,7.02,中里 昌志,38.79,5.84,7.03
202508180209,2025-08-18,2,09R,1,3,一周,まわり足,直線,谷津 幸宏,37.33,5.32,7.0,中野 希一,37.99,5.67,7.17,鈴木 賢一,38.63,5.6,7.11,関口 智久,39.26,5.62,7.16,尾道 佳諭,38.37,5.41,7.17,後藤 浩,37.66,6.15,6.96
202508180210,2025-08-18,2,10R,1,3,一周,まわり足,直線,黒井 達矢,36.65,5.53,6.94,畑田 汰一,37.04,5.4,6.97,尾上 雅也,37.2,5.54,6.95,佐藤 航,37.33,5.5,7.14,赤羽 克也,37.14,5.7,7.12,中村 尊,37.4,5.69,7.0
202508180211,2025-08-18,2,11R,1,3,一周,まわり足,直線,秋元 哲,37.21,5.66,7.03,佐藤 翼,37.61,5.46,7.07,松本 純平,37.57,5.47,7.2,飛田 江己,38.27,5.53,7.17,小澤 和也,38.81,5.49,7.17,飯島 誠,38.31,5.99,7.0
202508180212,2025-08-18,2,12R,1,3,一周,まわり足,直線,中澤 和志,37.18,5.32,7.1,桐生 順平,36.95,5.26,7.07,須藤 博倫,37.43,5.47,7.1,砂長 知輝,37.59,5.55,7.01,石塚 久也,37.92,5.3,7.07,大谷 健太,37.83,5.55,7.1
202508180401,2025-08-18,4,01R,1,3,一周,まわり足,直線,堀越 雄貴,36.96,5.07,7.63,渡邉 睦広,37.54,5.13,7.67,山崎 善庸,38.3,5.27,7.73,河上 年昭,38.17,5.2,7.63,山田 竜一,37.67,5.2,7.63,今泉 友吾,36.98,5.2,7.6
202508180402,2025-08-18,4,02R,1,3,一周,まわり足,直線,山田 哲也,36.9,5.18,7.73,西田 靖,38.79,5.51,7.93,門間 雄大,38.5,5.57,7.93,伯母 芳恒,37.76,5.44,7.85,富樫 麗加,37.19,5.27,7.77,阿部 未侑,38.5,5.67,7.79
202508180403,2025-08-18,4,03R,1,3,一周,まわり足,直線,國分 将太郎,37.27,5.13,7.83,三浦 敬太,37.4,5.4,7.87,仲 航太,38.07,5.27,8.03,平田 さやか,37.9,5.27,7.81,田代 達也,37.37,5.16,7.74,多羅尾 達之,38.4,5.63,7.93
