レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),天候,風向,風速(m),波の高さ(cm),決まり手,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気,1着_着順,1着_艇番,1着_登録番号,1着_選手名,1着_モーター番号,1着_ボート番号,1着_展示タイム,1着_進入コース,1着_スタートタイミング,1着_レースタイム,2着_着順,2着_艇番,2着_登録番号,2着_選手名,2着_モーター番号,2着_ボート番号,2着_展示タイム,2着_進入コース,2着_スタートタイミング,2着_レースタイム,3着_着順,3着_艇番,3着_登録番号,3着_選手名,3着_モーター番号,3着_ボート番号,3着_展示タイム,3着_進入コース,3着_スタートタイミング,3着_レースタイム,4着_着順,4着_艇番,4着_登録番号,4着_選手名,4着_モーター番号,4着_ボート番号,4着_展示タイム,4着_進入コース,4着_スタートタイミング,4着_レースタイム,5着_着順,5着_艇番,5着_登録番号,5着_選手名,5着_モーター番号,5着_ボート番号,5着_展示タイム,5着_進入コース,5着_スタートタイミング,5着_レースタイム,6着_着順,6着_艇番,6着_登録番号,6着_選手名,6着_モーター番号,6着_ボート番号,6着_展示タイム,6着_進入コース,6着_スタートタイミング,6着_レースタイム
202209242201,マスターズリーグ第６戦・公営レーシングプレス杯,第2日,2022/09/24,福岡,01R,予選,1800,晴,北,3,3,逃げ,1,100,1,100,5,380,1-5,1040,4,1-5,900,4,1-5,300,6,1-4,210,3,4-5,610,9,1-5-4,3180,11,1-4-5,1090,6,1,1,3075,中 村 裕 将,46,168,6.82,1,0.21,110.7,2,5,3434,松 尾 宣 邦,68,105,6.88,5,0.27,112.0,3,4,3211,北 川 敏 弘,49,147,6.83,4,0.2,113.6,4,6,3176,長谷川 巌,73,112,6.83,6,0.22,114.5,5,2,3454,井 川 大 作,38,128,6.88,2,0.27,,6,3,3670,古 澤 信 二,15,158,6.8,3,0.35,
202209242202,マスターズリーグ第６戦・公営レーシングプレス杯,第2日,2022/09/24,福岡,02R,予選,1800,晴,北,3,3,逃げ,1,120,1,100,2,100,1-2,970,4,1-2,430,3,1-2,330,4,1-6,490,12,2-6,1150,15,1-2-6,4050,13,1-2-6,1740,9,1,1,3347,矢 後 剛,58,135,6.84,1,0.26,111.1,2,2,3305,小 野 信 樹,21,139,6.85,2,0.23,111.9,3,6,3918,深 井 利 寿,24,156,6.87,6,0.22,112.3,4,5,3462,竹 上 真 司,45,109,6.92,5,0.25,114.1,5,4,3777,樋 口 亮,63,167,6.85,4,0.22,,6,3,3158,島 川 光 男,36,140,6.89,3,0.22,
202209242203,マスターズリーグ第６戦・公営レーシングプレス杯,第2日,2022/09/24,福岡,03R,予選,1800,晴,北,3,3,逃げ,1,160,1,110,2,680,1-2,1340,6,1-2,1260,7,1-2,490,9,1-5,130,1,2-5,490,9,1-2-5,4560,18,1-2-5,1310,7,1,1,3224,栗 山 繁 洋,25,131,6.83,1,0.13,111.0,2,2,2903,山 崎 毅,18,116,6.84,2,0.15,112.0,3,5,3054,北 川 幸 典,53,119,6.85,4,0.21,112.9,4,4,3593,横 井 光 弘,26,122,6.9,6,0.22,113.1,5,3,3930,岸 本 隆,69,151,6.85,5,0.17,,6,6,3257,田 頭 実,35,137,6.88,3,0.1,
202209242204,マスターズリーグ第６戦・公営レーシングプレス杯,第2日,2022/09/24,福岡,04R,予選,1800,晴,北,3,3,まくり,1,350,1,100,4,200,1-4,1640,8,1-4,710,4,1-4,330,7,1-5,170,1,4-5,440,9,1-4-5,3110,9,1-4-5,690,2,1,1,3683,小 羽 正 作,32,144,6.85,4,0.14,111.2,2,4,3539,金 子 順 一,71,149,6.83,1,0.15,112.3,3,5,3582,吉 川 昭 男,30,115,6.83,2,0.17,113.4,4,2,3122,高 山 哲 也,51,129,6.84,5,0.16,115.0,5,6,3825,宮 嵜 隆太郎,14,123,6.86,6,0.15,,6,3,3568,木 村 光 宏,70,103,6.88,3,0.29,
202209242205,マスターズリーグ第６戦・公営レーシングプレス杯,第2日,2022/09/24,福岡,05R,予選,1800,晴,北,3,3,逃げ,1,270,1,100,3,240,1-3,720,2,1-3,550,3,1-3,230,3,1-2,200,1,2-3,510,11,1-3-2,3290,11,1-2-3,1130,6,1,1,3434,松 尾 宣 邦,68,105,6.88,1,0.2,111.2,2,3,3643,米 田 隆 弘,59,102,6.89,3,0.22,112.1,3,2,3313,本 吉 正 樹,19,166,6.82,2,0.19,113.5,4,6,3385,渡 邉 睦 広,28,107,6.85,6,0.19,113.8,5,5,3822,平 尾 崇 典,48,106,6.79,5,0.21,,6,4,3075,中 村 裕 将,46,168,6.88,4,0.21,
202209242206,マスターズリーグ第６戦・公営レーシングプレス杯,第2日,2022/09/24,福岡,06R,予選,1800,晴,北,3,3,まくり,3,3220,3,2600,5,2600,3-5,8250,14,3-5,4580,9,3-5,580,10,3-4,470,6,4-5,520,9,3-5-4,46250,65,3-4-5,5670,12,1,3,3454,井 川 大 作,38,128,6.89,4,0.03,110.6,2,5,3869,井 芹 大 志,16,146,6.8,5,0.04,111.3,3,4,3297,藤 丸 光 一,62,174,6.82,3,0.05,113.9,4,2,3462,竹 上 真 司,45,109,6.8,2,0.11,114.3,5,6,3370,坪 内 実,55,159,6.85,6,0.16,,6,1,3412,鈴 木 博,60,162,6.78,1,0.09,
202209242207,マスターズリーグ第６戦・公営レーシングプレス杯,第2日,2022/09/24,福岡,07R,予選,1800,晴,北,3,3,逃げ,1,150,1,100,2,210,1-2,310,2,1-2,260,2,1-2,120,2,1-3,110,1,2-3,400,7,1-2-3,580,1,1-2-3,330,2,1,1,3888,山 本 英 志,34,130,6.77,1,0.12,110.1,2,2,3176,長谷川 巌,73,112,6.8,2,0.19,111.3,3,3,3745,橋 本 年 光,23,104,6.83,3,0.22,112.8,4,4,3305,小 野 信 樹,21,139,6.85,4,0.23,114.3,5,5,3224,栗 山 繁 洋,25,131,6.86,5,0.24,,6,6,3372,加 藤 雅 之,12,101,6.86,6,0.26,
202209242208,マスターズリーグ第６戦・公営レーシングプレス杯,第2日,2022/09/24,福岡,08R,予選,1800,晴,北,3,3,差し,2,6820,2,130,1,100,2-1,3170,8,1-2,190,1,1-2,150,2,2-4,370,8,1-4,130,1,2-1-4,6290,19,1-2-4,370,1,1,2,3930,岸 本 隆,69,151,6.85,2,0.21,110.4,2,1,3582,吉 川 昭 男,30,115,6.79,1,0.21,112.4,3,4,3683,小 羽 正 作,32,144,6.81,4,0.27,113.4,4,3,2903,山 崎 毅,18,116,6.88,3,0.26,114.8,5,6,3439,大 平 誉史明,37,126,6.8,6,0.22,,6,5,3340,池 田 雷 太,74,136,6.85,5,0.32,
202209242209,マスターズリーグ第６戦・公営レーシングプレス杯,第2日,2022/09/24,福岡,09R,予選,1800,晴,北,3,3,逃げ,1,140,1,100,4,320,1-4,1310,5,1-4,1360,6,1-4,350,5,1-3,170,2,3-4,450,6,1-4-3,3170,11,1-3-4,720,3,1,1,3568,木 村 光 宏,70,103,6.83,1,0.12,110.1,2,4,3158,島 川 光 男,36,140,6.87,4,0.19,111.2,3,3,3347,矢 後 剛,58,135,6.86,3,0.14,112.8,4,2,3257,田 頭 実,35,137,6.83,2,0.14,114.2,5,6,3670,古 澤 信 二,15,158,6.8,6,0.21,,6,5,3313,本 吉 正 樹,19,166,6.86,5,0.17,
202209242210,マスターズリーグ第６戦・公営レーシングプレス杯,第2日,2022/09/24,福岡,10R,予選特賞,1800,晴,北,3,3,,1,100,1,100,3,190,1-3,440,2,1-3,410,2,1-3,190,2,1-6,570,7,3-6,630,8,1-3-6,3500,14,1-3-6,2500,8,1,1,3297,藤 丸 光 一,62,174,6.77,1,0.18,111.2,2,3,3054,北 川 幸 典,53,119,6.82,3,0.18,111.8,3,6,3643,米 田 隆 弘,59,102,6.89,6,0.21,113.3,4,2,3918,深 井 利 寿,24,156,6.84,2,0.25,113.9,5,5,3412,鈴 木 博,60,162,6.82,5,0.19,,6,4,3122,高 山 哲 也,51,129,6.84,4,0.16,
