レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202511102201,2025-11-10,22,01R,,,1,120,1,110,5,220,,,1-5,370,2,1=5,330,2,1=5,280,3,1=4,200,2,4=5,540,8,1-5-4,1910,8,1=4=5,760,4
202511102202,2025-11-10,22,02R,,,5,320,5,150,1,130,,,5-1,710,3,1=5,260,1,1=5,180,1,3=5,450,8,1=3,390,6,5-1-3,5530,23,1=3=5,1440,6
202511102203,2025-11-10,22,03R,,,3,250,3,100,5,1160,,,3-5,1510,8,3=5,1240,4,3=5,280,5,2=3,140,1,2=5,320,7,3-5-2,5770,23,2=3=5,1150,6
202511102204,2025-11-10,22,04R,,,2,470,2,210,5,160,,,2-5,2880,10,2=5,1570,6,2=5,250,4,2=6,310,5,5=6,560,9,2-5-6,11450,43,2=5=6,2740,10
202511102205,2025-11-10,22,05R,,,1,120,1,140,2,240,,,1-2,400,2,1=2,340,2,1=2,170,1,1=5,410,5,2=5,600,11,1-2-5,3150,11,1=2=5,1370,6
202511102206,2025-11-10,22,06R,,,1,170,1,100,5,150,,,1-5,620,2,1=5,260,1,1=5,140,1,1=2,320,5,2=5,390,6,1-5-2,2380,9,1=2=5,870,5
202511102207,2025-11-10,22,07R,,,4,1160,4,1110,5,190,,,4-5,5800,15,4=5,2650,11,4=5,590,8,3=4,1400,13,3=5,650,9,4-5-3,62420,86,3=4=5,7030,14
202511102208,2025-11-10,22,08R,,,1,130,1,180,3,220,,,1-3,500,3,1=3,480,4,1=3,270,3,1=4,180,2,3=4,520,10,1-3-4,1820,7,1=3=4,980,4
202511102209,2025-11-10,22,09R,,,1,100,1,130,3,140,,,1-3,270,1,1=3,210,1,1=3,150,1,1=4,210,2,3=4,230,5,1-3-4,1170,3,1=3=4,520,3
202511102210,2025-11-10,22,10R,,,1,130,1,100,3,130,,,1-3,400,2,1=3,420,2,1=3,140,2,1=4,340,4,3=4,480,8,1-3-4,1310,4,1=3=4,710,3
