レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202511152201,2025-11-15,22,01R,,,1,100,1,100,3,130,,,1-3,220,1,1=3,240,1,1=3,120,1,1=4,170,3,3=4,160,2,1-3-4,460,1,1=3=4,250,1
202511152202,2025-11-15,22,02R,,,1,280,1,200,4,180,,,1-4,650,3,1=4,430,3,1=4,170,3,1=2,140,1,2=4,150,2,1-4-2,1110,3,1=2=4,260,1
202511152203,2025-11-15,22,03R,,,3,140,3,130,4,260,,,3-4,720,3,3=4,840,5,3=4,210,4,1=3,140,1,1=4,220,5,3-4-1,1980,8,1=3=4,280,2
202511152204,2025-11-15,22,04R,,,2,100,2,140,1,130,,,2-1,590,3,1=2,220,1,1=2,130,1,2=3,160,2,1=3,220,4,2-1-3,810,2,1=2=3,190,1
202511152205,2025-11-15,22,05R,,,2,1010,2,240,1,110,,,2-1,1150,6,1=2,330,2,1=2,460,9,2=4,700,10,1=4,450,8,2-1-4,3610,15,1=2=4,710,4
202511152206,2025-11-15,22,06R,,,4,230,4,210,1,120,,,4-1,1320,6,1=4,370,2,1=4,290,5,4=6,220,3,1=6,410,8,4-1-6,3780,13,1=4=6,790,5
202511152207,2025-11-15,22,07R,,,1,140,1,150,3,400,,,1-3,490,3,1=3,470,3,1=3,240,3,1=4,100,1,3=4,320,6,1-3-4,1270,5,1=3=4,370,2
202511152208,2025-11-15,22,08R,,,1,140,1,100,3,160,,,1-3,340,1,1=3,290,1,1=3,200,3,1=4,200,2,3=4,520,7,1-3-4,870,2,1=3=4,510,2
202511152209,2025-11-15,22,09R,,,1,130,1,100,2,110,,,1-2,290,1,1=2,250,2,1=2,120,1,1=4,370,7,2=4,770,9,1-2-4,2990,10,1=2=4,1760,6
202511152210,2025-11-15,22,10R,,,1,150,1,120,3,170,,,1-3,320,1,1=3,260,2,1=3,180,3,1=2,140,1,2=3,310,7,1-3-2,780,2,1=2=3,280,1
