レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202511022201,2025-11-02,22,01R,,,1,100,1,100,5,240,,,1-5,660,3,1=5,870,3,1=5,310,5,1=6,370,7,5=6,1330,14,1-5-6,2270,9,1=5=6,1430,7
202511022202,2025-11-02,22,02R,,,1,130,1,100,2,170,,,1-2,510,3,1=2,340,2,1=2,140,2,1=3,120,1,2=3,160,3,1-2-3,760,3,1=2=3,170,1
202511022203,2025-11-02,22,03R,,,1,160,1,100,3,100,,,1-3,240,1,1=3,150,1,1=3,160,2,1=2,220,4,2=3,450,7,1-3-2,880,3,1=2=3,440,2
202511022204,2025-11-02,22,04R,,,1,350,1,190,4,560,,,1-4,1950,10,1=4,1380,9,1=4,300,5,1=2,260,4,2=4,160,2,1-4-2,5450,29,1=2=4,850,5
202511022205,2025-11-02,22,05R,,,2,230,2,110,1,110,,,2-1,510,2,1=2,240,1,1=2,200,2,2=3,270,6,1=3,200,3,2-1-3,1440,4,1=2=3,390,2
202511022206,2025-11-02,22,06R,,,1,100,1,100,4,110,,,1-4,270,1,1=4,250,1,1=4,140,2,1=5,160,3,4=5,360,6,1-4-5,710,2,1=4=5,420,2
202511022207,2025-11-02,22,07R,,,1,140,1,100,2,100,,,1-2,220,1,1=2,140,1,1=2,120,1,1=4,200,5,2=4,200,4,1-2-4,750,2,1=2=4,300,2
202511022208,2025-11-02,22,08R,,,1,210,1,100,4,110,,,1-4,320,1,1=4,240,1,1=4,110,2,1=2,100,1,2=4,180,3,1-4-2,730,1,1=2=4,160,1
202511022209,2025-11-02,22,09R,,,1,120,1,100,3,110,,,1-3,210,1,1=3,160,1,1=3,110,1,1=2,170,3,2=3,160,2,1-3-2,520,1,1=2=3,210,1
202511022210,2025-11-02,22,10R,,,1,150,1,100,4,130,,,1-4,430,2,1=4,270,1,1=4,130,1,1=5,170,3,4=5,350,6,1-4-5,1140,1,1=4=5,510,3
202511022211,2025-11-02,22,11R,,,1,110,1,100,2,130,,,1-2,260,1,1=2,170,1,1=2,140,1,1=5,200,4,2=5,210,5,1-2-5,820,2,1=2=5,530,2
202511022212,2025-11-02,22,12R,,,1,160,1,100,2,130,,,1-2,250,1,1=2,170,1,1=2,130,1,1=5,380,6,2=5,530,9,1-2-5,2040,6,1=2=5,920,4
202511022101,2025-11-02,21,01R,,,1,120,1,100,2,250,,,1-2,380,2,1=2,370,3,1=2,220,3,1=3,220,2,2=3,570,10,1-2-3,1470,6,1=2=3,530,3
