レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202511082201,2025-11-08,22,01R,,,1,100,1,100,3,170,,,1-3,280,2,1=3,240,2,1=3,110,1,1=4,270,4,3=4,830,12,1-3-4,970,3,1=3=4,660,2
202511082202,2025-11-08,22,02R,,,5,1480,5,270,1,150,,,5-1,2740,9,1=5,950,4,1=5,350,6,3=5,330,5,1=3,220,3,5-1-3,18360,55,1=3=5,980,6
202511082203,2025-11-08,22,03R,,,1,260,1,250,5,400,,,1-5,1540,7,1=5,1330,6,1=5,500,8,1=2,310,5,2=5,250,3,1-5-2,6880,26,1=2=5,1450,5
202511082204,2025-11-08,22,04R,,,4,350,4,140,5,330,,,4-5,570,1,4=5,540,3,4=5,200,1,1=4,240,3,1=5,360,8,4-5-1,1340,1,1=4=5,420,2
202511082205,2025-11-08,22,05R,,,1,180,1,100,3,110,,,1-3,190,1,1=3,160,1,1=3,110,1,1=4,330,7,3=4,220,3,1-3-4,890,3,1=3=4,370,2
202511082206,2025-11-08,22,06R,,,5,780,5,360,3,170,,,5-3,2010,9,3=5,910,4,3=5,320,4,2=5,740,10,2=3,310,3,5-3-2,12350,45,2=3=5,1180,6
202511082207,2025-11-08,22,07R,,,1,1090,1,150,3,220,,,1-3,2160,9,1=3,1320,7,1=3,320,4,1=2,770,11,2=3,370,7,1-3-2,9190,40,1=2=3,2340,10
202511082208,2025-11-08,22,08R,,,1,230,1,100,2,100,,,1-2,270,1,1=2,230,1,1=2,110,1,1=4,210,5,2=4,200,3,1-2-4,980,2,1=2=4,460,2
202511082209,2025-11-08,22,09R,,,1,170,1,100,2,220,,,1-2,280,1,1=2,330,1,1=2,200,2,1=5,180,1,2=5,260,5,1-2-5,940,1,1=2=5,520,2
202511082210,2025-11-08,22,10R,,,3,430,3,170,1,100,,,3-1,1330,6,1=3,390,2,1=3,210,2,3=6,800,12,1=6,620,9,3-1-6,13080,32,1=3=6,2820,9
202511082211,2025-11-08,22,11R,,,1,150,1,120,4,120,,,1-4,410,1,1=4,270,1,1=4,100,1,1=3,180,2,3=4,210,3,1-4-3,900,2,1=3=4,240,1
202511082212,2025-11-08,22,12R,,,2,440,2,140,4,2360,,,2-4,11760,21,2=4,5860,12,2=4,1910,14,2=3,360,5,3=4,920,11,2-4-3,61590,78,2=3=4,5110,13
202511082001,2025-11-08,20,01R,,,1,170,1,100,2,100,,,1-2,390,1,1=2,270,1,1=2,160,1,1=3,160,1,2=3,200,3,1-2-3,760,1,1=2=3,220,1
202511082002,2025-11-08,20,02R,,,1,130,1,110,4,250,,,1-4,880,3,1=4,990,3,1=4,200,3,1=3,140,1,3=4,290,6,1-4-3,1730,6,1=3=4,290,2
202511082003,2025-11-08,20,03R,,,1,160,1,170,5,200,,,1-5,1200,7,1=5,520,4,1=5,200,2,1=6,130,1,5=6,210,3,1-5-6,2050,7,1=5=6,230,1
202511082004,2025-11-08,20,04R,,,1,310,1,110,3,250,,,1-3,1730,7,1=3,1310,6,1=3,370,7,1=2,300,5,2=3,730,10,1-3-2,8840,28,1=2=3,1290,5
