レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202511162201,2025-11-16,22,01R,,,1,120,1,100,2,170,,,1-2,140,1,1=2,150,1,1=2,110,1,1=5,180,3,2=5,470,9,1-2-5,1140,4,1=2=5,810,4
202511162202,2025-11-16,22,02R,,,2,170,2,100,1,100,,,2-1,310,2,1=2,160,1,1=2,120,2,2=3,270,5,1=3,180,3,2-1-3,850,4,1=2=3,270,2
202511162203,2025-11-16,22,03R,,,1,160,1,140,3,160,,,1-3,230,1,1=3,240,1,1=3,120,1,1=5,250,7,3=5,200,4,1-3-5,1450,6,1=3=5,390,3
202511162204,2025-11-16,22,04R,,,1,400,1,260,4,160,,,1-4,1230,6,1=4,520,3,1=4,450,6,1=6,1090,14,4=6,500,7,1-4-6,12340,43,1=4=6,4880,14
202511162205,2025-11-16,22,05R,,,1,530,1,170,2,120,,,1-2,660,2,1=2,580,3,1=2,350,6,1=5,530,9,2=5,190,1,1-2-5,3450,13,1=2=5,710,3
202511162206,2025-11-16,22,06R,,,2,260,2,110,3,110,,,2-3,910,5,2=3,650,3,2=3,180,4,2=4,150,1,3=4,200,5,2-3-4,1630,6,2=3=4,500,3
202511162207,2025-11-16,22,07R,,,6,100,6,100,3,270,,,6-3,1340,7,3=6,670,3,3=6,300,6,1=6,100,1,1=3,160,2,6-3-1,2790,11,1=3=6,300,1
202511162208,2025-11-16,22,08R,,,1,190,1,120,2,160,,,1-2,420,1,1=2,330,3,1=2,280,4,1=3,160,2,2=3,480,7,1-2-3,1280,4,1=2=3,360,2
202511162209,2025-11-16,22,09R,,,1,180,1,120,2,170,,,1-2,550,2,1=2,560,2,1=2,120,1,1=4,260,5,2=4,670,11,1-2-4,1920,6,1=2=4,1130,4
202511162210,2025-11-16,22,10R,,,1,110,1,100,3,110,,,1-3,380,3,1=3,310,2,1=3,200,4,1=2,260,5,2=3,460,8,1-3-2,1300,6,1=2=3,540,3
