レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202511062401,2025-11-06,24,01R,,,1,110,1,150,3,140,,,1-3,340,1,1=3,210,1,1=3,110,1,1=5,420,8,3=5,400,7,1-3-5,1220,4,1=3=5,640,4
202511062402,2025-11-06,24,02R,,,1,120,1,110,2,180,,,1-2,220,1,1=2,180,1,1=2,110,2,1=4,100,1,2=4,150,3,1-2-4,410,1,1=2=4,160,1
202511062403,2025-11-06,24,03R,,,4,380,4,110,1,100,,,4-1,1030,5,1=4,190,1,1=4,140,2,4=5,470,7,1=5,280,4,4-1-5,1610,6,1=4=5,350,1
202511062404,2025-11-06,24,04R,,,1,100,1,100,3,300,,,1-3,320,1,1=3,260,1,1=3,240,3,1=6,300,4,3=6,610,13,1-3-6,1790,6,1=3=6,1020,6
202511062405,2025-11-06,24,05R,,,2,1080,2,220,1,100,,,2-1,2080,7,1=2,280,1,1=2,120,1,2=4,420,7,1=4,140,2,2-1-4,6650,22,1=2=4,470,1
202511062406,2025-11-06,24,06R,,,1,140,1,100,3,100,,,1-3,240,1,1=3,250,2,1=3,140,3,1=5,130,1,3=5,170,4,1-3-5,510,1,1=3=5,230,1
202511062407,2025-11-06,24,07R,,,4,190,4,150,1,100,,,4-1,960,4,1=4,210,1,1=4,180,1,3=4,470,10,1=3,250,5,4-1-3,6020,22,1=3=4,800,5
202511062408,2025-11-06,24,08R,,,1,200,1,140,5,350,,,1-5,1730,6,1=5,1300,4,1=5,330,5,1=2,220,2,2=5,290,4,1-5-2,3650,12,1=2=5,780,3
202511062409,2025-11-06,24,09R,,,4,340,4,310,3,290,,,4-3,5810,14,3=4,2560,9,3=4,440,6,4=5,520,9,3=5,750,12,4-3-5,31140,64,3=4=5,7350,17
202511062410,2025-11-06,24,10R,,,1,130,1,100,2,120,,,1-2,320,1,1=2,220,1,1=2,130,1,1=3,190,3,2=3,290,6,1-2-3,840,2,1=2=3,410,2
202511062411,2025-11-06,24,11R,,,1,150,1,120,5,360,,,1-5,760,3,1=5,640,3,1=5,230,4,1=3,150,2,3=5,220,3,1-5-3,2170,7,1=3=5,610,2
202511062412,2025-11-06,24,12R,,,3,480,3,150,1,100,,,3-1,810,4,1=3,190,1,1=3,110,1,3=4,210,4,1=4,150,2,3-1-4,1840,7,1=3=4,320,2
202511062201,2025-11-06,22,01R,,,1,110,1,110,2,170,,,1-2,410,2,1=2,610,3,1=2,110,1,1=3,120,2,2=3,350,6,1-2-3,660,3,1=2=3,420,2
202511062202,2025-11-06,22,02R,,,4,310,4,200,1,210,,,4-1,1090,4,1=4,660,3,1=4,170,3,4=5,160,2,1=5,260,6,4-1-5,2870,8,1=4=5,520,3
202511062203,2025-11-06,22,03R,,,5,1340,5,1460,2,300,,,5-2,7480,19,2=5,3980,10,2=5,780,12,1=5,370,4,1=2,410,7,5-2-1,68820,94,1=2=5,1720,7
202511062204,2025-11-06,22,04R,,,6,700,6,390,4,300,,,6-4,3070,13,4=6,1190,7,4=6,240,4,3=6,200,3,3=4,240,4,6-4-3,5630,26,3=4=6,750,4
202511062205,2025-11-06,22,05R,,,2,540,2,150,1,120,,,2-1,980,4,1=2,320,1,1=2,130,2,2=3,150,3,1=3,100,1,2-1-3,1430,4,1=2=3,250,1
202511062206,2025-11-06,22,06R,,,1,200,1,120,6,370,,,1-6,1660,7,1=6,1440,8,1=6,410,9,1=3,360,8,3=6,280,5,1-6-3,6900,27,1=3=6,800,4
202511062207,2025-11-06,22,07R,,,1,380,1,330,5,250,,,1-5,3250,16,1=5,1990,10,1=5,510,8,1=2,240,4,2=5,180,2,1-5-2,6170,23,1=2=5,740,4
