レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),天候,風向,風速(m),波の高さ(cm),決まり手,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気,1着_着順,1着_艇番,1着_登録番号,1着_選手名,1着_モーター番号,1着_ボート番号,1着_展示タイム,1着_進入コース,1着_スタートタイミング,1着_レースタイム,2着_着順,2着_艇番,2着_登録番号,2着_選手名,2着_モーター番号,2着_ボート番号,2着_展示タイム,2着_進入コース,2着_スタートタイミング,2着_レースタイム,3着_着順,3着_艇番,3着_登録番号,3着_選手名,3着_モーター番号,3着_ボート番号,3着_展示タイム,3着_進入コース,3着_スタートタイミング,3着_レースタイム,4着_着順,4着_艇番,4着_登録番号,4着_選手名,4着_モーター番号,4着_ボート番号,4着_展示タイム,4着_進入コース,4着_スタートタイミング,4着_レースタイム,5着_着順,5着_艇番,5着_登録番号,5着_選手名,5着_モーター番号,5着_ボート番号,5着_展示タイム,5着_進入コース,5着_スタートタイミング,5着_レースタイム,6着_着順,6着_艇番,6着_登録番号,6着_選手名,6着_モーター番号,6着_ボート番号,6着_展示タイム,6着_進入コース,6着_スタートタイミング,6着_レースタイム
201703142401,第１２回　公営レーシングプレスカップ,第3日,2017/03/14,大村,01R,めざまし戦予,1800,晴,北西,5,4,,1,100,1,100,5,190,1-5,580,3,1-5,540,3,1-5,170,3,1-2,100,1,2-5,280,5,1-5-2,1240,6,1-2-5,330,2,1,1,3784,中 島 友 和,34,32,6.89,1,0.16,109.4,2,5,4835,橋 本 明,24,27,6.82,5,0.17,110.5,3,2,2912,尾 崎 鉄 也,18,33,6.92,2,0.23,113.0,4,3,4615,板 倉 敦 史,39,35,6.89,3,0.21,114.3,5,6,4964,土 屋 南,52,39,6.85,6,0.13,,6,4,4088,野 田 祥 子,30,22,6.8,4,0.31,
201703142402,第１２回　公営レーシングプレスカップ,第3日,2017/03/14,大村,02R,昼ガチ戦予選,1800,晴,北西,4,3,逃げ,1,130,1,100,4,120,1-4,460,2,1-4,290,2,1-4,210,2,1-6,470,9,4-6,820,11,1-4-6,3140,12,1-4-6,1590,7,1,1,4116,川 田 正 人,16,19,6.9,1,0.18,110.1,2,4,4038,田 中 健太郎,37,23,6.8,3,0.2,111.1,3,6,3066,田 中 定 雄,46,49,7.0,4,0.28,113.4,4,5,4715,村 上 遼,25,46,6.85,6,0.17,114.2,5,3,3491,富 永 茂,48,37,6.82,5,0.26,,6,2,4035,杉 江 浩 明,12,25,6.87,2,0.33,
201703142403,第１２回　公営レーシングプレスカップ,第3日,2017/03/14,大村,03R,予選,1800,晴,北西,4,3,逃げ,1,110,1,100,2,170,1-2,310,2,1-2,300,2,1-2,220,2,1-6,230,3,2-6,850,10,1-2-6,2040,6,1-2-6,1160,5,1,1,3563,堤 昇,27,28,6.86,1,0.13,116.8,2,2,3990,芹 澤 克 彦,38,14,6.82,2,0.09,118.5,3,6,4611,今 井 美 亜,20,65,6.81,6,0.12,120.0,4,4,4249,曾 根 孝 仁,53,31,6.87,4,0.11,122.8,5,5,4637,中 田 友 也,41,13,6.9,5,0.16,,,,,,,,,,,
201703142404,第１２回　公営レーシングプレスカップ,第3日,2017/03/14,大村,04R,予選,1800,晴,北西,4,3,,2,420,2,120,1,100,2-1,760,3,1-2,190,1,1-2,140,1,2-4,310,5,1-4,230,4,2-1-4,2070,7,1-2-4,530,3,1,2,4376,藤 田 靖 弘,32,61,6.85,2,0.16,109.6,2,1,4650,中 山 雄 太,26,34,6.82,1,0.17,111.0,3,4,4151,下 河 誉 史,23,60,6.86,4,0.21,112.7,4,6,3488,柳 田 英 明,28,12,6.86,6,0.12,114.2,5,5,4302,西 野 翔 太,50,48,6.73,5,0.16,,6,3,4011,堀之内 紀代子,45,38,6.8,3,0.32,
201703142405,第１２回　公営レーシングプレスカップ,第3日,2017/03/14,大村,05R,予選  進入固定,1800,晴,北西,4,3,逃げ,1,100,1,100,2,250,1-2,780,3,1-2,630,2,1-2,220,3,1-3,110,1,2-3,390,8,1-2-3,1920,6,1-2-3,570,4,1,1,3841,佐々木 和 伸,17,30,6.8,1,0.03,110.6,2,2,3142,西 茂登子,14,66,6.88,2,0.05,111.9,3,3,3501,川 上 昇 平,47,69,6.83,3,0.07,113.5,4,6,4835,橋 本 明,24,27,6.83,6,0.05,113.8,5,4,3407,道 見 数 成,40,50,6.84,4,0.11,,6,5,4244,鈴 木 成 美,44,53,6.92,5,0.08,
201703142406,第１２回　公営レーシングプレスカップ,第3日,2017/03/14,大村,06R,予選,1800,晴,北西,3,2,逃げ,1,120,1,100,2,100,1-2,230,1,1-2,130,1,1-2,100,1,1-3,100,2,2-3,240,6,1-2-3,760,2,1-2-3,380,2,1,1,4496,内 堀 学,21,21,6.78,1,0.13,108.8,2,2,4290,稲 田 浩 二,49,56,6.88,2,0.09,110.4,3,3,4038,田 中 健太郎,37,23,6.94,3,0.16,112.3,4,5,4925,森 悠 稀,11,18,6.82,5,0.17,113.2,5,6,3736,岡 本 猛,54,58,6.76,6,0.19,,6,4,2912,尾 崎 鉄 也,18,33,6.93,4,0.18,
201703142407,第１２回　公営レーシングプレスカップ,第3日,2017/03/14,大村,07R,予選  進入固定,1800,晴,北西,3,2,逃げ,1,110,1,150,2,430,1-2,850,4,1-2,950,3,1-2,290,4,1-5,450,6,2-5,700,11,1-2-5,5980,18,1-2-5,2210,9,1,1,3491,富 永 茂,48,37,6.91,1,0.1,110.4,2,2,4615,板 倉 敦 史,39,35,6.86,2,0.16,110.6,3,5,4556,竹 井 奈 美,31,55,6.9,5,0.11,111.7,4,4,3746,岡 瀬 正 人,51,63,6.87,4,0.16,112.8,5,6,4331,三 好 勇 人,22,36,6.9,6,0.11,,6,3,4864,小 川 日紀太,35,47,6.9,3,0.04,
201703142408,第１２回　公営レーシングプレスカップ,第3日,2017/03/14,大村,08R,予選,1800,晴,北西,4,3,差し,6,700,6,400,4,350,6-4,6100,17,4-6,3910,8,4-6,390,6,1-6,370,5,1-4,650,9,6-4-1,26830,60,1-4-6,2780,8,1,6,4151,下 河 誉 史,23,60,6.87,2,0.17,109.1,2,4,3784,中 島 友 和,34,32,6.91,5,0.25,110.9,3,1,3658,阪 本 聖 秀,36,17,6.86,1,0.12,112.4,4,2,3983,須 藤 博 倫,19,11,6.86,3,0.12,113.5,5,3,3802,森 岡 真 希,43,67,6.86,4,0.11,,6,5,4035,杉 江 浩 明,12,25,6.88,6,0.24,
201703142409,第１２回　公営レーシングプレスカップ,第3日,2017/03/14,大村,09R,予選,1800,晴,北西,3,2,差し,2,790,2,360,1,100,2-1,670,3,1-2,150,1,1-2,100,1,2-6,240,4,1-6,120,2,2-1-6,1640,6,1-2-6,340,2,1,2,4213,重 富 伸 也,13,74,6.83,2,0.06,110.1,2,1,3990,芹 澤 克 彦,38,14,6.9,1,0.13,111.2,3,6,4715,村 上 遼,25,46,6.89,6,0.15,113.4,4,5,3142,西 茂登子,14,66,6.89,5,0.18,113.8,5,3,3974,深 山 祐 二,29,57,6.87,3,0.06,,6,4,4925,森 悠 稀,11,18,6.83,4,0.14,
201703142410,第１２回　公営レーシングプレスカップ,第3日,2017/03/14,大村,10R,夕やけ特賞,1800,晴,北西,4,3,逃げ,1,130,1,100,3,160,1-3,260,1,1-3,250,1,1-3,110,1,1-5,480,5,3-5,1080,9,1-3-5,1600,8,1-3-5,990,4,1,1,4290,稲 田 浩 二,49,56,6.86,1,0.15,109.2,2,3,3841,佐々木 和 伸,17,30,6.86,3,0.14,111.0,3,5,4331,三 好 勇 人,22,36,6.88,5,0.16,112.0,4,2,3681,山 谷 央,33,40,6.91,2,0.23,113.4,5,4,4376,藤 田 靖 弘,32,61,6.87,4,0.14,,6,6,4020,川 上 清 人,15,45,6.9,6,0.23,
201703142411,第１２回　公営レーシングプレスカップ,第3日,2017/03/14,大村,11R,夕やけ特選,1800,晴,北西,4,3,逃げ,1,120,1,100,2,280,1-2,630,3,1-2,1010,4,1-2,430,5,1-3,150,2,2-3,480,7,1-2-3,1850,5,1-2-3,610,3,1,1,4556,竹 井 奈 美,31,55,6.91,1,0.1,109.3,2,2,4088,野 田 祥 子,30,22,6.86,2,0.13,110.9,3,3,4611,今 井 美 亜,20,65,6.96,3,0.11,112.2,4,5,4011,堀之内 紀代子,45,38,6.83,5,0.09,112.7,5,6,3802,森 岡 真 希,43,67,6.84,6,0.11,,6,4,4244,鈴 木 成 美,44,53,6.92,4,0.1,
201703142412,第１２回　公営レーシングプレスカップ,第3日,2017/03/14,大村,12R,カステラ特選,1800,晴,北西,5,4,逃げ,1,130,1,100,2,210,1-2,310,1,1-2,300,3,1-2,150,1,1-4,170,3,2-4,280,6,1-2-4,870,3,1-2-4,430,1,1,1,3983,須 藤 博 倫,19,11,6.93,1,0.1,110.2,2,2,3488,柳 田 英 明,28,12,6.93,2,0.11,110.9,3,4,3736,岡 本 猛,54,58,6.81,4,0.11,111.7,4,6,3746,岡 瀬 正 人,51,63,6.88,6,0.22,113.1,5,5,4650,中 山 雄 太,26,34,6.89,5,0.18,,6,3,3563,堤 昇,27,28,6.9,3,0.18,
