レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202605112401,2026-05-11,24,01R,15:20,,4,500,4,140,3,180,,,4-3,1460,8,3=4,430,2,3=4,200,3,4=6,630,9,3=6,600,7,4-3-6,4380,16,3=4=6,1150,5
202605112402,2026-05-11,24,02R,15:43,,1,160,1,110,2,250,,,1-2,650,3,1=2,440,3,1=2,220,3,1=3,140,1,2=3,380,8,1-2-3,1620,5,1=2=3,350,2
202605112403,2026-05-11,24,03R,16:06,,2,510,2,410,4,490,,,2-4,3400,14,2=4,1490,5,2=4,200,1,2=3,420,7,3=4,300,5,2-4-3,9730,41,2=3=4,1770,9
202605112404,2026-05-11,24,04R,16:32,,4,650,4,370,6,370,,,4-6,4140,15,4=6,5800,15,4=6,870,13,3=4,510,8,3=6,480,7,4-6-3,30850,81,3=4=6,5300,17
202605112405,2026-05-11,24,05R,17:01,,3,310,3,100,1,110,,,3-1,1030,4,1=3,230,1,1=3,160,2,3=6,280,5,1=6,160,3,3-1-6,1170,4,1=3=6,270,1
202605112406,2026-05-11,24,06R,17:28,,1,100,1,100,2,130,,,1-2,150,1,1=2,190,1,1=2,130,1,1=5,170,3,2=5,210,5,1-2-5,330,1,1=2=5,200,1
202605112407,2026-05-11,24,07R,17:55,,1,100,1,100,3,140,,,1-3,230,1,1=3,190,1,1=3,110,1,1=5,130,2,3=5,220,5,1-3-5,450,1,1=3=5,240,1
202605112408,2026-05-11,24,08R,18:23,,1,110,1,130,6,900,,,1-6,1000,5,1=6,1030,5,1=6,260,6,1=4,180,1,4=6,350,7,1-6-4,2830,12,1=4=6,630,2
202605112409,2026-05-11,24,09R,18:54,,1,160,1,100,6,100,,,1-6,530,2,1=6,450,2,1=6,180,2,1=2,360,5,2=6,300,4,1-6-2,3090,10,1=2=6,1210,6
202605112410,2026-05-11,24,10R,19:25,,5,890,5,490,1,110,,,5-1,4920,11,1=5,940,4,1=5,280,5,4=5,230,4,1=4,140,1,5-1-4,13070,31,1=4=5,620,2
202605112411,2026-05-11,24,11R,19:58,,1,100,1,100,2,170,,,1-2,190,1,1=2,120,1,1=2,100,1,1=4,150,3,2=4,200,5,1-2-4,470,2,1=2=4,210,1
202605112412,2026-05-11,24,12R,20:30,,2,420,2,200,5,390,,,2-5,3300,8,2=5,2200,6,2=5,420,5,2=4,540,8,4=5,960,13,2-5-4,12610,32,2=4=5,3320,12
202605112301,2026-05-11,23,01R,08:32,,1,130,1,110,3,280,,,1-3,350,2,1=3,330,2,1=3,180,3,1=4,140,2,3=4,280,4,1-3-4,1200,4,1=3=4,690,3
202605112302,2026-05-11,23,02R,08:58,,1,130,1,130,3,150,,,1-3,220,1,1=3,180,1,1=3,110,1,1=2,200,4,2=3,220,5,1-3-2,570,2,1=2=3,260,2
202605112304,2026-05-11,23,04R,09:50,,1,310,1,100,3,110,,,1-3,600,2,1=3,340,1,1=3,170,1,1=6,1020,14,3=6,520,10,1-3-6,6030,20,1=3=6,2890,10
202605112305,2026-05-11,23,05R,10:18,,1,110,1,100,5,240,,,1-5,300,1,1=5,300,2,1=5,130,1,1=2,160,2,2=5,310,6,1-5-2,920,4,1=2=5,320,1
202605112306,2026-05-11,23,06R,10:47,,4,1040,4,150,3,150,,,4-3,860,3,3=4,340,1,3=4,160,1,2=4,270,5,2=3,230,3,4-3-2,4260,13,2=3=4,440,1
202605112307,2026-05-11,23,07R,11:16,,2,270,2,280,5,450,,,2-5,980,3,2=5,890,2,2=5,230,3,2=4,230,2,4=5,600,9,2-5-4,3340,11,2=4=5,740,4
202605112309,2026-05-11,23,09R,12:20,,1,160,1,130,2,130,,,1-2,290,1,1=2,300,1,1=2,140,2,1=6,130,1,2=6,350,7,1-2-6,3030,9,1=2=6,820,3
202605112310,2026-05-11,23,10R,12:55,,2,230,2,120,4,150,,,2-4,2110,10,2=4,1470,7,2=4,270,4,2=3,440,7,3=4,750,10,2-4-3,7370,29,2=3=4,2950,9
202605112311,2026-05-11,23,11R,13:32,,5,430,5,190,1,100,,,5-1,1420,6,1=5,470,2,1=5,150,2,3=5,170,3,1=3,120,1,5-1-3,3210,12,1=3=5,230,1
202605112312,2026-05-11,23,12R,14:06,,1,100,1,100,3,160,,,1-3,490,3,1=3,350,2,1=3,300,3,1=6,670,8,3=6,1310,12,1-3-6,2960,9,1=3=6,2190,6
202605112201,2026-05-11,22,01R,12:33,,1,100,1,100,3,280,,,1-3,440,3,1=3,210,1,1=3,100,1,1=5,100,2,3=5,450,8,1-3-5,790,3,1=3=5,870,6
202605112202,2026-05-11,22,02R,13:03,,1,130,1,150,2,200,,,1-2,850,4,1=2,490,3,1=2,140,2,1=3,120,1,2=3,260,6,1-2-3,1580,5,1=2=3,440,2
202605112203,2026-05-11,22,03R,13:30,,1,150,1,110,3,110,,,1-3,350,1,1=3,190,1,1=3,110,1,1=4,120,2,3=4,170,3,1-3-4,450,1,1=3=4,160,1
202605112204,2026-05-11,22,04R,13:58,,2,520,2,200,4,240,,,2-4,3340,6,2=4,790,4,2=4,270,4,2=3,570,5,3=4,710,7,2-4-3,10590,15,2=3=4,1540,4
202605112205,2026-05-11,22,05R,14:28,,1,160,1,100,3,120,,,1-3,550,2,1=3,330,1,1=3,120,2,1=4,110,1,3=4,190,4,1-3-4,780,2,1=3=4,230,1
202605112206,2026-05-11,22,06R,15:00,,3,210,3,130,2,230,,,3-2,700,4,2=3,430,3,2=3,210,3,3=6,220,4,2=6,330,6,3-2-6,2610,11,2=3=6,970,2
202605112207,2026-05-11,22,07R,15:28,,1,150,1,100,5,120,,,1-5,460,2,1=5,180,1,1=5,200,5,1=3,120,1,3=5,140,2,1-5-3,870,3,1=3=5,290,2
202605112208,2026-05-11,22,08R,15:55,,1,130,1,100,2,100,,,1-2,200,1,1=2,150,1,1=2,130,1,1=5,160,2,2=5,180,3,1-2-5,690,2,1=2=5,380,2
202605112209,2026-05-11,22,09R,16:23,,2,120,2,100,5,130,,,2-5,380,1,2=5,410,2,2=5,130,1,1=2,160,3,1=5,130,2,2-5-1,1100,4,1=2=5,290,1
202605112210,2026-05-11,22,10R,16:58,,2,370,2,150,1,110,,,2-1,570,2,1=2,140,1,1=2,140,2,2=4,170,3,1=4,200,4,2-1-4,880,3,1=2=4,200,1
202605112211,2026-05-11,22,11R,17:25,,1,100,1,100,3,210,,,1-3,1210,4,1=3,600,2,1=3,190,4,1=2,130,1,2=3,320,6,1-3-2,1570,5,1=2=3,330,2
202605112212,2026-05-11,22,12R,18:00,,1,120,1,100,2,150,,,1-2,240,1,1=2,330,2,1=2,110,1,1=3,160,2,2=3,230,6,1-2-3,530,1,1=2=3,220,1
