レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202605162101,2026-05-16,21,01R,10:40,,2,180,2,130,5,190,,,2-5,620,4,2=5,420,3,2=5,150,2,2=6,180,4,5=6,270,6,2-5-6,1780,11,2=5=6,510,4
202605162102,2026-05-16,21,02R,11:09,,1,150,1,130,3,280,,,1-3,640,2,1=3,480,2,1=3,290,3,1=4,220,2,3=4,620,13,1-3-4,2790,10,1=3=4,1250,7
202605162103,2026-05-16,21,03R,11:39,,3,420,3,210,5,190,,,3-5,4030,12,3=5,2080,7,3=5,490,7,2=3,280,4,2=5,650,10,3-5-2,17400,46,2=3=5,2560,10
202605162104,2026-05-16,21,04R,12:10,,2,980,2,100,1,110,,,2-1,1220,5,1=2,300,1,1=2,160,2,2=3,330,7,1=3,130,1,2-1-3,4010,14,1=2=3,490,1
202605162105,2026-05-16,21,05R,12:41,,5,1820,5,1990,4,870,,,5-4,14910,21,4=5,2340,8,4=5,620,11,1=5,340,7,1=4,210,2,5-4-1,46770,63,1=4=5,1410,8
202605162106,2026-05-16,21,06R,13:15,,2,830,2,360,1,110,,,2-1,2070,7,1=2,310,1,1=2,210,2,2=4,400,8,1=4,260,4,2-1-4,8370,27,1=2=4,920,4
202605162107,2026-05-16,21,07R,13:47,,4,1520,4,700,5,740,,,4-5,6280,15,4=5,3580,11,4=5,1090,13,1=4,300,4,1=5,230,3,4-5-1,17860,34,1=4=5,2230,7
202605162108,2026-05-16,21,08R,14:19,,3,390,3,200,6,380,,,3-6,3330,9,3=6,1990,6,3=6,240,6,1=3,110,1,1=6,150,3,3-6-1,6500,18,1=3=6,290,1
202605162109,2026-05-16,21,09R,14:53,,1,150,1,120,2,380,,,1-2,630,2,1=2,650,2,1=2,210,3,1=3,140,1,2=3,330,7,1-2-3,1280,4,1=2=3,520,3
202605162110,2026-05-16,21,10R,15:28,,1,130,1,210,5,790,,,1-5,2470,9,1=5,1870,6,1=5,470,9,1=2,140,1,2=5,350,6,1-5-2,6450,22,1=2=5,920,3
202605162111,2026-05-16,21,11R,16:04,,1,150,1,100,5,480,,,1-5,1640,6,1=5,1020,4,1=5,430,6,1=2,210,3,2=5,650,9,1-5-2,4520,17,1=2=5,870,4
202605162112,2026-05-16,21,12R,16:42,,1,130,1,100,4,210,,,1-4,460,2,1=4,490,2,1=4,230,2,1=2,270,5,2=4,300,7,1-4-2,2180,8,1=2=4,940,4
202605162001,2026-05-16,20,01R,17:41,,5,2350,5,260,6,320,,,5-6,1120,5,5=6,700,4,5=6,330,6,2=5,310,5,2=6,220,3,5-6-2,2610,9,2=5=6,760,5
202605162002,2026-05-16,20,02R,18:08,,1,180,1,140,3,130,,,1-3,300,1,1=3,250,1,1=3,120,1,1=2,180,3,2=3,350,7,1-3-2,1040,2,1=2=3,390,2
202605162003,2026-05-16,20,03R,18:34,,3,570,3,170,5,570,,,3-5,3460,12,3=5,2120,9,3=5,680,12,3=4,130,1,4=5,270,5,3-5-4,10870,40,3=4=5,940,5
202605162004,2026-05-16,20,04R,19:03,,1,190,1,110,3,150,,,1-3,420,1,1=3,210,1,1=3,220,3,1=2,670,12,2=3,370,7,1-3-2,3310,10,1=2=3,1170,5
202605162005,2026-05-16,20,05R,19:30,,1,110,1,120,2,310,,,1-2,300,1,1=2,280,1,1=2,160,1,1=5,310,6,2=5,380,7,1-2-5,1940,7,1=2=5,980,5
202605162006,2026-05-16,20,06R,19:56,,1,160,1,200,2,220,,,1-2,380,1,1=2,310,1,1=2,160,1,1=6,160,2,2=6,160,2,1-2-6,1060,1,1=2=6,360,1
202605162007,2026-05-16,20,07R,20:25,,4,440,4,210,5,430,,,4-5,2640,11,4=5,1840,6,4=5,340,8,1=4,120,1,1=5,260,3,4-5-1,6300,21,1=4=5,600,3
202605162008,2026-05-16,20,08R,21:00,,3,290,3,130,2,170,,,3-2,950,4,2=3,350,2,2=3,120,3,1=3,100,1,1=2,110,2,3-2-1,1640,4,1=2=3,160,1
202605162009,2026-05-16,20,09R,21:28,,1,110,1,110,3,100,,,1-3,340,1,1=3,180,1,1=3,120,1,1=6,170,2,3=6,200,4,1-3-6,630,1,1=3=6,280,1
202605162010,2026-05-16,20,10R,21:57,,1,130,1,100,3,150,,,1-3,240,1,1=3,200,1,1=3,120,1,1=4,130,2,3=4,170,4,1-3-4,590,1,1=3=4,300,1
202605162011,2026-05-16,20,11R,22:27,,3,500,3,280,2,480,,,3-2,4890,9,2=3,2610,7,2=3,190,4,1=3,100,1,1=2,150,3,3-2-1,10340,24,1=2=3,230,1
202605162012,2026-05-16,20,12R,22:54,,2,920,2,120,1,160,,,2-1,1410,5,1=2,230,1,1=2,150,1,2=3,220,5,1=3,160,2,2-1-3,5080,16,1=2=3,370,1
202605161901,2026-05-16,19,01R,15:25,,1,230,1,160,2,110,,,1-2,410,1,1=2,300,1,1=2,180,2,1=3,210,3,2=3,300,6,1-2-3,1130,2,1=2=3,460,2
202605161902,2026-05-16,19,02R,15:59,,1,290,1,130,4,180,,,1-4,1850,8,1=4,1530,6,1=4,540,8,1=5,1010,14,4=5,570,9,1-4-5,16350,55,1=4=5,4140,14
202605161903,2026-05-16,19,03R,16:33,,1,230,1,120,2,100,,,1-2,330,1,1=2,220,1,1=2,220,3,1=6,670,10,2=6,250,4,1-2-6,3150,12,1=2=6,980,5
202605161904,2026-05-16,19,04R,17:06,,4,270,4,100,1,120,,,4-1,440,2,1=4,180,1,1=4,120,1,2=4,140,2,1=2,200,4,4-1-2,1730,8,1=2=4,310,1
202605161905,2026-05-16,19,05R,17:30,,1,110,1,100,2,150,,,1-2,230,1,1=2,270,2,1=2,160,1,1=4,160,1,2=4,310,6,1-2-4,680,2,1=2=4,350,2
202605161906,2026-05-16,19,06R,17:57,,2,180,2,140,4,390,,,2-4,2310,11,2=4,2030,7,2=4,270,4,2=3,140,1,3=4,540,9,2-4-3,6170,26,2=3=4,1340,7
202605161907,2026-05-16,19,07R,18:21,,1,320,1,120,5,100,,,1-5,920,5,1=5,560,3,1=5,170,4,1=2,130,2,2=5,130,1,1-5-2,1370,3,1=2=5,240,1
202605161908,2026-05-16,19,08R,18:47,,1,260,1,160,3,570,,,1-3,1400,5,1=3,850,4,1=3,220,4,1=2,110,1,2=3,270,5,1-3-2,2790,8,1=2=3,340,2
202605161909,2026-05-16,19,09R,19:16,,1,100,1,100,3,160,,,1-3,250,2,1=3,440,2,1=3,150,1,1=2,160,3,2=3,600,9,1-3-2,740,2,1=2=3,340,1
202605161910,2026-05-16,19,10R,19:43,,1,100,1,100,4,100,,,1-4,200,1,1=4,210,1,1=4,120,1,1=2,220,5,2=4,240,6,1-4-2,520,1,1=2=4,280,2
202605161911,2026-05-16,19,11R,20:09,,1,120,1,100,3,100,,,1-3,190,1,1=3,250,1,1=3,120,1,1=2,170,3,2=3,250,6,1-3-2,790,3,1=2=3,410,3
202605161912,2026-05-16,19,12R,20:38,,1,100,1,110,3,160,,,1-3,220,1,1=3,160,1,1=3,130,1,1=4,140,2,3=4,270,7,1-3-4,480,1,1=3=4,280,1
202605161701,2026-05-16,17,01R,11:04,,1,130,1,120,4,190,,,1-4,440,3,1=4,260,1,1=4,150,2,1=3,110,1,3=4,340,6,1-4-3,1020,3,1=3=4,440,1
202605161702,2026-05-16,17,02R,11:32,,3,460,3,180,1,100,,,3-1,640,3,1=3,180,1,1=3,140,1,3=5,300,7,1=5,250,5,3-1-5,2300,8,1=3=5,360,1
202605161703,2026-05-16,17,03R,12:03,,2,230,2,100,1,130,,,2-1,260,1,1=2,230,1,1=2,120,1,2=3,160,2,1=3,230,5,2-1-3,580,1,1=2=3,150,1
