レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202605052301,2026-05-05,23,01R,08:32,,1,100,1,100,4,250,,,1-4,360,2,1=4,430,3,1=4,170,2,1=5,410,5,4=5,1280,13,1-4-5,1990,8,1=4=5,1110,5
202605052302,2026-05-05,23,02R,08:58,,1,100,1,120,2,300,,,1-2,280,2,1=2,170,1,1=2,120,2,1=3,100,1,2=3,260,5,1-2-3,400,2,1=2=3,220,1
202605052304,2026-05-05,23,04R,09:50,,1,210,1,140,6,100,,,1-6,990,5,1=6,470,3,1=6,100,1,1=2,100,1,2=6,100,3,1-6-2,1020,5,1=2=6,110,1
202605052305,2026-05-05,23,05R,10:17,,1,260,1,140,6,190,,,1-6,200,1,1=6,160,1,1=6,120,1,1=3,150,2,3=6,170,3,1-6-3,470,1,1=3=6,230,1
202605052306,2026-05-05,23,06R,10:45,,6,220,6,100,1,120,,,6-1,550,2,1=6,310,1,1=6,170,2,2=6,460,5,1=2,610,8,6-1-2,2490,10,1=2=6,620,3
202605052307,2026-05-05,23,07R,11:19,,1,400,1,330,5,230,,,1-5,6920,18,1=5,3330,8,1=5,630,9,1=3,620,8,3=5,280,3,1-5-3,29890,56,1=3=5,2860,11
202605052308,2026-05-05,23,08R,11:48,,6,130,6,100,2,130,,,6-2,310,1,2=6,200,1,2=6,130,1,5=6,580,8,2=5,760,10,6-2-5,2730,10,2=5=6,1120,5
202605052309,2026-05-05,23,09R,12:26,,3,560,3,260,1,140,,,3-1,1970,9,1=3,620,3,1=3,260,5,3=4,340,7,1=4,200,3,3-1-4,4550,19,1=3=4,670,4
202605052310,2026-05-05,23,10R,13:00,,1,110,1,100,2,100,,,1-2,190,1,1=2,140,1,1=2,100,2,1=3,110,3,2=3,100,1,1-2-3,290,1,1=2=3,140,1
202605052311,2026-05-05,23,11R,13:36,,1,120,1,100,4,120,,,1-4,260,2,1=4,210,1,1=4,100,1,1=3,150,3,3=4,220,6,1-4-3,640,3,1=3=4,300,2
202605052312,2026-05-05,23,12R,14:14,,1,110,1,100,3,160,,,1-3,230,2,1=3,160,1,1=3,100,1,1=2,100,2,2=3,200,4,1-3-2,430,2,1=2=3,180,1
202605052001,2026-05-05,20,01R,15:20,,2,1840,2,340,1,140,,,2-1,1210,5,1=2,430,2,1=2,190,2,2=5,380,8,1=5,370,7,2-1-5,5790,25,1=2=5,2000,6
202605052002,2026-05-05,20,02R,15:44,,1,220,1,150,2,190,,,1-2,580,1,1=2,680,2,1=2,270,5,1=5,220,3,2=5,170,1,1-2-5,3550,10,1=2=5,520,2
202605052003,2026-05-05,20,03R,16:10,,4,1050,4,180,3,380,,,4-3,8390,19,3=4,2450,11,3=4,950,12,4=6,3160,14,3=6,410,8,4-3-6,42980,77,3=4=6,7560,18
202605052004,2026-05-05,20,04R,16:34,,5,770,5,280,1,270,,,5-1,2600,15,1=5,990,6,1=5,490,7,5=6,1960,11,1=6,3850,14,5-1-6,45340,70,1=5=6,12860,13
202605052005,2026-05-05,20,05R,16:58,,1,110,1,100,2,120,,,1-2,150,1,1=2,200,1,1=2,130,2,1=6,490,6,2=6,420,5,1-2-6,2290,7,1=2=6,1330,4
202605052006,2026-05-05,20,06R,17:23,,1,100,1,100,4,380,,,1-4,1290,6,1=4,790,5,1=4,340,4,1=6,150,2,4=6,910,11,1-4-6,2000,9,1=4=6,460,2
202605052007,2026-05-05,20,07R,17:52,,1,120,1,100,2,100,,,1-2,230,1,1=2,150,1,1=2,100,1,1=4,160,2,2=4,190,3,1-2-4,560,1,1=2=4,300,1
202605052008,2026-05-05,20,08R,18:21,,1,220,1,100,2,110,,,1-2,200,1,1=2,140,1,1=2,130,1,1=4,490,7,2=4,430,5,1-2-4,1080,4,1=2=4,460,2
202605052009,2026-05-05,20,09R,18:51,,2,530,2,110,1,100,,,2-1,760,4,1=2,150,1,1=2,130,1,2=4,280,6,1=4,210,5,2-1-4,2280,9,1=2=4,310,1
202605052010,2026-05-05,20,10R,19:23,,1,140,1,100,3,140,,,1-3,270,1,1=3,270,2,1=3,130,2,1=2,120,1,2=3,280,4,1-3-2,820,2,1=2=3,270,1
202605052011,2026-05-05,20,11R,19:54,,1,100,1,100,2,170,,,1-2,290,1,1=2,160,1,1=2,150,3,1=4,140,2,2=4,260,4,1-2-4,590,1,1=2=4,290,1
202605052012,2026-05-05,20,12R,20:34,,1,120,1,110,4,410,,,1-4,1710,6,1=4,1880,6,1=4,100,1,1=6,510,8,4=6,1560,15,1-4-6,9240,28,1=4=6,3650,11
202605051801,2026-05-05,18,01R,08:40,,1,130,1,110,2,130,,,1-2,330,2,1=2,280,2,1=2,170,2,1=4,150,1,2=4,280,5,1-2-4,690,1,1=2=4,340,1
202605051802,2026-05-05,18,02R,09:06,,4,360,4,120,1,100,,,4-1,820,3,1=4,170,1,1=4,140,2,3=4,400,6,1=3,250,4,4-1-3,6800,20,1=3=4,510,3
202605051803,2026-05-05,18,03R,09:32,,1,100,1,100,6,140,,,1-6,300,1,1=6,210,1,1=6,120,1,1=2,140,2,2=6,150,3,1-6-2,920,3,1=2=6,250,1
202605051804,2026-05-05,18,04R,09:58,,1,100,1,100,4,240,,,1-4,340,3,1=4,390,2,1=4,140,2,1=2,100,1,2=4,300,7,1-4-2,840,3,1=2=4,310,2
202605051805,2026-05-05,18,05R,10:25,,1,270,1,380,4,210,,,1-4,500,2,1=4,280,2,1=4,110,1,1=3,220,4,3=4,360,8,1-4-3,1610,6,1=3=4,410,2
202605051806,2026-05-05,18,06R,10:57,,1,870,1,250,3,140,,,1-3,2590,12,1=3,1020,4,1=3,350,5,1=6,350,5,3=6,290,3,1-3-6,6870,25,1=3=6,1260,6
202605051807,2026-05-05,18,07R,11:27,,1,250,1,300,2,860,,,1-2,1960,9,1=2,1220,6,1=2,300,6,1=5,220,3,2=5,470,9,1-2-5,3420,17,1=2=5,680,4
202605051808,2026-05-05,18,08R,12:00,,2,430,2,160,4,330,,,2-4,2560,11,2=4,1270,7,2=4,370,6,1=2,260,3,1=4,160,2,2-4-1,7640,28,1=2=4,460,1
202605051809,2026-05-05,18,09R,12:34,,1,160,1,100,3,100,,,1-3,250,2,1=3,110,1,1=3,120,1,1=6,270,6,3=6,220,3,1-3-6,980,5,1=3=6,360,3
202605051810,2026-05-05,18,10R,13:05,,2,190,2,110,1,130,,,2-1,260,1,1=2,180,1,1=2,110,1,2=3,260,4,1=3,280,5,2-1-3,630,1,1=2=3,230,1
