レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),天候,風向,風速(m),波の高さ(cm),決まり手,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気,1着_着順,1着_艇番,1着_登録番号,1着_選手名,1着_モーター番号,1着_ボート番号,1着_展示タイム,1着_進入コース,1着_スタートタイミング,1着_レースタイム,2着_着順,2着_艇番,2着_登録番号,2着_選手名,2着_モーター番号,2着_ボート番号,2着_展示タイム,2着_進入コース,2着_スタートタイミング,2着_レースタイム,3着_着順,3着_艇番,3着_登録番号,3着_選手名,3着_モーター番号,3着_ボート番号,3着_展示タイム,3着_進入コース,3着_スタートタイミング,3着_レースタイム,4着_着順,4着_艇番,4着_登録番号,4着_選手名,4着_モーター番号,4着_ボート番号,4着_展示タイム,4着_進入コース,4着_スタートタイミング,4着_レースタイム,5着_着順,5着_艇番,5着_登録番号,5着_選手名,5着_モーター番号,5着_ボート番号,5着_展示タイム,5着_進入コース,5着_スタートタイミング,5着_レースタイム,6着_着順,6着_艇番,6着_登録番号,6着_選手名,6着_モーター番号,6着_ボート番号,6着_展示タイム,6着_進入コース,6着_スタートタイミング,6着_レースタイム
201705202401,九州スポーツ杯,第1日,2017/05/20,大村,01R,めざまし戦予,1800,晴,南西,1,1,逃げ,1,110,1,100,2,140,1-2,220,1,1-2,160,1,1-2,160,2,1-6,300,5,2-6,990,12,1-2-6,1700,8,1-2-6,1450,7,1,1,4136,江 夏 満,49,74,6.83,1,0.16,108.9,2,2,2785,水 野 要,18,44,6.87,2,0.18,111.8,3,6,3571,寺 本 武 司,73,53,6.85,6,0.13,112.6,4,5,4567,上 村 慎太郎,16,68,6.83,5,0.14,113.9,5,3,4664,東 口 晃,22,69,6.74,3,0.16,,6,4,3090,土 屋 昭,60,72,6.72,4,0.24,
201705202402,九州スポーツ杯,第1日,2017/05/20,大村,02R,昼ガチ戦予選,1800,晴,南西,2,1,逃げ,1,130,1,100,2,130,1-2,160,1,1-2,160,1,1-2,110,1,1-4,180,3,2-4,260,5,1-2-4,440,1,1-2-4,190,1,1,1,3906,飯 山 晃 三,64,34,6.8,1,0.26,110.7,2,2,3945,橋 口 真 樹,75,12,6.7,2,0.29,111.3,3,4,4777,五十嵐 一 聡,23,64,6.81,4,0.21,113.1,4,6,3535,渡 修 平,13,52,6.79,6,0.18,115.0,5,5,4838,彦 坂 真太郎,43,22,6.8,5,0.28,,6,3,4780,マイケル 田 代,19,63,6.83,3,0.26,
201705202403,九州スポーツ杯,第1日,2017/05/20,大村,03R,予選,1800,晴,西,2,1,差し,2,180,2,160,3,380,2-3,1730,5,2-3,1270,5,2-3,230,4,1-2,100,1,1-3,200,2,2-3-1,3370,11,1-2-3,250,1,1,2,4051,清 水 敦 揮,69,56,6.84,2,0.17,108.7,2,3,3680,森 林 太,27,18,6.83,3,0.17,110.2,3,1,4104,木 下 陽 介,28,21,6.91,1,0.2,111.7,4,4,3734,宮 田 政 勝,46,20,6.84,4,0.15,112.7,5,6,4207,松 下 一 也,44,41,6.82,6,0.11,,6,5,3812,山 崎 聖 司,56,46,6.83,5,0.13,
201705202404,九州スポーツ杯,第1日,2017/05/20,大村,04R,予選,1800,晴,西,1,1,差し,4,230,4,100,5,200,4-5,1620,7,4-5,1660,7,4-5,430,9,1-4,190,1,1-5,620,11,4-5-1,5640,23,1-4-5,2190,11,1,4,4463,三 苫 晃 幸,51,43,6.71,5,0.11,110.5,2,5,4774,丸 山 龍太郎,26,16,6.72,6,0.08,110.9,3,1,2568,中 村 義 雄,24,54,6.82,1,0.25,112.6,4,6,3315,広 瀬 聖 仁,76,57,6.84,4,0.33,113.5,5,3,4749,山 口 貢 輝,45,59,6.76,3,0.45,,6,2,4724,吉 田 祐 貴,25,49,6.73,2,0.3,
201705202405,九州スポーツ杯,第1日,2017/05/20,大村,05R,予選  進入固定,1800,晴,北西,2,1,,4,380,4,110,1,100,4-1,1010,4,1-4,200,1,1-4,100,1,4-5,360,7,1-5,350,5,4-1-5,2990,10,1-4-5,590,4,1,4,4676,後 藤 隼 之,68,14,6.67,4,0.12,109.1,2,1,3740,大 澤 普 司,32,45,6.81,1,0.09,110.9,3,5,4664,東 口 晃,22,69,6.79,5,0.13,112.2,4,2,3164,森 脇 徹,39,51,6.81,2,0.13,113.7,5,3,3928,林 恵 祐,74,31,6.78,3,0.17,,6,6,4980,佐々木 完 太,34,32,6.81,6,0.15,
201705202406,九州スポーツ杯,第1日,2017/05/20,大村,06R,予選,1800,晴,北西,2,1,逃げ,1,150,1,200,6,260,1-6,1910,10,1-6,810,6,1-6,190,3,1-3,190,5,3-6,160,1,1-6-3,4340,19,1-3-6,590,4,1,1,2785,水 野 要,18,44,6.77,1,0.2,110.3,2,6,3876,中 辻 崇 人,31,65,6.77,5,0.19,111.7,3,3,3641,一 瀬 明,70,26,6.72,3,0.22,112.0,4,2,3532,柴 田 光,67,47,6.84,2,0.22,112.6,5,5,4565,西 村 豪 洋,72,67,6.76,6,0.33,,6,4,4780,マイケル 田 代,19,63,6.87,4,0.4,
201705202407,九州スポーツ杯,第1日,2017/05/20,大村,07R,予選  進入固定,1800,晴,西,3,2,逃げ,1,170,1,100,6,220,1-6,1020,4,1-6,900,3,1-6,200,2,1-4,100,1,4-6,210,3,1-6-4,1990,7,1-4-6,320,2,1,1,3538,菊 池 峰 晴,17,24,6.7,1,0.12,110.7,2,6,3987,後 藤 正 宗,66,36,6.75,6,0.14,111.7,3,4,4362,土 屋 智 則,47,40,6.79,4,0.15,112.9,4,5,3945,橋 口 真 樹,75,12,6.79,5,0.16,113.6,5,2,3891,谷 口 健 一,37,58,6.83,2,0.14,,6,3,4567,上 村 慎太郎,16,68,6.68,3,0.17,
201705202408,九州スポーツ杯,第1日,2017/05/20,大村,08R,予選,1800,晴,西,2,1,まくり,5,3600,5,120,2,100,5-2,4750,9,2-5,650,3,2-5,200,3,1-5,500,10,1-2,140,1,5-2-1,14540,40,1-2-5,720,5,1,5,4777,五十嵐 一 聡,23,64,6.78,5,0.21,110.3,2,2,3777,樋 口 亮,48,62,6.9,2,0.29,111.4,3,1,3090,土 屋 昭,60,72,6.83,1,0.27,113.0,4,6,4204,柴 田 大 輔,36,55,6.78,6,0.17,113.5,5,4,3812,山 崎 聖 司,56,46,6.73,4,0.29,,6,3,4774,丸 山 龍太郎,26,16,6.79,3,0.31,
201705202409,九州スポーツ杯,第1日,2017/05/20,大村,09R,予選,1800,晴,北西,4,3,逃げ,1,120,1,110,3,120,1-3,220,1,1-3,190,1,1-3,220,2,1-6,300,5,3-6,960,9,1-3-6,1290,6,1-3-6,650,3,1,1,4089,妹 尾 忠 幸,50,33,6.86,1,0.14,109.0,2,3,4139,丹 下 健,54,70,6.66,3,0.23,111.5,3,6,3734,宮 田 政 勝,46,20,6.85,5,0.22,112.8,4,5,3902,蜷 川 哲 平,55,37,6.81,4,0.3,114.2,5,2,3928,林 恵 祐,74,31,6.73,2,0.2,,6,4,4838,彦 坂 真太郎,43,22,6.85,6,0.47,
201705202410,九州スポーツ杯,第1日,2017/05/20,大村,10R,夕やけ特賞,1800,晴,北西,3,2,差し,4,450,4,160,3,270,4-3,7280,13,3-4,2790,7,3-4,340,6,1-4,150,2,1-3,190,3,4-3-1,16430,37,1-3-4,560,3,1,4,3906,飯 山 晃 三,64,34,6.69,4,0.24,117.6,2,3,3784,中 島 友 和,20,27,6.84,3,0.25,120.2,3,1,3641,一 瀬 明,70,26,6.75,1,0.28,121.7,4,2,3538,菊 池 峰 晴,17,24,6.79,2,0.35,124.1,5,5,3164,森 脇 徹,39,51,6.75,5,0.23,,,,,,,,,,,
201705202411,九州スポーツ杯,第1日,2017/05/20,大村,11R,夕やけ特選,1800,晴,北西,3,2,,2,210,2,160,1,140,2-1,870,4,1-2,350,2,1-2,170,2,2-3,200,3,1-3,130,1,2-1-3,2350,8,1-2-3,320,1,1,2,3987,後 藤 正 宗,66,36,6.69,2,0.18,109.6,2,1,3532,柴 田 光,67,47,6.71,1,0.23,110.3,3,3,4051,清 水 敦 揮,69,56,6.75,3,0.23,110.9,4,4,3740,大 澤 普 司,32,45,6.67,4,0.26,112.5,5,5,4204,柴 田 大 輔,36,55,6.68,5,0.21,,6,6,3391,鈴 木 茂 正,38,13,6.77,6,0.22,
201705202412,九州スポーツ杯,第1日,2017/05/20,大村,12R,発祥地選抜,1800,晴,北西,2,1,逃げ,1,130,1,110,2,100,1-2,280,1,1-2,210,1,1-2,100,1,1-4,220,3,2-4,330,7,1-2-4,760,1,1-2-4,430,2,1,1,3777,樋 口 亮,48,62,6.71,1,0.08,109.2,2,2,3876,中 辻 崇 人,31,65,6.7,2,0.12,110.2,3,4,4089,妹 尾 忠 幸,50,33,6.71,4,0.1,111.1,4,3,4207,松 下 一 也,44,41,6.89,3,0.13,112.3,5,5,4136,江 夏 満,49,74,6.8,6,0.1,,6,6,4362,土 屋 智 則,47,40,6.77,5,0.1,
201705202301,ミニット開設１３周年記念,第1日,2017/05/20,唐津,01R,予選,1800,晴,西,3,3,逃げ,1,100,1,100,5,200,1-5,600,3,1-5,530,3,1-5,270,4,1-6,280,5,5-6,880,12,1-5-6,4020,14,1-5-6,1680,7,1,1,4109,谷 津 幸 宏,20,47,6.69,1,0.22,108.6,2,5,4191,赤 羽 克 也,26,38,6.75,5,0.11,110.0,3,6,4835,橋 本 明,54,39,6.69,6,0.07,111.6,4,2,4531,武 富 智 亮,14,48,6.72,2,0.13,112.1,5,3,4299,中 島 浩 哉,69,33,6.78,3,0.16,113.0,6,4,4478,櫻 本 あゆみ,31,36,6.76,4,0.12,114.9
201705202302,ミニット開設１３周年記念,第1日,2017/05/20,唐津,02R,予選,1800,晴,南西,3,3,逃げ,1,200,1,100,2,100,1-2,380,2,1-2,140,1,1-2,130,1,1-3,240,6,2-3,180,2,1-2-3,1360,6,1-2-3,260,1,1,1,4365,盛 本 真 輔,52,53,6.78,1,0.19,109.2,2,2,3959,坪 井 康 晴,35,79,6.68,2,0.17,109.6,3,3,4368,山 口 隆 史,59,54,6.72,3,0.17,111.6,4,5,3459,中 野 和 裕,30,90,6.69,5,0.23,112.7,5,4,4054,福 嶋 智 之,39,46,6.72,4,0.16,113.9,6,6,3692,竹 腰 正 樹,16,52,6.76,6,0.16,116.2
201705202303,ミニット開設１３周年記念,第1日,2017/05/20,唐津,03R,予選,1800,晴,南西,5,5,逃げ,1,150,1,160,2,200,1-2,570,3,1-2,650,3,1-2,190,4,1-3,120,1,2-3,290,5,1-2-3,1580,5,1-2-3,450,2,1,1,4415,下 出 卓 矢,32,42,6.65,1,0.31,117.1,2,2,3964,宮 地 博 士,21,40,6.76,2,0.32,120.4,3,3,4294,古 賀 繁 輝,24,50,6.74,3,0.4,122.4,4,4,4275,菅 野 はやか,57,58,6.73,6,0.29,127.6,,,,,,,,,,,,,,,,,,,,
201705202304,ミニット開設１３周年記念,第1日,2017/05/20,唐津,04R,予選,1800,晴,南西,3,3,逃げ,1,120,1,120,3,170,1-3,240,1,1-3,180,1,1-3,120,1,1-5,290,6,3-5,460,8,1-3-5,1230,5,1-3-5,660,3,1,1,4512,高 野 哲 史,66,86,6.73,1,0.15,108.9,2,3,3892,草 場 康 幸,38,77,6.68,3,0.25,111.6,3,5,3480,金 子 建 二,44,62,6.7,4,0.18,112.6,4,2,3883,山 根 大 樹,45,44,6.66,2,0.07,113.0,5,6,4209,藤 田 竜 弘,55,35,6.75,6,0.22,113.4,6,4,4881,檀 将 太,28,81,6.76,5,0.21,116.2
201705202305,ミニット開設１３周年記念,第1日,2017/05/20,唐津,05R,予選特賞,1800,晴,南西,3,3,まくり,特払い,70,6,860,2,170,6-2,26200,27,2-6,4750,9,2-6,1270,12,5-6,1270,12,2-5,300,3,6-2-5,94330,105,2-5-6,5280,17,1,6,4191,赤 羽 克 也,26,38,6.71,3,0.2,108.6,2,2,3805,高 橋 英 之,63,67,6.71,5,0.13,111.4,3,5,3621,天 野 晶 夫,51,84,6.79,4,0.22,112.6,4,3,3834,細 川 明 人,15,87,6.67,6,0.11,113.3,5,4,3406,中 里 英 夫,34,76,6.75,2,0.23,113.4,6,1,4006,小 野 勇 作,42,60,6.69,1,0.24,116.8
201705202306,ミニット開設１３周年記念,第1日,2017/05/20,唐津,06R,予選,1800,晴,北,3,3,逃げ,1,200,1,100,2,180,1-2,590,3,1-2,370,1,1-2,220,2,1-5,240,4,2-5,400,9,1-2-5,1250,2,1-2-5,570,3,1,1,4531,武 富 智 亮,14,48,6.73,1,0.1,109.2,2,2,4575,戸 塚 邦 好,29,32,6.75,2,0.08,110.1,3,5,4482,守 屋 美 穂,27,51,6.74,5,0.17,111.0,4,4,4365,盛 本 真 輔,52,53,6.82,4,0.16,112.1,5,6,3647,伊 藤 雄 二,23,74,6.7,6,0.15,112.9,6,3,3483,入 船 幸 子,43,49,6.76,3,0.12,115.4
201705202307,ミニット開設１３周年記念,第1日,2017/05/20,唐津,07R,予選,1800,晴,北東,5,5,逃げ,1,180,1,100,4,190,1-4,440,2,1-4,310,2,1-4,120,1,1-3,130,2,3-4,170,3,1-4-3,640,2,1-3-4,200,1,1,1,4368,山 口 隆 史,59,54,6.77,1,0.11,110.8,2,4,4433,川 野 芽 唯,60,59,6.87,4,0.25,111.2,3,3,3508,久 富 政 弘,12,55,6.87,3,0.19,111.6,4,2,4299,中 島 浩 哉,69,33,6.86,2,0.14,113.1,5,5,3339,泉 具 巳,65,70,6.87,5,0.31,116.1,6,6,4981,牧 山 敦 也,46,78,6.82,6,0.5,116.7
201705202308,ミニット開設１３周年記念,第1日,2017/05/20,唐津,08R,予選,1800,晴,北東,6,5,逃げ,2,190,2,100,3,120,2-3,380,2,2-3,160,1,2-3,120,1,1-2,220,3,1-3,210,2,2-3-1,840,1,1-2-3,230,1,1,2,2876,鈴 木 幸 夫,50,41,6.88,1,0.14,109.7,2,3,3743,林 美 憲,11,31,6.85,3,0.15,111.0,3,1,3883,山 根 大 樹,45,44,6.79,2,0.11,113.2,4,5,3692,竹 腰 正 樹,16,52,6.94,5,0.11,115.1,5,4,4462,夏 山 亮 平,33,63,6.83,4,0.21,115.9,6,6,4994,山 本 梨 菜,18,45,6.72,6,0.24,116.5
201705202309,ミニット開設１３周年記念,第1日,2017/05/20,唐津,09R,予選,1800,晴,北東,6,6,差し,3,800,3,170,1,150,3-1,3810,13,1-3,1190,6,1-3,460,6,3-4,310,4,1-4,330,5,3-1-4,5420,23,1-3-4,760,4,1,3,4209,藤 田 竜 弘,55,35,6.82,3,0.21,110.5,2,1,3964,宮 地 博 士,21,40,6.86,1,0.19,111.2,3,4,4109,谷 津 幸 宏,20,47,6.8,4,0.24,112.9,4,2,4006,小 野 勇 作,42,60,6.86,2,0.22,113.2,5,5,4327,加 藤 翔,58,82,6.84,5,0.19,115.1,6,6,4054,福 嶋 智 之,39,46,6.87,6,0.11,117.7
201705202310,ミニット開設１３周年記念,第1日,2017/05/20,唐津,10R,予選,1800,晴,北東,6,6,まくり,2,190,2,100,3,460,2-3,1560,6,2-3,1380,7,2-3,480,9,2-5,190,2,3-5,670,11,2-3-5,5960,22,2-3-5,2150,13,1,2,4415,下 出 卓 矢,32,42,6.83,3,0.17,111.1,2,3,4835,橋 本 明,54,39,6.85,4,0.11,111.7,3,5,3841,佐々木 和 伸,61,34,6.95,5,0.18,112.9,4,4,3892,草 場 康 幸,38,77,6.93,2,0.26,114.1,5,6,3834,細 川 明 人,15,87,6.83,6,0.18,114.4,6,1,4575,戸 塚 邦 好,29,32,6.95,1,0.25,116.9
201705202311,ミニット開設１３周年記念,第1日,2017/05/20,唐津,11R,予選特選,1800,晴,北東,5,5,逃げ,1,180,1,150,3,240,1-3,680,3,1-3,650,3,1-3,260,4,1-4,180,2,3-4,460,6,1-3-4,1480,6,1-3-4,570,3,1,1,4501,樋 口 由加里,49,43,6.88,1,0.12,109.3,2,3,4478,櫻 本 あゆみ,31,36,6.83,3,0.22,111.0,3,4,4482,守 屋 美 穂,27,51,6.85,4,0.22,112.2,4,6,3817,森 脇 まどか,36,80,6.87,6,0.26,113.8,5,2,4433,川 野 芽 唯,60,59,6.87,2,0.15,114.9,6,5,4275,菅 野 はやか,57,58,6.84,5,0.21,117.5
